t,control_mode,slam_algorithm,localization_mode,slam_feature_type,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_feature_count,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,planner_recovery_count,control_v,control_w,control_tv,slam_map,grid_map
2.55,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,TO_PICKUP_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.73348,-1.59597,3.10796,-0.698,-1.616,-3.141,0.03104,0.04932,-2.12,1.1,0.74286,0.19496,0.46999,94.62401,NORMAL,0,0,0,16,17,404,17,17,34,404,0.21309,0.0,0,0,-1.46,-1.52,0,0,0.25272,-0.1202,4.02766,"O1:-0.53,-1.25,s51;O2:0.01,-2.51,s41;O3:-0.17,-2.51,s40;O4:-1.07,-1.97,s40;O5:-0.71,-1.25,s37;O6:-0.53,-2.51,s31;O7:-0.35,-2.51,s26;O8:0.19,-2.51,s21;O9:-1.07,-1.79,s21;O10:-0.71,-2.51,s20;O11:-0.53,-0.89,s17;O12:-1.07,-2.15,s15;O13:-0.89,-1.25,s14;O14:0.37,-2.51,s12;O15:-0.89,-1.97,s8;O16:0.55,-2.51,s3","O1:-0.53,-1.25,s51;O2:0.01,-2.51,s41;O3:-0.17,-2.51,s40;O4:-1.07,-1.97,s40;O5:-0.71,-1.25,s37;O6:-0.53,-2.51,s31;O7:-0.35,-2.51,s26;O8:0.19,-2.51,s21;O9:-1.07,-1.79,s21;O10:-0.71,-2.51,s20;O11:-0.53,-0.89,s17;O12:-1.07,-2.15,s15;O13:-0.89,-1.25,s14;O14:0.37,-2.51,s12;O15:-0.89,-1.97,s8;O16:0.55,-2.51,s3"
2.7,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,TO_PICKUP_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.76813,-1.59537,3.08722,-0.739,-1.621,3.119,0.03117,0.05009,-2.12,1.1,0.70703,0.17597,0.5129,94.57391,NORMAL,0,0,0,18,18,423,18,18,36,423,0.21423,0.0,0,0,-1.46,-1.52,0,0,0.22321,-0.15171,4.06653,"O1:-0.53,-1.25,s54;O2:-1.07,-1.97,s41;O3:0.01,-2.51,s41;O4:-0.17,-2.51,s40;O5:-0.71,-1.25,s37;O6:-0.53,-2.51,s34;O7:-0.35,-2.51,s26;O8:-1.07,-1.79,s23;O9:-0.71,-2.51,s21;O10:0.19,-2.51,s21;O11:-0.53,-0.89,s17;O12:-0.89,-1.25,s17;O13:-1.07,-2.15,s15;O14:0.37,-2.51,s12;O15:-0.89,-1.97,s8;O16:-1.61,-1.97,s4;O17:0.55,-2.51,s3;O18:-0.89,-2.51,s2","O1:-0.53,-1.25,s54;O2:-1.07,-1.97,s41;O3:0.01,-2.51,s41;O4:-0.17,-2.51,s40;O5:-0.71,-1.25,s37;O6:-0.53,-2.51,s34;O7:-0.35,-2.51,s26;O8:-1.07,-1.79,s23;O9:-0.71,-2.51,s21;O10:0.19,-2.51,s21;O11:-0.53,-0.89,s17;O12:-0.89,-1.25,s17;O13:-1.07,-2.15,s15;O14:0.37,-2.51,s12;O15:-0.89,-1.97,s8;O16:-1.61,-1.97,s4;O17:0.55,-2.51,s3;O18:-0.89,-2.51,s2"
2.85,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,TO_PICKUP_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.79804,-1.5941,3.0544,-0.776,-1.624,3.091,0.03237,0.05078,-2.12,1.1,0.67576,0.1563,0.55935,94.5292,NORMAL,0,0,0,19,19,444,19,19,36,444,0.21908,0.0,0,0,-1.46,-1.52,0,0,0.19488,-0.29795,4.13142,"O1:-0.53,-1.25,s54;O2:-0.17,-2.51,s42;O3:-1.07,-1.97,s41;O4:0.01,-2.51,s41;O5:-0.71,-1.25,s40;O6:-0.53,-2.51,s35;O7:-0.35,-2.51,s27;O8:-1.07,-1.79,s26;O9:-0.71,-2.51,s23;O10:0.19,-2.51,s21;O11:-0.89,-1.25,s20;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s15;O14:0.37,-2.51,s12;O15:-0.89,-1.97,s8;O16:-1.61,-1.97,s7;O17:-0.89,-2.51,s3;O18:0.55,-2.51,s3;O19:-1.07,-2.33,s2","O1:-0.53,-1.25,s54;O2:-0.17,-2.51,s42;O3:-1.07,-1.97,s41;O4:0.01,-2.51,s41;O5:-0.71,-1.25,s40;O6:-0.53,-2.51,s35;O7:-0.35,-2.51,s27;O8:-1.07,-1.79,s26;O9:-0.71,-2.51,s23;O10:0.19,-2.51,s21;O11:-0.89,-1.25,s20;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s15;O14:0.37,-2.51,s12;O15:-0.89,-1.97,s8;O16:-1.61,-1.97,s7;O17:-0.89,-2.51,s3;O18:0.55,-2.51,s3;O19:-1.07,-2.33,s2"
3.0,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,TO_PICKUP_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.82415,-1.5935,2.99832,-0.81,-1.626,3.038,0.03334,0.05138,-2.12,1.1,0.64855,0.15672,0.55835,94.48855,NORMAL,0,0,0,19,19,464,19,19,37,464,0.21455,0.0,0,0,-1.46,-1.52,0,0,0.17479,-0.40905,4.18418,"O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s43;O3:-0.17,-2.51,s42;O4:-1.07,-1.97,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s35;O7:-0.35,-2.51,s30;O8:-1.07,-1.79,s29;O9:-0.71,-2.51,s26;O10:-0.89,-1.25,s23;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-1.97,s8;O17:-0.89,-2.51,s3;O18:0.55,-2.51,s3;O19:-1.07,-2.33,s2","O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s43;O3:-0.17,-2.51,s42;O4:-1.07,-1.97,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s35;O7:-0.35,-2.51,s30;O8:-1.07,-1.79,s29;O9:-0.71,-2.51,s26;O10:-0.89,-1.25,s23;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-1.97,s8;O17:-0.89,-2.51,s3;O18:0.55,-2.51,s3;O19:-1.07,-2.33,s2"
3.15,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,TO_PICKUP_T1,AVOIDING,DIRECT,T1,WS1,-0.84795,-1.59248,2.93054,-0.841,-1.627,2.973,0.03439,0.05193,-2.12,1.1,0.62402,0.1685,0.53031,94.4506,NORMAL,0,0,0,19,18,482,19,18,37,482,0.21453,0.0,0,0,-1.46,-1.52,0,0,0.16043,-0.49983,4.24687,"O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s46;O3:-1.07,-1.97,s45;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s36;O7:-1.07,-1.79,s32;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s29;O10:-0.89,-1.25,s26;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-1.97,s8;O17:-0.89,-2.51,s3;O18:0.55,-2.51,s3;O19:-1.07,-2.33,s2","O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s46;O3:-1.07,-1.97,s45;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s36;O7:-1.07,-1.79,s32;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s29;O10:-0.89,-1.25,s26;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-1.97,s8;O17:-0.89,-2.51,s3;O18:0.55,-2.51,s3;O19:-1.07,-2.33,s2"
3.3,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.85691,-1.59272,2.87838,-0.861,-1.628,2.912,0.03633,0.05211,-2.12,1.1,-1.0,-1.0,0.0,94.43595,NORMAL,0,0,0,18,18,488,19,18,37,488,0.2143,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,4.53226,"O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2","O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2"
3.45,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.85693,-1.59306,2.87616,-0.869,-1.631,2.903,0.03972,0.05187,-2.12,1.1,-1.0,-1.0,0.0,94.4322,NORMAL,0,0,0,18,18,488,19,18,37,488,0.2143,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,4.53226,"O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2","O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2"
3.6,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.85688,-1.59311,2.87597,-0.875,-1.632,2.897,0.04322,0.05163,-2.12,1.1,-1.0,-1.0,0.0,94.42845,NORMAL,0,0,0,18,18,488,19,18,37,488,0.2143,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,4.53226,"O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2","O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2"
3.75,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.85683,-1.59313,2.87591,-0.881,-1.633,2.892,0.04611,0.05139,-2.12,1.1,-1.0,-1.0,0.0,94.4247,NORMAL,0,0,0,18,18,488,19,18,37,488,0.2143,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,4.53226,"O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2","O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2"
3.9,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.85678,-1.59315,2.87587,-0.886,-1.632,2.888,0.04825,0.05117,-2.12,1.1,-1.0,-1.0,0.0,94.42095,NORMAL,0,0,0,18,18,488,19,18,37,488,0.2143,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,4.53226,"O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2","O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2"
4.05,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,PICKUP_T1,MANIPULATING,DIRECT,T1,WS1,-0.85673,-1.59316,2.87583,-0.89,-1.63,2.884,0.04956,0.05096,-2.12,1.1,-1.0,-1.0,0.0,94.4172,NORMAL,0,0,0,18,18,488,19,18,37,488,0.2143,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,4.53226,"O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2","O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s48;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s34;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s31;O10:-0.89,-1.25,s28;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-0.89,-2.51,s3;O17:0.55,-2.51,s3;O18:-1.07,-2.33,s2"
4.2,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,TO_WS1_DELIVER_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.86383,-1.59222,2.86837,-0.897,-1.626,2.875,0.05066,0.05088,-2.12,1.1,2.97405,0.1418,0.59488,94.3885,NORMAL,0,0,0,18,19,502,20,19,38,502,0.24415,0.0,0,0,-2.12,1.1,0,0,0.49368,-1.18483,5.32215,"O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s49;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s35;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s32;O10:-0.89,-1.25,s29;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:0.55,-2.51,s3;O17:-1.07,-2.33,s3;O18:-0.89,-2.51,s3","O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s49;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s35;O8:-0.35,-2.51,s32;O9:-0.71,-2.51,s32;O10:-0.89,-1.25,s29;O11:0.19,-2.51,s21;O12:-0.53,-0.89,s17;O13:-1.07,-2.15,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:0.55,-2.51,s3;O17:-1.07,-2.33,s3;O18:-0.89,-2.51,s3"
4.35,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,TO_WS1_DELIVER_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.89926,-1.5845,2.8222,-0.927,-1.616,2.828,0.05155,0.05176,-2.12,1.1,2.95931,0.14314,0.59156,94.28004,NORMAL,0,0,0,19,20,523,22,20,40,523,0.23233,0.0,0,0,-2.12,1.1,0,0,0.54815,-1.31557,5.40931,"O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s52;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s38;O8:-0.71,-2.51,s35;O9:-0.35,-2.51,s32;O10:-0.89,-1.25,s32;O11:0.19,-2.51,s21;O12:-1.07,-2.15,s18;O13:-0.53,-0.89,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-1.07,-2.33,s5;O17:-1.97,-1.79,s4;O18:0.55,-2.51,s3;O19:-0.89,-2.51,s3","O1:-0.53,-1.25,s54;O2:-0.71,-1.25,s52;O3:-1.07,-1.97,s47;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-0.53,-2.51,s38;O7:-1.07,-1.79,s38;O8:-0.71,-2.51,s35;O9:-0.35,-2.51,s32;O10:-0.89,-1.25,s32;O11:0.19,-2.51,s21;O12:-1.07,-2.15,s18;O13:-0.53,-0.89,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-1.07,-2.33,s5;O17:-1.97,-1.79,s4;O18:0.55,-2.51,s3;O19:-0.89,-2.51,s3"
4.5,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,TO_WS1_DELIVER_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-0.95864,-1.56539,2.75062,-0.984,-1.594,2.753,0.05068,0.05377,-2.12,1.1,2.92247,0.16547,0.53745,94.16641,NORMAL,0,0,0,20,20,544,22,20,43,544,0.21259,0.0,0,0,-2.12,1.1,0,0,0.54994,-1.31985,5.41217,"O1:-0.71,-1.25,s55;O2:-0.53,-1.25,s54;O3:-1.07,-1.97,s48;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-1.07,-1.79,s41;O7:-0.53,-2.51,s38;O8:-0.71,-2.51,s38;O9:-0.89,-1.25,s35;O10:-0.35,-2.51,s32;O11:0.19,-2.51,s21;O12:-1.07,-2.15,s20;O13:-0.53,-0.89,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-1.97,-1.79,s7;O17:-1.25,-1.79,s6;O18:-1.07,-2.33,s5;O19:0.55,-2.51,s3;O20:-0.89,-2.51,s3","O1:-0.71,-1.25,s55;O2:-0.53,-1.25,s54;O3:-1.07,-1.97,s48;O4:-0.17,-2.51,s42;O5:0.01,-2.51,s41;O6:-1.07,-1.79,s41;O7:-0.53,-2.51,s38;O8:-0.71,-2.51,s38;O9:-0.89,-1.25,s35;O10:-0.35,-2.51,s32;O11:0.19,-2.51,s21;O12:-1.07,-2.15,s20;O13:-0.53,-0.89,s17;O14:0.37,-2.51,s12;O15:-1.61,-1.97,s10;O16:-1.97,-1.79,s7;O17:-1.25,-1.79,s6;O18:-1.07,-2.33,s5;O19:0.55,-2.51,s3;O20:-0.89,-2.51,s3"
4.65,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,TO_WS1_DELIVER_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-1.02445,-1.5394,2.61726,-1.047,-1.563,2.63,0.04758,0.05633,-2.12,1.1,2.87566,0.13666,0.43455,94.05268,NORMAL,0,0,0,20,21,564,23,21,44,564,0.23466,0.0,0,0,-2.12,1.1,0,0,0.55,-1.3171,5.42561,"O1:-0.71,-1.25,s56;O2:-0.53,-1.25,s54;O3:-1.07,-1.97,s51;O4:-0.17,-2.51,s42;O5:-1.07,-1.79,s42;O6:0.01,-2.51,s41;O7:-0.89,-1.25,s39;O8:-0.71,-2.51,s38;O9:-0.53,-2.51,s38;O10:-0.35,-2.51,s32;O11:0.19,-2.51,s21;O12:-1.07,-2.15,s20;O13:-0.53,-0.89,s17;O14:0.37,-2.51,s12;O15:-1.97,-1.79,s12;O16:-1.61,-1.97,s10;O17:-1.25,-1.79,s8;O18:-0.89,-2.51,s6;O19:-1.07,-2.33,s5;O20:0.55,-2.51,s3","O1:-0.71,-1.25,s56;O2:-0.53,-1.25,s54;O3:-1.07,-1.97,s51;O4:-0.17,-2.51,s42;O5:-1.07,-1.79,s42;O6:0.01,-2.51,s41;O7:-0.89,-1.25,s39;O8:-0.71,-2.51,s38;O9:-0.53,-2.51,s38;O10:-0.35,-2.51,s32;O11:0.19,-2.51,s21;O12:-1.07,-2.15,s20;O13:-0.53,-0.89,s17;O14:0.37,-2.51,s12;O15:-1.97,-1.79,s12;O16:-1.61,-1.97,s10;O17:-1.25,-1.79,s8;O18:-0.89,-2.51,s6;O19:-1.07,-2.33,s5;O20:0.55,-2.51,s3"
4.8,PID,GMAPPING_GRID,GMAPPING_GRID_OCCUPANCY,occupied_cells,task1,TO_WS1_DELIVER_T1,AVOIDING,DIRECT_AFTER_WAYPOINT,T1,WS1,-1.09194,-1.50211,2.43164,-1.112,-1.521,2.455,0.04166,0.05936,-2.12,1.1,2.81858,0.14986,0.44428,93.93937,NORMAL,0,0,0,22,22,584,24,22,46,584,0.23012,0.0,0,0,-2.12,1.1,0,0,0.55,-0.8857,5.53445,"O1:-0.71,-1.25,s56;O2:-0.53,-1.25,s54;O3:-1.07,-1.97,s52;O4:-1.07,-1.79,s45;O5:-0.89,-1.25,s43;O6:-0.17,-2.51,s42;O7:0.01,-2.51,s41;O8:-0.71,-2.51,s40;O9:-0.53,-2.51,s38;O10:-0.35,-2.51,s32;O11:0.19,-2.51,s21;O12:-1.07,-2.15,s20;O13:-0.53,-0.89,s17;O14:-1.97,-1.79,s15;O15:0.37,-2.51,s12;O16:-1.61,-1.97,s10;O17:-1.25,-1.79,s10;O18:-0.89,-2.51,s7;O19:-1.07,-2.33,s5;O20:0.55,-2.51,s3;O21:-0.89,-0.89,s3;O22:-1.07,-2.51,s2","O1:-0.71,-1.25,s56;O2:-0.53,-1.25,s54;O3:-1.07,-1.97,s52;O4:-1.07,-1.79,s45;O5:-0.89,-1.25,s43;O6:-0.17,-2.51,s42;O7:0.01,-2.51,s41;O8:-0.71,-2.51,s40;O9:-0.53,-2.51,s38;O10:-0.35,-2.51,s32;O11:0.19,-2.51,s21;O12:-1.07,-2.15,s20;O13:-0.53,-0.89,s17;O14:-1.97,-1.79,s15;O15:0.37,-2.51,s12;O16:-1.61,-1.97,s10;O17:-1.25,-1.79,s10;O18:-0.89,-2.51,s7;O19:-1.07,-2.33,s5;O20:0.55,-2.51,s3;O21:-0.89,-0.89,s3;O22:-1.07,-2.51,s2"
