t,control_mode,slam_algorithm,localization_mode,slam_feature_type,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_feature_count,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,planner_recovery_count,control_v,control_w,control_tv,slam_map,grid_map
34.1,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57395,-0.97042,-1.37098,-1.584,-0.976,-1.378,0.01167,0.0447,-0.30883,-1.6,-1.0,-1.0,0.0,88.17813,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
34.25,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57396,-0.97039,-1.37098,-1.59,-0.964,-1.379,0.01736,0.0447,-0.25483,-1.6,-1.0,-1.0,0.0,88.17438,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
34.4,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57397,-0.97036,-1.37099,-1.584,-0.964,-1.383,0.01135,0.0447,-0.20083,-1.6,-1.0,-1.0,0.0,88.17063,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
34.55,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57398,-0.97032,-1.371,-1.571,-0.966,-1.377,0.00584,0.0447,-0.14683,-1.6,-1.0,-1.0,0.0,88.16688,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
34.7,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57399,-0.97029,-1.371,-1.564,-0.967,-1.381,0.01076,0.0447,-0.09283,-1.6,-1.0,-1.0,0.0,88.16313,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
34.85,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.574,-0.97026,-1.37101,-1.571,-0.966,-1.377,0.00473,0.0447,-0.03883,-1.6,-1.0,-1.0,0.0,88.15938,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
35.0,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57401,-0.97022,-1.37102,-1.583,-0.969,-1.379,0.00872,0.0447,0.01517,-1.6,-1.0,-1.0,0.0,88.15563,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
35.15,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57402,-0.97019,-1.37103,-1.573,-0.969,-1.371,0.00164,0.0447,0.06917,-1.6,-1.0,-1.0,0.0,88.15188,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
35.3,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57403,-0.97016,-1.37103,-1.572,-0.961,-1.372,0.00906,0.0447,0.12317,-1.6,-1.0,-1.0,0.0,88.14813,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
35.45,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57404,-0.97012,-1.37104,-1.567,-0.964,-1.374,0.00989,0.0447,0.17717,-1.6,-1.0,-1.0,0.0,88.14438,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
35.6,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57405,-0.97009,-1.37105,-1.572,-0.956,-1.382,0.01419,0.0447,0.23117,-1.6,-1.0,-1.0,0.0,88.14063,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
35.75,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57406,-0.97006,-1.37105,-1.574,-0.953,-1.364,0.01685,0.0447,0.28517,-1.6,-1.0,-1.0,0.0,88.13688,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
35.9,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57407,-0.97002,-1.37106,-1.577,-0.966,-1.374,0.00503,0.0447,0.33917,-1.6,-1.0,-1.0,0.0,88.13313,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
36.05,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57407,-0.96999,-1.37107,-1.565,-0.978,-1.368,0.01248,0.0447,0.39317,-1.6,-1.0,-1.0,0.0,88.12938,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
36.2,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57408,-0.96995,-1.37108,-1.562,-0.977,-1.372,0.01367,0.0447,0.44717,-1.6,-1.0,-1.0,0.0,88.12563,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
36.35,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57409,-0.96992,-1.37108,-1.576,-0.979,-1.381,0.00895,0.0447,0.50117,-1.6,-1.0,-1.0,0.0,88.12188,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
36.5,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.5741,-0.96989,-1.37109,-1.571,-0.969,-1.382,0.00331,0.0447,0.55517,-1.6,-1.0,-1.0,0.0,88.11813,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
36.65,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57411,-0.96985,-1.3711,-1.573,-0.962,-1.372,0.0079,0.0447,0.60917,-1.6,-1.0,-1.0,0.0,88.11438,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
36.8,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57412,-0.96982,-1.3711,-1.57,-0.963,-1.368,0.00789,0.0447,0.66317,-1.6,-1.0,-1.0,0.0,88.11063,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
36.95,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57413,-0.96979,-1.37111,-1.572,-0.972,-1.377,0.00337,0.0447,0.71717,-1.6,-1.0,-1.0,0.0,88.10688,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
37.1,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57414,-0.96975,-1.37112,-1.567,-0.984,-1.379,0.01573,0.0447,0.77117,-1.6,-1.0,-1.0,0.0,88.10313,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
37.25,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57415,-0.96972,-1.37113,-1.569,-0.981,-1.377,0.01261,0.0447,0.82472,-1.59064,-1.0,-1.0,0.0,88.09938,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
37.4,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57416,-0.96969,-1.37113,-1.561,-0.968,-1.369,0.01334,0.0447,0.87522,-1.57151,-1.0,-1.0,0.0,88.09563,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
37.55,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57417,-0.96965,-1.37114,-1.57,-0.961,-1.368,0.00918,0.0447,0.92572,-1.55238,-1.0,-1.0,0.0,88.09188,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
37.7,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57417,-0.96962,-1.37115,-1.575,-0.973,-1.364,0.00314,0.0447,0.97622,-1.53325,-1.0,-1.0,0.0,88.08813,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
37.85,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57418,-0.96959,-1.37115,-1.575,-0.971,-1.371,0.00206,0.0447,1.02672,-1.51412,-1.0,-1.0,0.0,88.08438,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
38.0,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57419,-0.96955,-1.37116,-1.576,-0.97,-1.369,0.0019,0.0447,1.07722,-1.49499,-1.0,-1.0,0.0,88.08063,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
38.15,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.5742,-0.96952,-1.37117,-1.568,-0.975,-1.368,0.00868,0.0447,1.12771,-1.47587,-1.0,-1.0,0.0,88.07688,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
38.3,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57421,-0.96949,-1.37118,-1.571,-0.982,-1.371,0.01317,0.0447,1.17821,-1.45674,-1.0,-1.0,0.0,88.07313,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
38.45,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57422,-0.96945,-1.37118,-1.587,-0.987,-1.369,0.02185,0.0447,1.22871,-1.43761,-1.0,-1.0,0.0,88.06938,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
38.6,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57423,-0.96942,-1.37119,-1.589,-0.972,-1.375,0.01466,0.0447,1.27921,-1.41848,-1.0,-1.0,0.0,88.06563,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
38.75,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57424,-0.96939,-1.3712,-1.581,-0.97,-1.37,0.00629,0.0447,1.32971,-1.39935,-1.0,-1.0,0.0,88.06188,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
38.9,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57425,-0.96935,-1.37121,-1.579,-0.972,-1.371,0.00536,0.0447,1.38021,-1.38022,-1.0,-1.0,0.0,88.05813,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
39.05,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57426,-0.96932,-1.37121,-1.568,-0.973,-1.368,0.0072,0.0447,1.43071,-1.3611,-1.0,-1.0,0.0,88.05438,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
39.2,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57427,-0.96928,-1.37122,-1.575,-0.968,-1.367,0.00153,0.0447,1.48121,-1.34197,-1.0,-1.0,0.0,88.05063,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
39.35,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57427,-0.96925,-1.37123,-1.574,-0.965,-1.373,0.00404,0.0447,1.5317,-1.32284,-1.0,-1.0,0.0,88.04688,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
39.5,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57428,-0.96922,-1.37123,-1.572,-0.966,-1.372,0.00385,0.0447,1.5822,-1.30371,-1.0,-1.0,0.0,88.04313,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
39.65,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57429,-0.96918,-1.37124,-1.576,-0.958,-1.371,0.01153,0.0447,1.6327,-1.28458,-1.0,-1.0,0.0,88.03938,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
39.8,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.5743,-0.96915,-1.37125,-1.575,-0.966,-1.368,0.00327,0.0447,1.6832,-1.26545,-1.0,-1.0,0.0,88.03563,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
39.95,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57431,-0.96912,-1.37126,-1.572,-0.966,-1.375,0.00358,0.0447,1.7337,-1.24633,-1.0,-1.0,0.0,88.03188,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
40.1,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57432,-0.96908,-1.37126,-1.578,-0.963,-1.376,0.00707,0.0447,1.7842,-1.2272,-1.0,-1.0,0.0,88.02813,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
40.25,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.57433,-0.96905,-1.37127,-1.577,-0.979,-1.386,0.01066,0.0447,1.8347,-1.20807,-1.0,-1.0,0.0,88.02438,NORMAL,2,0,0,0,5,1006,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.90731,"O1:-0.89,-1.16,s250;O2:-0.88,-0.93,s80;O3:-2.14,0.15,s323;O4:-2.18,0.74,s243;O5:-2.25,-0.33,s110",
