t,control_mode,slam_algorithm,localization_mode,slam_feature_type,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_feature_count,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,planner_recovery_count,control_v,control_w,control_tv,slam_map,grid_map
23.0,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task2,RETURN_T1_RACK,MANIPULATING,DIRECT,T1,WS1,-1.43943,-0.95381,-1.7425,-1.46,-0.944,-1.753,0.0225,0.0443,-2.12,1.1,-1.0,-1.0,0.0,88.54506,NORMAL,1,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
23.1,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,MANIPULATING,DIRECT,T2,TRANSIT_TO_WS2,-1.43942,-0.9538,-1.7425,-1.459,-0.951,-1.75,0.01998,0.0444,-2.12,1.1,-1.0,-1.0,0.0,88.54256,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
23.2,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95379,-1.74249,-1.456,-0.939,-1.746,0.02233,0.04448,-2.084,1.1,-1.0,-1.0,0.0,88.54006,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
23.3,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43942,-0.95378,-1.74249,-1.454,-0.95,-1.741,0.01507,0.04454,-2.048,1.1,-1.0,-1.0,0.0,88.53756,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
23.4,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95377,-1.74249,-1.463,-0.946,-1.736,0.02471,0.04458,-2.012,1.1,-1.0,-1.0,0.0,88.53506,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
23.5,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95376,-1.74248,-1.464,-0.944,-1.736,0.02658,0.04461,-1.976,1.1,-1.0,-1.0,0.0,88.53256,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
23.6,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95376,-1.74247,-1.457,-0.95,-1.741,0.01757,0.04463,-1.94,1.1,-1.0,-1.0,0.0,88.53006,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
23.7,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95375,-1.74246,-1.456,-0.95,-1.737,0.01667,0.04465,-1.904,1.1,-1.0,-1.0,0.0,88.52756,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
23.8,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95375,-1.74246,-1.452,-0.958,-1.746,0.01344,0.04466,-1.868,1.1,-1.0,-1.0,0.0,88.52506,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
23.9,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95375,-1.74245,-1.448,-0.946,-1.75,0.0113,0.04467,-1.832,1.1,-1.0,-1.0,0.0,88.52256,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
24.0,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95373,-1.74245,-1.455,-0.943,-1.749,0.01944,0.04468,-1.796,1.1,-1.0,-1.0,0.0,88.52006,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
24.1,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95372,-1.74245,-1.452,-0.947,-1.75,0.01439,0.04469,-1.76,1.1,-1.0,-1.0,0.0,88.51756,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
24.2,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95372,-1.74245,-1.454,-0.96,-1.753,0.01616,0.04469,-1.724,1.1,-1.0,-1.0,0.0,88.51506,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
24.3,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95371,-1.74244,-1.457,-0.955,-1.746,0.01716,0.04469,-1.688,1.1,-1.0,-1.0,0.0,88.51256,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
24.4,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.9537,-1.74244,-1.452,-0.955,-1.752,0.01255,0.04469,-1.652,1.1,-1.0,-1.0,0.0,88.51006,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
24.5,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95368,-1.74244,-1.45,-0.953,-1.753,0.01034,0.0447,-1.616,1.1,-1.0,-1.0,0.0,88.50756,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
24.6,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95368,-1.74243,-1.449,-0.961,-1.752,0.0125,0.0447,-1.58,1.1,-1.0,-1.0,0.0,88.50506,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
24.7,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95367,-1.74243,-1.444,-0.956,-1.742,0.00533,0.0447,-1.544,1.1,-1.0,-1.0,0.0,88.50256,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
24.8,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95366,-1.74242,-1.432,-0.96,-1.738,0.0101,0.0447,-1.508,1.1,-1.0,-1.0,0.0,88.50006,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
24.9,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.43943,-0.95365,-1.74242,-1.437,-0.957,-1.74,0.00428,0.0447,-1.5,1.03845,-1.0,-1.0,0.0,88.49756,NORMAL,2,0,0,0,14,1022,16,14,68,1022,0.20907,0.92532,0,0,-1.46,-1.52,0,0,0.0,0.0,10.61085,"O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3","O1:-2.33,0.19,s122;O2:-0.89,-1.25,s116;O3:-2.33,-0.53,s104;O4:-2.33,-0.35,s102;O5:-2.33,-0.17,s93;O6:-0.89,-0.89,s90;O7:-2.33,0.01,s89;O8:-0.53,-1.25,s64;O9:-0.71,-1.25,s60;O10:-2.33,0.55,s48;O11:-2.33,0.37,s45;O12:-0.89,-1.07,s44;O13:-0.53,-0.89,s33;O14:-2.33,0.73,s3"
