t,control_mode,slam_algorithm,localization_mode,slam_feature_type,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_feature_count,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,planner_recovery_count,control_v,control_w,control_tv,slam_map,grid_map,phase2_state,phase2_scenario,phase2_compliance,phase2_moved_objects,phase2_motion_model,mapping_evidence_pct,map_revealed_pct,dynamic_obstacle_signal_x,dynamic_obstacle_signal_y,dynamic_obstacle_active,temporary_blocker_active,obstacle_crossings,replan_triggers,frontier_count,unknown_cells,mapped_landmark_count,mapping_update_count,mapped_occupied_cells,grid_mapping_update_count,dynamic_pallet_x,dynamic_pallet_y,dynamic_pallet_theta,temporary_blocker_x,temporary_blocker_y,temporary_blocker_theta
43.1,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.46628,-0.93962,-1.67713,-1.451,-0.948,-1.678,0.01752,0.0447,0.73517,-1.6,-1.0,-1.0,0.0,88.32351,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.64745,1.15568,1,0,0,10,6,32,17,1381,17,1381,-0.64745,1.15568,3.04086,-0.64745,1.15568,3.04086
43.25,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.46628,-0.93959,-1.67714,-1.462,-0.95,-1.67,0.01086,0.0447,0.78917,-1.6,-1.0,-1.0,0.0,88.31976,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.67729,1.15869,1,0,0,10,6,32,17,1381,17,1381,-0.67729,1.15869,3.04086,-0.67729,1.15869,3.04086
43.4,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.46629,-0.93956,-1.67715,-1.464,-0.947,-1.673,0.00743,0.0447,0.84156,-1.58426,-1.0,-1.0,0.0,88.31601,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.70714,1.16171,1,0,0,10,6,32,17,1381,17,1381,-0.70714,1.16171,3.04086,-0.70714,1.16171,3.04086
43.55,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.46629,-0.93953,-1.67716,-1.468,-0.948,-1.676,0.00863,0.0447,0.89205,-1.56513,-1.0,-1.0,0.0,88.31226,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.73699,1.16473,1,0,0,10,6,32,17,1381,17,1381,-0.73699,1.16473,3.04086,-0.73699,1.16473,3.04086
43.7,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.46629,-0.9395,-1.67717,-1.47,-0.946,-1.685,0.00731,0.0447,0.94255,-1.546,-1.0,-1.0,0.0,88.30851,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.76684,1.16774,1,0,0,10,6,32,17,1381,17,1381,-0.76684,1.16774,3.04086,-0.76684,1.16774,3.04086
43.85,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.4663,-0.93947,-1.67718,-1.454,-0.953,-1.68,0.01785,0.0447,0.99305,-1.52687,-1.0,-1.0,0.0,88.30476,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.79669,1.17076,1,0,0,10,6,32,17,1381,17,1381,-0.79669,1.17076,3.04086,-0.79669,1.17076,3.04086
44.0,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.4663,-0.93944,-1.67719,-1.46,-0.95,-1.681,0.01246,0.0447,1.04355,-1.50775,-1.0,-1.0,0.0,88.30101,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.82653,1.17378,1,0,0,10,6,32,17,1381,17,1381,-0.82653,1.17378,3.04086,-0.82653,1.17378,3.04086
44.15,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.46631,-0.93941,-1.67719,-1.473,-0.936,-1.676,0.00701,0.0447,1.09405,-1.48862,-1.0,-1.0,0.0,88.29726,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.85638,1.1768,1,0,0,10,6,32,17,1381,17,1381,-0.85638,1.1768,3.04086,-0.85638,1.1768,3.04086
44.3,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.46631,-0.93938,-1.6772,-1.485,-0.939,-1.678,0.01889,0.0447,1.14455,-1.46949,-1.0,-1.0,0.0,88.29351,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.88623,1.17981,1,0,0,10,6,32,17,1381,17,1381,-0.88623,1.17981,3.04086,-0.88623,1.17981,3.04086
44.45,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.46632,-0.93935,-1.67721,-1.478,-0.955,-1.688,0.01958,0.0447,1.19505,-1.45036,-1.0,-1.0,0.0,88.28976,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.91608,1.18283,1,0,0,10,6,32,17,1381,17,1381,-0.91608,1.18283,3.04086,-0.91608,1.18283,3.04086
44.6,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.46632,-0.93932,-1.67721,-1.484,-0.961,-1.685,0.02823,0.0447,1.24554,-1.43123,-1.0,-1.0,0.0,88.28601,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.94593,1.18585,1,0,0,10,6,32,17,1381,17,1381,-0.94593,1.18585,3.04086,-0.94593,1.18585,3.04086
44.75,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.46633,-0.93929,-1.67722,-1.482,-0.953,-1.68,0.02085,0.0447,1.29604,-1.4121,-1.0,-1.0,0.0,88.28226,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.97577,1.18886,1,0,0,10,6,32,17,1381,17,1381,-0.97577,1.18886,3.04086,-0.97577,1.18886,3.04086
44.9,PID,HECTOR_GRID_MATCHING,HECTOR_SCAN_MATCHING_GRID,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.46633,-0.93926,-1.67723,-1.482,-0.94,-1.671,0.01598,0.0447,1.34654,-1.39298,-1.0,-1.0,0.0,88.27851,NORMAL,2,0,0,0,17,1381,17,17,70,1381,0.21344,0.91684,0,0,-1.46,-1.52,0,0,0.0,0.0,12.85213,"O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2","O1:-2.33,-0.53,s151;O2:-2.33,0.19,s149;O3:-2.33,0.01,s137;O4:-2.33,-0.17,s135;O5:-0.89,-1.25,s127;O6:-2.33,-0.35,s109;O7:-0.89,-0.89,s99;O8:-0.71,-1.25,s93;O9:-0.53,-1.25,s80;O10:-2.33,0.55,s75;O11:-2.33,0.37,s60;O12:-0.89,-1.07,s59;O13:-0.53,-0.89,s51;O14:-0.89,-0.71,s28;O15:-2.33,-0.71,s23;O16:-2.33,0.73,s2;O17:-0.71,-0.71,s2",RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,65.39961,65.39961,-0.9892,1.18325,1,0,0,10,6,32,17,1381,17,1381,-0.9892,1.18325,-0.86638,-0.9892,1.18325,-0.86638
