t,control_mode,slam_algorithm,localization_mode,slam_feature_type,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_feature_count,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,planner_recovery_count,control_v,control_w,control_tv,slam_map,grid_map,phase2_state,phase2_scenario,phase2_compliance,phase2_moved_objects,phase2_motion_model,mapping_evidence_pct,map_revealed_pct,dynamic_obstacle_signal_x,dynamic_obstacle_signal_y,dynamic_obstacle_active,temporary_blocker_active,obstacle_crossings,replan_triggers,frontier_count,unknown_cells,mapped_landmark_count,mapping_update_count,mapped_occupied_cells,grid_mapping_update_count,dynamic_pallet_x,dynamic_pallet_y,dynamic_pallet_theta,temporary_blocker_x,temporary_blocker_y,temporary_blocker_theta
22.0,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51636,-0.95933,-1.49732,-1.533,-0.989,-1.513,0.03364,0.00081,-2.043,1.1,-1.0,-1.0,0.0,88.71354,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.06243,1.86,1,1,1,4,6,32,10,1655,0,0,-0.06243,1.86,-0.0,0.52252,1.73138,-0.0
22.1,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51636,-0.95931,-1.49735,-1.529,-0.988,-1.512,0.03123,0.00081,-2.032,1.1,-1.0,-1.0,0.0,88.71104,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.069,1.86,1,1,1,4,6,32,10,1655,0,0,-0.069,1.86,-0.0,0.48836,1.72946,-0.0
22.2,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51636,-0.95929,-1.49737,-1.524,-0.987,-1.511,0.0287,0.00081,-2.021,1.1,-1.0,-1.0,0.0,88.70854,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.07557,1.86,1,1,1,4,6,32,10,1655,0,0,-0.07557,1.86,-0.0,0.45684,1.72769,-0.0
22.3,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51636,-0.95927,-1.49739,-1.519,-0.985,-1.51,0.02627,0.00081,-2.01,1.1,-1.0,-1.0,0.0,88.70604,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.08214,1.86,1,1,1,4,6,32,10,1655,0,0,-0.08214,1.86,-0.0,0.42813,1.72607,-0.0
22.4,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51636,-0.95926,-1.49742,-1.514,-0.983,-1.508,0.02424,0.00081,-1.999,1.1,-1.0,-1.0,0.0,88.70354,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.08871,1.86,1,1,1,4,6,32,10,1655,0,0,-0.08871,1.86,-0.0,0.40242,1.72463,-0.0
22.5,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51636,-0.95924,-1.49744,-1.509,-0.981,-1.507,0.02285,0.00081,-1.988,1.1,-1.0,-1.0,0.0,88.70104,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.09529,1.86,1,1,1,4,6,32,10,1655,0,0,-0.09529,1.86,-0.0,0.37988,1.72336,-0.0
22.6,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51636,-0.95922,-1.49746,-1.505,-0.978,-1.505,0.02228,0.00081,-1.977,1.1,-1.0,-1.0,0.0,88.69854,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.10186,1.86,1,1,2,4,6,32,10,1655,0,0,-0.10186,1.86,-0.0,0.36066,1.72228,-0.0
22.7,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51637,-0.9592,-1.49749,-1.5,-0.975,-1.503,0.02254,0.00081,-1.966,1.1,-1.0,-1.0,0.0,88.69604,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.10843,1.86,1,1,2,4,6,32,10,1655,0,0,-0.10843,1.86,-0.0,0.34494,1.7214,-0.0
22.8,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51637,-0.95918,-1.49751,-1.497,-0.972,-1.501,0.02347,0.00081,-1.955,1.1,-1.0,-1.0,0.0,88.69354,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.115,1.86,1,1,2,4,6,32,10,1655,0,0,-0.115,1.86,-0.0,0.3329,1.72072,-0.0
22.9,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51637,-0.95916,-1.49753,-1.493,-0.968,-1.499,0.0248,0.00081,-1.944,1.1,-1.0,-1.0,0.0,88.69104,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.12157,1.86,1,1,2,4,6,32,10,1655,0,0,-0.12157,1.86,-0.0,0.32471,1.72026,-0.0
23.0,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51637,-0.95914,-1.49756,-1.491,-0.965,-1.497,0.02626,0.00081,-1.933,1.1,-1.0,-1.0,0.0,88.68854,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.12814,1.86,1,1,2,4,6,32,10,1655,0,0,-0.12814,1.86,-0.0,0.32053,1.72003,-0.0
23.1,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51637,-0.95912,-1.49758,-1.489,-0.961,-1.495,0.02764,0.00081,-1.922,1.1,-1.0,-1.0,0.0,88.68604,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.13471,1.86,1,1,2,4,6,32,10,1655,0,0,-0.13471,1.86,-0.0,0.32,1.72,-0.0
23.2,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51637,-0.95911,-1.49761,-1.488,-0.957,-1.493,0.02877,0.00081,-1.911,1.1,-1.0,-1.0,0.0,88.68354,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.14129,1.86,1,1,2,4,6,32,10,1655,0,0,-0.14129,1.86,-0.0,0.32,1.72,-0.0
23.3,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51637,-0.95909,-1.49763,-1.487,-0.953,-1.492,0.02957,0.00081,-1.9,1.1,-1.0,-1.0,0.0,88.68104,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.14786,1.86,1,1,2,4,6,32,10,1655,0,0,-0.14786,1.86,-0.0,0.32,1.72,-0.0
23.4,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51638,-0.95907,-1.49766,-1.488,-0.949,-1.49,0.02999,0.00081,-1.889,1.1,-1.0,-1.0,0.0,88.67854,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.15443,1.86,1,1,2,4,6,32,10,1655,0,0,-0.15443,1.86,-0.0,0.32,1.72,-0.0
23.5,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51638,-0.95905,-1.49768,-1.489,-0.946,-1.488,0.03005,0.00081,-1.878,1.1,-1.0,-1.0,0.0,88.67604,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.161,1.86,1,1,2,4,6,32,10,1655,0,0,-0.161,1.86,-0.0,0.32,1.72,-0.0
23.6,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51638,-0.95903,-1.49771,-1.492,-0.943,-1.487,0.0298,0.00081,-1.867,1.1,-1.0,-1.0,0.0,88.67354,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.16757,1.86,1,1,2,4,6,32,10,1655,0,0,-0.16757,1.86,-0.0,0.32,1.72,-0.0
23.7,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51638,-0.95901,-1.49773,-1.494,-0.94,-1.485,0.02936,0.00081,-1.856,1.1,-1.0,-1.0,0.0,88.67104,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.17414,1.86,1,1,2,4,6,32,10,1655,0,0,-0.17414,1.86,-0.0,0.32,1.72,-0.0
23.8,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51638,-0.95899,-1.49776,-1.498,-0.937,-1.484,0.02884,0.00081,-1.845,1.1,-1.0,-1.0,0.0,88.66854,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.18071,1.86,1,1,2,4,6,32,10,1655,0,0,-0.18071,1.86,-0.0,0.32,1.72,-0.0
23.9,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51638,-0.95897,-1.49778,-1.502,-0.934,-1.483,0.0284,0.00081,-1.834,1.1,-1.0,-1.0,0.0,88.66604,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.18729,1.86,1,1,2,4,6,32,10,1655,0,0,-0.18729,1.86,-0.0,0.32,1.72,-0.0
24.0,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51638,-0.95895,-1.49781,-1.506,-0.933,-1.482,0.02819,0.00081,-1.823,1.1,-1.0,-1.0,0.0,88.66354,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.19386,1.86,1,1,2,4,6,32,10,1655,0,0,-0.19386,1.86,-0.0,0.32,1.72,-0.0
24.1,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51639,-0.95893,-1.49783,-1.511,-0.931,-1.481,0.0283,0.00081,-1.812,1.1,-1.0,-1.0,0.0,88.66104,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.20043,1.86,1,1,2,4,6,32,10,1655,0,0,-0.20043,1.86,-0.0,0.32,1.72,-0.0
24.2,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_PROXIMITY_RAY,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.51639,-0.95891,-1.49786,-1.516,-0.93,-1.48,0.02881,0.00081,-1.801,1.1,-1.0,-1.0,0.0,88.65854,NORMAL,2,0,0,10,10,1655,10,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,7.01662,"O1:-1.17,-1.82,s248;O2:-0.91,-0.93,s366;O3:-0.58,-2.47,s100;O4:0.25,-2.48,s48;O5:-0.87,-2.46,s89;O6:-1.61,-1.82,s96;O7:-2.16,-0.21,s267;O8:-2.61,-0.10,s199;O9:-2.62,0.26,s152;O10:-2.22,-0.65,s90",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;dynamic_obstacle;costmap;slam_path_planning;obstacle_avoidance,P2_Dynamic_Pallet;P2_Temporary_Blocker,deterministic_periodic,48.15174,48.15174,-0.207,1.86,1,1,2,4,6,32,10,1655,0,0,-0.207,1.86,-0.0,0.32,1.72,-0.0
