t,control_mode,slam_algorithm,localization_mode,slam_feature_type,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_feature_count,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,planner_recovery_count,control_v,control_w,control_tv,slam_map,grid_map,phase2_state,phase2_scenario,phase2_compliance,phase2_moved_objects,phase2_motion_model,mapping_evidence_pct,map_revealed_pct,dynamic_obstacle_signal_x,dynamic_obstacle_signal_y,dynamic_obstacle_active,temporary_blocker_active,obstacle_crossings,replan_triggers,frontier_count,unknown_cells,mapped_landmark_count,mapping_update_count,mapped_occupied_cells,grid_mapping_update_count,dynamic_pallet_x,dynamic_pallet_y,dynamic_pallet_theta,temporary_blocker_x,temporary_blocker_y,temporary_blocker_theta
39.65,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41482,-0.95221,-1.75746,-1.416,-0.958,-1.758,0.00557,0.0447,0.87522,-1.57151,-1.0,-1.0,0.0,88.20511,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.79334,-0.29813,1,0,1,6,6,32,5,1111,0,0,-0.79334,-0.29813,0.17174,-0.79334,-0.29813,0.17174
39.8,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41481,-0.95219,-1.7575,-1.428,-0.963,-1.76,0.01733,0.0447,0.92572,-1.55238,-1.0,-1.0,0.0,88.20136,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.76378,-0.293,1,0,1,6,6,32,5,1111,0,0,-0.76378,-0.293,0.17174,-0.76378,-0.293,0.17174
39.95,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.4148,-0.95216,-1.75755,-1.427,-0.965,-1.748,0.01749,0.0447,0.97622,-1.53325,-1.0,-1.0,0.0,88.19761,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.73423,-0.28788,1,0,1,6,6,32,5,1111,0,0,-0.73423,-0.28788,0.17174,-0.73423,-0.28788,0.17174
40.1,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.4148,-0.95214,-1.75759,-1.42,-0.961,-1.755,0.01022,0.0447,1.02672,-1.51412,-1.0,-1.0,0.0,88.19386,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.70467,-0.28275,1,0,1,6,6,32,5,1111,0,0,-0.70467,-0.28275,0.17174,-0.70467,-0.28275,0.17174
40.25,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41479,-0.95211,-1.75764,-1.427,-0.954,-1.751,0.0121,0.0447,1.07722,-1.49499,-1.0,-1.0,0.0,88.19011,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.67511,-0.27762,1,0,1,6,6,32,5,1111,0,0,-0.67511,-0.27762,0.17174,-0.67511,-0.27762,0.17174
40.4,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41479,-0.95209,-1.75768,-1.432,-0.946,-1.764,0.01794,0.0447,1.12771,-1.47587,-1.0,-1.0,0.0,88.18636,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.64555,-0.27249,1,0,1,6,6,32,5,1111,0,0,-0.64555,-0.27249,0.17174,-0.64555,-0.27249,0.17174
40.55,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41478,-0.95206,-1.75773,-1.422,-0.952,-1.754,0.00692,0.0447,1.17821,-1.45674,-1.0,-1.0,0.0,88.18261,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.61599,-0.26737,1,0,1,6,6,32,5,1111,0,0,-0.61599,-0.26737,0.17174,-0.61599,-0.26737,0.17174
40.7,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41477,-0.95204,-1.75777,-1.422,-0.955,-1.745,0.00832,0.0447,1.22871,-1.43761,-1.0,-1.0,0.0,88.17886,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.58643,-0.26224,1,0,1,6,6,32,5,1111,0,0,-0.58643,-0.26224,0.17174,-0.58643,-0.26224,0.17174
40.85,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41476,-0.95201,-1.75781,-1.42,-0.959,-1.754,0.00888,0.0447,1.27921,-1.41848,-1.0,-1.0,0.0,88.17511,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.55687,-0.25711,1,0,1,6,6,32,5,1111,0,0,-0.55687,-0.25711,0.17174,-0.55687,-0.25711,0.17174
41.0,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41475,-0.95198,-1.75785,-1.418,-0.962,-1.761,0.01098,0.0447,1.32971,-1.39935,-1.0,-1.0,0.0,88.17136,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.52731,-0.25199,1,0,1,6,6,32,5,1111,0,0,-0.52731,-0.25199,0.17174,-0.52731,-0.25199,0.17174
41.15,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41474,-0.95195,-1.75789,-1.417,-0.968,-1.752,0.01609,0.0447,1.38021,-1.38022,-1.0,-1.0,0.0,88.16761,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.49776,-0.24686,1,0,1,6,6,32,5,1111,0,0,-0.49776,-0.24686,0.17174,-0.49776,-0.24686,0.17174
41.3,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41473,-0.95191,-1.75794,-1.413,-0.961,-1.762,0.00915,0.0447,1.43071,-1.3611,-1.0,-1.0,0.0,88.16386,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.4682,-0.24173,1,0,1,6,6,32,5,1111,0,0,-0.4682,-0.24173,0.17174,-0.4682,-0.24173,0.17174
41.45,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41472,-0.95188,-1.75798,-1.418,-0.958,-1.769,0.0066,0.0447,1.48121,-1.34197,-1.0,-1.0,0.0,88.16011,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.43864,-0.2366,1,0,1,6,6,32,5,1111,0,0,-0.43864,-0.2366,0.17174,-0.43864,-0.2366,0.17174
41.6,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41471,-0.95185,-1.75802,-1.423,-0.956,-1.755,0.00907,0.0447,1.5317,-1.32284,-1.0,-1.0,0.0,88.15636,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.40908,-0.23148,1,0,1,6,6,32,5,1111,0,0,-0.40908,-0.23148,0.17174,-0.40908,-0.23148,0.17174
41.75,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.4147,-0.95182,-1.75806,-1.419,-0.958,-1.76,0.00806,0.0447,1.5822,-1.30371,-1.0,-1.0,0.0,88.15261,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.37952,-0.22635,1,0,1,6,6,32,5,1111,0,0,-0.37952,-0.22635,0.17174,-0.37952,-0.22635,0.17174
41.9,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.4147,-0.95179,-1.7581,-1.409,-0.95,-1.754,0.0058,0.0447,1.6327,-1.28458,-1.0,-1.0,0.0,88.14886,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.34996,-0.22122,1,0,1,6,6,32,5,1111,0,0,-0.34996,-0.22122,0.17174,-0.34996,-0.22122,0.17174
42.05,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41469,-0.95176,-1.75814,-1.409,-0.934,-1.758,0.01841,0.0447,1.6832,-1.26545,-1.0,-1.0,0.0,88.14511,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.3204,-0.2161,1,0,1,6,6,32,5,1111,0,0,-0.3204,-0.2161,0.17174,-0.3204,-0.2161,0.17174
42.2,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41468,-0.95173,-1.75818,-1.409,-0.951,-1.753,0.00602,0.0447,1.7337,-1.24633,-1.0,-1.0,0.0,88.14136,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.29085,-0.21097,1,0,1,6,6,32,5,1111,0,0,-0.29085,-0.21097,0.17174,-0.29085,-0.21097,0.17174
42.35,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41467,-0.9517,-1.75822,-1.406,-0.967,-1.755,0.01727,0.0447,1.7842,-1.2272,-1.0,-1.0,0.0,88.13761,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.26129,-0.20584,1,0,1,6,6,32,5,1111,0,0,-0.26129,-0.20584,0.17174,-0.26129,-0.20584,0.17174
42.5,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41466,-0.95166,-1.75825,-1.403,-0.963,-1.76,0.01607,0.0447,1.8347,-1.20807,-1.0,-1.0,0.0,88.13386,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.23173,-0.20072,1,0,1,6,6,32,5,1111,0,0,-0.23173,-0.20072,0.17174,-0.23173,-0.20072,0.17174
42.65,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41465,-0.95161,-1.75824,-1.405,-0.955,-1.763,0.00996,0.0447,1.88519,-1.18894,-1.0,-1.0,0.0,88.13011,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.20217,-0.19559,1,0,1,6,6,32,5,1111,0,0,-0.20217,-0.19559,0.17174,-0.20217,-0.19559,0.17174
42.8,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41465,-0.95157,-1.75822,-1.41,-0.95,-1.759,0.00497,0.0447,1.93569,-1.16981,-1.0,-1.0,0.0,88.12636,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.17261,-0.19046,1,0,1,6,6,32,5,1111,0,0,-0.17261,-0.19046,0.17174,-0.17261,-0.19046,0.17174
42.95,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41464,-0.95152,-1.75821,-1.404,-0.948,-1.767,0.01131,0.0447,1.98619,-1.15069,-1.0,-1.0,0.0,88.12261,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.14305,-0.18533,1,0,1,6,6,32,5,1111,0,0,-0.14305,-0.18533,0.17174,-0.14305,-0.18533,0.17174
43.1,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41464,-0.95147,-1.7582,-1.4,-0.946,-1.768,0.01604,0.0447,2.03669,-1.13156,-1.0,-1.0,0.0,88.11886,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.11349,-0.18021,1,0,1,6,6,32,5,1111,0,0,-0.11349,-0.18021,0.17174,-0.11349,-0.18021,0.17174
43.25,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,WAIT_B1_WS2_REQUEST_T2,WAIT_B1,DIRECT,T2,TRANSIT_TO_WS2,-1.41463,-0.95143,-1.75819,-1.393,-0.95,-1.763,0.02159,0.0447,2.08719,-1.11243,-1.0,-1.0,0.0,88.11511,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.08393,-0.17508,1,0,1,6,6,32,5,1111,0,0,-0.08393,-0.17508,0.17174,-0.08393,-0.17508,0.17174
43.4,PID,KALMAN_LANDMARK,KALMAN_LANDMARK_SLAM_LIDAR,landmarks,task3,TO_PICKUP_T2,WAIT_B1,DIRECT,T2,WS2,-1.41463,-0.95138,-1.75818,-1.412,-0.947,-1.764,0.00539,0.0447,2.12,-1.1,-1.0,-1.0,0.0,88.11136,NORMAL,2,0,0,0,5,1111,5,0,0,0,0.0,0.0,0,0,-1.46,-1.52,0,0,0.0,0.0,8.28088,"O1:-0.91,-0.89,s398;O2:-2.23,0.16,s354;O3:-2.29,0.53,s113;O4:-2.30,-0.25,s180;O5:-2.30,-0.54,s66",,RUNNING,UNKNOWN_MAP_SLAM_AVOIDANCE,unknown_map;frontier_targets;static_unknown_obstacles;dynamic_wandering_robot;costmap;slam_path_planning;obstacle_avoidance,P2_Wanderer,dynamic_wandering_robot,31.10609,31.10609,-0.05438,-0.16995,1,0,1,6,6,32,5,1111,0,0,-0.05438,-0.16995,0.17174,-0.05438,-0.16995,0.17174
