t,mode,bill_x,bill_y,pioneer_x,pioneer_y,distance,error,heading_error,control_v,control_w,integral,derivative,bill_state,bill_speed,wheel_left_linear,wheel_right_linear,wheel_left_omega,wheel_right_omega,u_left,u_right,du_left,du_right,wheel_left_power,wheel_right_power,yaw_power,total_power,energy_j
18.350,"NMPC",-1.41009,-0.64355,-1.61289,0.10472,0.77399,-0.04601,0.35806,0.16425,0.10136,-0.12888,0.02327,"WALKING",0.17712,0.14747,0.18102,1.51254,1.85666,1.51254,1.85666,-0.01653,-0.01675,0.25967,0.32258,0.00010,0.58234,16.53884
18.400,"NMPC",-1.40640,-0.65157,-1.61360,0.09680,0.77526,-0.04474,0.35845,0.16359,0.10130,-0.13112,0.02375,"WALKING",0.17600,0.14683,0.18036,1.50590,1.84981,1.50590,1.84981,-0.00664,-0.00684,0.23509,0.29259,0.00009,0.52776,16.56523
18.450,"NMPC",-1.40269,-0.65952,-1.61426,0.08889,0.77652,-0.04348,0.35881,0.16286,0.10125,-0.13329,0.02406,"WALKING",0.17489,0.14611,0.17962,1.49852,1.84225,1.49852,1.84225,-0.00738,-0.00757,0.23559,0.29343,0.00008,0.52910,16.59168
18.500,"NMPC",-1.39896,-0.66740,-1.61488,0.08102,0.77774,-0.04226,0.35916,0.16220,0.10120,-0.13541,0.02414,"WALKING",0.17379,0.14545,0.17894,1.49177,1.83532,1.49177,1.83532,-0.00675,-0.00692,0.23298,0.29042,0.00007,0.52347,16.61786
18.550,"NMPC",-1.39521,-0.67520,-1.61545,0.07321,0.77894,-0.04106,0.35947,0.16089,0.10115,-0.13746,0.02410,"WALKING",0.17270,0.14414,0.17763,1.47841,1.82181,1.47841,1.82181,-0.01336,-0.01352,0.24608,0.30699,0.00007,0.55313,16.64551
18.600,"NMPC",-1.39143,-0.68294,-1.61598,0.06547,0.78015,-0.03985,0.35974,0.15956,0.10111,-0.13945,0.02411,"WALKING",0.17161,0.14283,0.17629,1.46488,1.80814,1.46488,1.80814,-0.01353,-0.01367,0.24408,0.30500,0.00006,0.54914,16.67297
18.650,"NMPC",-1.38764,-0.69061,-1.61647,0.05774,0.78137,-0.03863,0.35997,0.15917,0.10107,-0.14138,0.02419,"WALKING",0.17054,0.14245,0.17590,1.46099,1.80411,1.46099,1.80411,-0.00389,-0.00402,0.22130,0.27699,0.00006,0.49835,16.69789
18.700,"NMPC",-1.38384,-0.69821,-1.61692,0.05006,0.78255,-0.03745,0.36017,0.15799,0.10104,-0.14326,0.02407,"WALKING",0.16948,0.14127,0.17471,1.44894,1.79194,1.44894,1.79194,-0.01205,-0.01217,0.23789,0.29790,0.00005,0.53584,16.72468
18.750,"NMPC",-1.38001,-0.70574,-1.61733,0.04243,0.78373,-0.03627,0.36034,0.15704,0.10100,-0.14507,0.02398,"WALKING",0.16843,0.14032,0.17376,1.43922,1.78212,1.43922,1.78212,-0.00972,-0.00983,0.23094,0.28963,0.00005,0.52062,16.75071
18.800,"NMPC",-1.37617,-0.71321,-1.61769,0.03486,0.78491,-0.03509,0.36050,0.15617,0.10097,-0.14682,0.02388,"WALKING",0.16739,0.13946,0.17288,1.43033,1.77312,1.43033,1.77312,-0.00889,-0.00899,0.22758,0.28577,0.00004,0.51339,16.77638
18.850,"NMPC",-1.37231,-0.72060,-1.61802,0.02732,0.78609,-0.03391,0.36060,0.15537,0.10095,-0.14852,0.02382,"WALKING",0.16636,0.13866,0.17208,1.42219,1.76490,1.42219,1.76490,-0.00814,-0.00823,0.22452,0.28225,0.00004,0.50681,16.80172
18.900,"NMPC",-1.36843,-0.72793,-1.61831,0.01982,0.78725,-0.03275,0.36067,0.15451,0.10092,-0.15016,0.02367,"WALKING",0.16533,0.13781,0.17122,1.41344,1.75606,1.41344,1.75606,-0.00875,-0.00883,0.22441,0.28242,0.00004,0.50687,16.82707
18.950,"NMPC",-1.36454,-0.73520,-1.61856,0.01233,0.78840,-0.03160,0.36071,0.15386,0.10090,-0.15174,0.02352,"WALKING",0.16433,0.13716,0.17056,1.40674,1.74928,1.40674,1.74928,-0.00670,-0.00678,0.21876,0.27563,0.00003,0.49443,16.85179
19.000,"NMPC",-1.36064,-0.74240,-1.61877,0.00489,0.78951,-0.03049,0.36070,0.15325,0.10088,-0.15326,0.02325,"WALKING",0.16333,0.13656,0.16995,1.40061,1.74308,1.40061,1.74308,-0.00613,-0.00620,0.21650,0.27302,0.00003,0.48955,16.87626
19.050,"NMPC",-1.35672,-0.74954,-1.61894,-0.00251,0.79062,-0.02938,0.36069,0.15258,0.10086,-0.15473,0.02299,"WALKING",0.16234,0.13589,0.16927,1.39369,1.73610,1.39369,1.73610,-0.00692,-0.00698,0.21708,0.27398,0.00003,0.49109,16.90082
19.100,"NMPC",-1.35279,-0.75661,-1.61907,-0.00991,0.79171,-0.02829,0.36064,0.15196,0.10084,-0.15614,0.02274,"WALKING",0.16137,0.13527,0.16865,1.38737,1.72972,1.38737,1.72972,-0.00633,-0.00639,0.21476,0.27131,0.00003,0.48609,16.92512
19.150,"NMPC",-1.34884,-0.76362,-1.61917,-0.01725,0.79276,-0.02724,0.36056,0.15139,0.10083,-0.15751,0.02238,"WALKING",0.16040,0.13470,0.16808,1.38158,1.72387,1.38158,1.72387,-0.00579,-0.00584,0.21264,0.26887,0.00002,0.48153,16.94920
19.200,"NMPC",-1.34489,-0.77057,-1.61923,-0.02457,0.79381,-0.02619,0.36045,0.15087,0.10081,-0.15882,0.02207,"WALKING",0.15945,0.13419,0.16756,1.37628,1.71852,1.37628,1.71852,-0.00530,-0.00535,0.21072,0.26665,0.00002,0.47738,16.97307
19.250,"NMPC",-1.34092,-0.77746,-1.61924,-0.03189,0.79484,-0.02516,0.36032,0.15040,0.10080,-0.16007,0.02175,"WALKING",0.15851,0.13371,0.16708,1.37143,1.71363,1.37143,1.71363,-0.00485,-0.00489,0.20896,0.26462,0.00002,0.47360,16.99675
19.300,"NMPC",-1.33694,-0.78428,-1.61923,-0.03917,0.79582,-0.02418,0.36019,0.14996,0.10079,-0.16128,0.02128,"WALKING",0.15759,0.13328,0.16664,1.36699,1.70915,1.36699,1.70915,-0.00444,-0.00448,0.20736,0.26277,0.00002,0.47015,17.02026
19.350,"NMPC",-1.33294,-0.79105,-1.61918,-0.04645,0.79679,-0.02321,0.36000,0.14956,0.10078,-0.16244,0.02086,"WALKING",0.15667,0.13289,0.16624,1.36294,1.70506,1.36294,1.70506,-0.00406,-0.00410,0.20590,0.26109,0.00002,0.46701,17.04361
19.400,"NMPC",-1.32894,-0.79776,-1.61909,-0.05366,0.79772,-0.02228,0.35983,0.14992,0.10077,-0.16356,0.02035,"WALKING",0.15577,0.13324,0.16660,1.36660,1.70869,1.36660,1.70869,0.00367,0.00363,0.20558,0.26054,0.00001,0.46613,17.06691
19.450,"NMPC",-1.32493,-0.80441,-1.61896,-0.06088,0.79867,-0.02133,0.35960,0.15024,0.10076,-0.16462,0.02004,"WALKING",0.15488,0.13357,0.16692,1.36994,1.71200,1.36994,1.71200,0.00334,0.00331,0.20540,0.26020,0.00001,0.46561,17.09019
19.500,"NMPC",-1.32090,-0.81100,-1.61880,-0.06814,0.79955,-0.02045,0.35936,0.15054,0.10075,-0.16565,0.01951,"WALKING",0.15401,0.13387,0.16721,1.37298,1.71501,1.37298,1.71501,0.00304,0.00301,0.20524,0.25988,0.00001,0.46513,17.11345
19.550,"NMPC",-1.31687,-0.81753,-1.61860,-0.07545,0.80036,-0.01964,0.35910,0.15081,0.10074,-0.16663,0.01880,"WALKING",0.15315,0.13414,0.16748,1.37575,1.71775,1.37575,1.71775,0.00277,0.00274,0.20508,0.25959,0.00001,0.46469,17.13668
19.600,"NMPC",-1.31283,-0.82401,-1.61837,-0.08278,0.80108,-0.01892,0.35887,0.15105,0.10073,-0.16757,0.01782,"WALKING",0.15230,0.13438,0.16772,1.37826,1.72024,1.37826,1.72024,0.00252,0.00249,0.20494,0.25933,0.00001,0.46428,17.15990
19.650,"NMPC",-1.30877,-0.83043,-1.61810,-0.09013,0.80173,-0.01827,0.35863,0.15127,0.10073,-0.16849,0.01677,"WALKING",0.15146,0.13460,0.16794,1.38055,1.72251,1.38055,1.72251,0.00229,0.00227,0.20482,0.25908,0.00001,0.46391,17.18309
19.700,"NMPC",-1.30471,-0.83680,-1.61778,-0.09749,0.80233,-0.01767,0.35838,0.15148,0.10072,-0.16937,0.01570,"WALKING",0.15064,0.13481,0.16815,1.38264,1.72457,1.38264,1.72457,0.00208,0.00206,0.20470,0.25886,0.00001,0.46356,17.20627
19.750,"NMPC",-1.30064,-0.84311,-1.61743,-0.10485,0.80286,-0.01714,0.35814,0.15166,0.10072,-0.17023,0.01459,"WALKING",0.14983,0.13499,0.16833,1.38453,1.72645,1.38453,1.72645,0.00190,0.00188,0.20459,0.25865,0.00001,0.46325,17.22943
19.800,"NMPC",-1.29656,-0.84937,-1.61704,-0.11221,0.80335,-0.01665,0.35787,0.15183,0.10071,-0.17106,0.01355,"WALKING",0.14904,0.13516,0.16850,1.38626,1.72816,1.38626,1.72816,0.00173,0.00171,0.20449,0.25847,0.00001,0.46296,17.25258
19.850,"NMPC",-1.29247,-0.85558,-1.61662,-0.11958,0.80382,-0.01618,0.35759,0.15198,0.10071,-0.17187,0.01260,"WALKING",0.14826,0.13531,0.16865,1.38783,1.72971,1.38783,1.72971,0.00157,0.00155,0.20440,0.25830,0.00001,0.46270,17.27572
19.900,"NMPC",-1.28838,-0.86173,-1.61616,-0.12696,0.80422,-0.01578,0.35731,0.15212,0.10070,-0.17266,0.01161,"WALKING",0.14750,0.13545,0.16879,1.38926,1.73113,1.38926,1.73113,0.00143,0.00141,0.20431,0.25814,0.00001,0.46246,17.29884
19.950,"NMPC",-1.28427,-0.86784,-1.61566,-0.13432,0.80457,-0.01543,0.35701,0.15225,0.10070,-0.17343,0.01061,"WALKING",0.14675,0.13558,0.16891,1.39056,1.73242,1.39056,1.73242,0.00130,0.00129,0.20424,0.25800,0.00001,0.46224,17.32195
20.000,"NMPC",-1.28016,-0.87389,-1.61513,-0.14166,0.80491,-0.01509,0.35671,0.15165,0.10069,-0.17418,0.00974,"WALKING",0.14601,0.13499,0.16832,1.38450,1.72634,1.38450,1.72634,-0.00606,-0.00607,0.21366,0.26996,0.00001,0.48362,17.34613
20.050,"NMPC",-1.27604,-0.87990,-1.61456,-0.14898,0.80521,-0.01479,0.35638,0.15111,0.10069,-0.17492,0.00892,"WALKING",0.14529,0.13445,0.16778,1.37895,1.72079,1.37895,1.72079,-0.00555,-0.00556,0.21164,0.26764,0.00000,0.47929,17.37010
20.100,"NMPC",-1.27191,-0.88585,-1.61395,-0.15627,0.80551,-0.01449,0.35603,0.15062,0.10069,-0.17565,0.00827,"WALKING",0.14459,0.13395,0.16728,1.37388,1.71570,1.37388,1.71570,-0.00507,-0.00508,0.20981,0.26553,0.00000,0.47534,17.39387
20.150,"NMPC",-1.26778,-0.89176,-1.61331,-0.16353,0.80578,-0.01422,0.35567,0.15016,0.10069,-0.17636,0.00768,"WALKING",0.14390,0.13350,0.16683,1.36923,1.71105,1.36923,1.71105,-0.00464,-0.00465,0.20813,0.26360,0.00000,0.47173,17.41745
20.200,"NMPC",-1.26363,-0.89762,-1.61264,-0.17076,0.80605,-0.01395,0.35527,0.14975,0.10068,-0.17706,0.00716,"WALKING",0.14323,0.13309,0.16641,1.36498,1.70679,1.36498,1.70679,-0.00425,-0.00426,0.20661,0.26184,0.00000,0.46845,17.44087
20.250,"NMPC",-1.25948,-0.90344,-1.61193,-0.17798,0.80631,-0.01369,0.35485,0.14976,0.10068,-0.17774,0.00675,"WALKING",0.14257,0.13309,0.16642,1.36505,1.70685,1.36505,1.70685,0.00006,0.00006,0.19764,0.25063,0.00000,0.44827,17.46329
20.300,"NMPC",-1.25532,-0.90921,-1.61119,-0.18520,0.80654,-0.01346,0.35442,0.14976,0.10068,-0.17841,0.00626,"WALKING",0.14192,0.13310,0.16642,1.36511,1.70690,1.36511,1.70690,0.00006,0.00005,0.19764,0.25062,0.00000,0.44826,17.48570
20.350,"NMPC",-1.25116,-0.91493,-1.61040,-0.19243,0.80674,-0.01326,0.35397,0.14977,0.10068,-0.17908,0.00574,"WALKING",0.14130,0.13310,0.16643,1.36516,1.70695,1.36516,1.70695,0.00005,0.00005,0.19763,0.25061,0.00000,0.44825,17.50811
20.400,"NMPC",-1.24698,-0.92061,-1.60958,-0.19968,0.80689,-0.01311,0.35352,0.14977,0.10085,-0.17973,0.00513,"WALKING",0.14068,0.13308,0.16646,1.36492,1.70728,1.36492,1.70728,-0.00024,0.00033,0.19759,0.25066,0.00025,0.44849,17.53054
20.450,"NMPC",-1.24280,-0.92625,-1.60873,-0.20690,0.80698,-0.01302,0.35303,0.14977,0.10100,-0.18038,0.00444,"WALKING",0.14009,0.13306,0.16649,1.36470,1.70759,1.36470,1.70759,-0.00022,0.00030,0.19754,0.25069,0.00023,0.44846,17.55296
20.500,"NMPC",-1.23861,-0.93185,-1.60784,-0.21411,0.80708,-0.01292,0.35254,0.14978,0.10114,-0.18103,0.00387,"WALKING",0.13951,0.13304,0.16652,1.36450,1.70786,1.36450,1.70786,-0.00020,0.00028,0.19751,0.25073,0.00021,0.44844,17.57538
20.550,"NMPC",-1.23441,-0.93740,-1.60691,-0.22130,0.80714,-0.01286,0.35202,0.14940,0.10127,-0.18167,0.00330,"WALKING",0.13895,0.13263,0.16616,1.36036,1.70417,1.36036,1.70417,-0.00414,-0.00370,0.20515,0.26051,0.00019,0.46585,17.59868
20.600,"NMPC",-1.23021,-0.94291,-1.60595,-0.22847,0.80719,-0.01281,0.35149,0.14905,0.10139,-0.18231,0.00279,"WALKING",0.13840,0.13227,0.16583,1.35657,1.70079,1.35657,1.70079,-0.00378,-0.00338,0.20384,0.25907,0.00017,0.46309,17.62183
20.650,"NMPC",-1.22600,-0.94839,-1.60496,-0.23561,0.80723,-0.01277,0.35093,0.14873,0.10150,-0.18295,0.00235,"WALKING",0.13787,0.13193,0.16552,1.35311,1.69769,1.35311,1.69769,-0.00346,-0.00309,0.20264,0.25776,0.00016,0.46056,17.64486
20.700,"NMPC",-1.22177,-0.95382,-1.60393,-0.24274,0.80726,-0.01274,0.35034,0.14843,0.10160,-0.18359,0.00196,"WALKING",0.13735,0.13162,0.16525,1.34994,1.69486,1.34994,1.69486,-0.00317,-0.00283,0.20155,0.25656,0.00015,0.45826,17.66777
20.750,"NMPC",-1.21754,-0.95921,-1.60286,-0.24984,0.80727,-0.01273,0.34973,0.14817,0.10169,-0.18423,0.00156,"WALKING",0.13686,0.13134,0.16500,1.34704,1.69227,1.34704,1.69227,-0.00290,-0.00259,0.20056,0.25546,0.00013,0.45616,17.69058
20.800,"NMPC",-1.21330,-0.96457,-1.60176,-0.25695,0.80726,-0.01274,0.34910,0.14824,0.10177,-0.18486,0.00122,"WALKING",0.13638,0.13140,0.16508,1.34766,1.69317,1.34766,1.69317,0.00062,0.00090,0.19646,0.25034,0.00012,0.44693,17.71293
20.850,"NMPC",-1.20906,-0.96989,-1.60063,-0.26405,0.80723,-0.01277,0.34846,0.14831,0.10185,-0.18550,0.00082,"WALKING",0.13591,0.13145,0.16516,1.34823,1.69399,1.34823,1.69399,0.00056,0.00082,0.19640,0.25029,0.00011,0.44681,17.73527
20.900,"NMPC",-1.20480,-0.97517,-1.59945,-0.27116,0.80717,-0.01283,0.34781,0.14837,0.10192,-0.18614,0.00037,"WALKING",0.13547,0.13150,0.16524,1.34874,1.69474,1.34874,1.69474,0.00051,0.00075,0.19635,0.25024,0.00010,0.44669,17.75760
20.950,"NMPC",-1.20053,-0.98042,-1.59825,-0.27823,0.80709,-0.01291,0.34713,0.14804,0.10198,-0.18679,-0.00010,"WALKING",0.13504,0.13116,0.16492,1.34522,1.69144,1.34522,1.69144,-0.00352,-0.00330,0.20167,0.25709,0.00009,0.45885,17.78054
21.000,"NMPC",-1.17916,-1.00638,-1.59701,-0.28530,0.80699,-0.01301,0.34644,0.14805,0.10110,-0.18744,-0.00049,"WALKING",0.13462,0.13132,0.16478,1.34684,1.69007,1.34684,1.69007,0.00162,-0.00138,0.19498,0.24815,0.00129,0.44442,17.80276
21.050,"NMPC",-1.19197,-0.99081,-1.59572,-0.29240,0.83340,0.01340,0.35122,0.14867,0.10906,-0.06493,0.11580,"WALKING",0.13423,0.13062,0.16672,1.33966,1.70991,1.33966,1.70991,-0.00718,0.01984,0.20693,0.26792,0.01250,0.48735,17.82713
21.100,"NMPC",-1.18768,-0.99595,-1.59439,-0.29948,0.80671,-0.01329,0.34472,0.14850,0.10766,-0.02339,-0.02710,"WALKING",0.13385,0.13068,0.16632,1.34029,1.70580,1.34029,1.70580,0.00063,-0.00411,0.19739,0.25496,0.00217,0.45451,17.84986
21.150,"NMPC",-1.18337,-1.00106,-1.59304,-0.30654,0.80653,-0.01347,0.34373,0.14834,0.10639,-0.02406,-0.02191,"WALKING",0.13349,0.13073,0.16595,1.34087,1.70203,1.34087,1.70203,0.00058,-0.00376,0.19716,0.25396,0.00196,0.45308,17.87251
21.200,"NMPC",-1.16160,-1.02660,-1.59166,-0.31349,0.80634,-0.01366,0.34278,0.14763,0.10522,-0.02475,-0.01793,"WALKING",0.13314,0.13021,0.16504,1.33552,1.69272,1.33552,1.69272,-0.00535,-0.00932,0.20836,0.26771,0.00177,0.47784,17.89640
21.250,"NMPC",-1.15673,-1.03211,-1.59025,-0.32041,0.83275,0.01275,0.34727,0.14697,0.11443,-0.00802,0.10219,"WALKING",0.13282,0.12803,0.16591,1.31317,1.70165,1.31317,1.70165,-0.02235,0.00893,0.20341,0.26755,0.01518,0.48615,17.92071
21.300,"NMPC",-1.13381,-1.05834,-1.58880,-0.32729,0.83334,0.01334,0.34598,0.14637,0.12306,-0.00736,0.08233,"WALKING",0.13251,0.12601,0.16674,1.29239,1.71015,1.29239,1.71015,-0.02078,0.00850,0.19888,0.26745,0.01528,0.48161,17.94479
21.350,"NMPC",-1.12867,-1.06388,-1.58728,-0.33427,0.86107,0.04107,0.34941,0.14706,0.12764,-0.00530,0.18620,"WALKING",0.13222,0.12593,0.16818,1.29162,1.72495,1.29162,1.72495,-0.00077,0.01480,0.20052,0.27228,0.00843,0.48124,17.96885
21.400,"NMPC",-1.12608,-1.06646,-1.58571,-0.34131,0.86177,0.04177,0.34749,0.14878,0.13278,-0.00322,0.14833,"WALKING",0.13195,0.12681,0.17076,1.30060,1.75136,1.30060,1.75136,0.00898,0.02641,0.22377,0.30606,0.00982,0.53965,17.99584
21.450,"NMPC",-1.12507,-1.06727,-1.58407,-0.34841,0.85855,0.03855,0.34459,0.15035,0.13539,-0.00129,0.10151,"WALKING",0.13169,0.12794,0.17276,1.31225,1.77190,1.31225,1.77190,0.01166,0.02054,0.22259,0.30544,0.00510,0.53313,18.02249
21.500,"NMPC",-1.13030,-1.06116,-1.58235,-0.35560,0.85290,0.03290,0.34114,0.15149,0.13748,0.00036,0.05435,"WALKING",0.13145,0.12873,0.17424,1.32034,1.78705,1.32034,1.78705,0.00808,0.01515,0.21474,0.29566,0.00412,0.51452,18.04822
21.550,"NMPC",-1.10977,-1.08362,-1.58058,-0.36278,0.83796,0.01796,0.33579,0.15215,0.14109,0.00126,-0.02337,"WALKING",0.13123,0.12880,0.17551,1.32106,1.80005,1.32106,1.80005,0.00073,0.01300,0.20502,0.28453,0.00735,0.49690,18.07306
21.600,"NMPC",-1.11327,-1.07945,-1.57874,-0.37004,0.86097,0.04097,0.33751,0.15427,0.14440,0.00330,0.08303,"WALKING",0.13103,0.13037,0.17817,1.33717,1.82739,1.33717,1.82739,0.01610,0.02734,0.23881,0.33173,0.00688,0.57741,18.10193
21.650,"NMPC",-1.11762,-1.07447,-1.57683,-0.37735,0.84849,0.02849,0.33238,0.15546,0.14401,0.00473,0.00985,"WALKING",0.13085,0.13162,0.17929,1.35000,1.83888,1.35000,1.83888,0.01283,0.01149,0.22096,0.30638,0.00082,0.52816,18.12834
21.700,"NMPC",-1.11693,-1.07503,-1.57487,-0.38465,0.83478,0.01478,0.32701,0.15533,0.14396,0.00547,-0.05265,"WALKING",0.13068,0.13151,0.17916,1.34879,1.83750,1.34879,1.83750,-0.00121,-0.00138,0.19777,0.27481,0.00010,0.47268,18.15198
21.750,"NMPC",-1.11239,-1.07972,-1.57287,-0.39190,0.82845,0.00845,0.32299,0.15494,0.14251,0.00589,-0.06889,"WALKING",0.13053,0.13135,0.17852,1.34719,1.83099,1.34719,1.83099,-0.00160,-0.00650,0.20334,0.28168,0.00297,0.48798,18.17637
21.800,"NMPC",-1.10784,-1.08440,-1.57082,-0.39912,0.82773,0.00773,0.32012,0.15458,0.14119,0.00628,-0.05693,"WALKING",0.13040,0.13121,0.17794,1.34573,1.82504,1.34573,1.82504,-0.00146,-0.00595,0.20238,0.27971,0.00269,0.48478,18.20061
21.850,"NMPC",-1.10327,-1.08905,-1.56870,-0.40633,0.82701,0.00701,0.31728,0.15448,0.13998,0.00663,-0.04755,"WALKING",0.13029,0.13131,0.17764,1.34677,1.82197,1.34677,1.82197,0.00104,-0.00307,0.19687,0.27152,0.00244,0.47083,18.22416
21.900,"NMPC",-1.09302,-1.09956,-1.56654,-0.41355,0.82628,0.00628,0.31456,0.15512,0.13887,0.00694,-0.04033,"WALKING",0.13020,0.13214,0.17810,1.35527,1.82671,1.35527,1.82671,0.00850,0.00474,0.21008,0.28832,0.00222,0.50062,18.24919
21.950,"NMPC",-1.08110,-1.11167,-1.56431,-0.42081,0.83356,0.01356,0.31342,0.15631,0.13614,0.00762,0.00061,"WALKING",0.13012,0.13378,0.17885,1.37213,1.83432,1.37213,1.83432,0.01687,0.00762,0.22494,0.30579,0.00534,0.53607,18.27599
22.000,"NMPC",-1.07142,-1.12131,-1.56203,-0.42809,0.84308,0.02308,0.31280,0.15716,0.13365,0.00877,0.04233,"WALKING",0.13007,0.13504,0.17927,1.38499,1.83872,1.38499,1.83872,0.01286,0.00439,0.21930,0.29615,0.00480,0.52025,18.30200
22.050,"NMPC",-1.05910,-1.13351,-1.55967,-0.43541,0.84926,0.02926,0.31165,0.15828,0.13137,0.01024,0.06021,"WALKING",0.13003,0.13654,0.18002,1.40042,1.84640,1.40042,1.84640,0.01543,0.00768,0.22831,0.30596,0.00432,0.53858,18.32893
22.100,"NMPC",-1.05919,-1.13306,-1.55724,-0.44279,0.85902,0.03902,0.31126,0.16005,0.13099,0.01219,0.08993,"WALKING",0.13000,0.13837,0.18173,1.41918,1.86388,1.41918,1.86388,0.01876,0.01748,0.24613,0.32823,0.00071,0.57508,18.35769
22.150,"NMPC",-1.05749,-1.13444,-1.55473,-0.45021,0.85119,0.03119,0.30765,0.16152,0.13065,0.01375,0.03569,"WALKING",0.13000,0.13990,0.18314,1.43487,1.87840,1.43487,1.87840,0.01569,0.01452,0.24221,0.32208,0.00065,0.56494,18.38593
22.200,"NMPC",-1.05625,-1.13538,-1.55216,-0.45766,0.84582,0.02582,0.30451,0.16237,0.13033,0.01504,0.00420,"WALKING",0.13002,0.14080,0.18394,1.44406,1.88653,1.44406,1.88653,0.00919,0.00812,0.22924,0.30448,0.00059,0.53431,18.41265
22.250,"NMPC",-1.05796,-1.13344,-1.54953,-0.46512,0.83977,0.01977,0.30126,0.16253,0.12833,0.01603,-0.02333,"WALKING",0.13005,0.14129,0.18377,1.44911,1.88479,1.44911,1.88479,0.00505,-0.00174,0.21417,0.28349,0.00369,0.50136,18.43772
22.300,"NMPC",-1.06097,-1.13031,-1.54685,-0.47256,0.82962,0.00962,0.29730,0.16245,0.12745,0.01651,-0.06285,"WALKING",0.13010,0.14136,0.18354,1.44985,1.88251,1.44985,1.88251,0.00074,-0.00228,0.21227,0.28050,0.00163,0.49440,18.46244
22.350,"NMPC",-1.05661,-1.13437,-1.54414,-0.47994,0.81774,-0.00226,0.29295,0.16181,0.12569,0.00566,-0.10130,"WALKING",0.13017,0.14101,0.18261,1.44625,1.87296,1.44625,1.87296,-0.00360,-0.00956,0.22489,0.29603,0.00317,0.52410,18.48864
22.400,"NMPC",-1.05184,-1.13880,-1.54140,-0.48729,0.81606,-0.00394,0.29069,0.16122,0.12409,0.00547,-0.08642,"WALKING",0.13026,0.14069,0.18176,1.44295,1.86421,1.44295,1.86421,-0.00330,-0.00874,0.22308,0.29292,0.00287,0.51887,18.51458
22.450,"NMPC",-1.04704,-1.14321,-1.53863,-0.49456,0.81494,-0.00506,0.28861,0.15999,0.12262,0.00521,-0.07233,"WALKING",0.13036,0.13969,0.18028,1.43276,1.84903,1.43276,1.84903,-0.01020,-0.01518,0.23640,0.30970,0.00259,0.54870,18.54202
22.500,"NMPC",-1.04222,-1.14760,-1.53584,-0.50176,0.81388,-0.00612,0.28657,0.15924,0.12128,0.00491,-0.06107,"WALKING",0.13049,0.13917,0.17931,1.42738,1.83909,1.42738,1.83909,-0.00538,-0.00994,0.22421,0.29343,0.00235,0.51999,18.56802
22.550,"NMPC",-1.03738,-1.15198,-1.53302,-0.50890,0.81287,-0.00713,0.28457,0.15804,0.12005,0.00455,-0.05207,"WALKING",0.13063,0.13818,0.17791,1.41720,1.82474,1.41720,1.82474,-0.01018,-0.01435,0.23276,0.30416,0.00213,0.53904,18.59497
22.600,"NMPC",-1.01202,-1.17530,-1.53017,-0.51597,0.81192,-0.00808,0.28260,0.15739,0.11892,0.00415,-0.04482,"WALKING",0.13079,0.13771,0.17707,1.41242,1.81615,1.41242,1.81615,-0.00478,-0.00859,0.21958,0.28674,0.00193,0.50824,18.62038
22.650,"NMPC",-1.00546,-1.18101,-1.52726,-0.52311,0.83857,0.01857,0.28610,0.15866,0.11789,0.00238,0.08229,"WALKING",0.13096,0.13915,0.17817,1.42716,1.82739,1.42716,1.82739,0.01474,0.01124,0.23610,0.30670,0.00175,0.54455,18.64761
22.700,"NMPC",-1.00281,-1.18311,-1.52429,-0.53025,0.83970,0.01970,0.28465,0.15921,0.11695,0.00337,0.06919,"WALKING",0.13116,0.13985,0.17856,1.43436,1.83139,1.43436,1.83139,0.00720,0.00400,0.22073,0.28619,0.00159,0.50851,18.67304
22.750,"NMPC",-1.00129,-1.18420,-1.52127,-0.53740,0.83557,0.01557,0.28223,0.15995,0.11515,0.00414,0.03576,"WALKING",0.13137,0.14089,0.17900,1.44503,1.83594,1.44503,1.83594,0.01067,0.00455,0.22702,0.29274,0.00299,0.52275,18.69917
22.800,"NMPC",-1.00823,-1.17773,-1.51820,-0.54456,0.82990,0.00990,0.27962,0.16033,0.11350,0.00464,0.00298,"WALKING",0.13160,0.14154,0.17911,1.45172,1.83703,1.45172,1.83703,0.00669,0.00109,0.21966,0.28221,0.00270,0.50458,18.72440
22.850,"NMPC",-0.98536,-1.19783,-1.51511,-0.55165,0.81300,-0.00700,0.27484,0.15904,0.11199,0.00127,-0.07203,"WALKING",0.13185,0.14050,0.17757,1.44107,1.82126,1.44107,1.82126,-0.01065,-0.01577,0.23903,0.30624,0.00243,0.54770,18.75179
22.900,"NMPC",-0.98812,-1.19510,-1.51196,-0.55878,0.83557,0.01557,0.27791,0.16029,0.11061,0.00122,0.04309,"WALKING",0.13212,0.14199,0.17860,1.45626,1.83176,1.45626,1.83176,0.01520,0.01051,0.24086,0.30709,0.00220,0.55015,18.77929
22.950,"NMPC",-0.99322,-1.19041,-1.50878,-0.56585,0.82420,0.00420,0.27438,0.15974,0.10934,0.00143,-0.01640,"WALKING",0.13240,0.14164,0.17783,1.45272,1.82393,1.45272,1.82393,-0.00354,-0.00783,0.22392,0.28520,0.00199,0.51111,18.80485
