t,mode,bill_x,bill_y,pioneer_x,pioneer_y,distance,error,heading_error,control_v,control_w,integral,derivative,bill_state,bill_speed,wheel_left_linear,wheel_right_linear,wheel_left_omega,wheel_right_omega,u_left,u_right,du_left,du_right,wheel_left_power,wheel_right_power,yaw_power,total_power,energy_j
46.400,"LQR",0.85663,1.29195,1.53691,0.83030,0.82205,0.00205,0.47171,0.16799,0.09231,0.03018,-0.01134,"WALKING",0.14599,0.15271,0.18326,1.56626,1.87963,1.56626,1.87963,-0.00108,-0.00528,0.23634,0.28716,0.00164,0.52514,44.53675
46.500,"LQR",0.84437,1.30000,1.52900,0.84438,0.82223,0.00223,0.47152,0.16759,0.09024,0.03040,-0.00994,"WALKING",0.14747,0.15265,0.18252,1.56566,1.87203,1.56566,1.87203,-0.00005,-0.00332,0.23257,0.28152,0.00125,0.51534,44.58852
46.600,"LQR",0.82100,1.31515,1.52096,0.85839,0.82786,0.00786,0.47154,0.16810,0.08947,0.03091,-0.00269,"WALKING",0.14901,0.15329,0.18291,1.57221,1.87596,1.57221,1.87596,0.00616,0.00633,0.24483,0.29556,0.00007,0.54046,44.64110
46.700,"LQR",0.80032,1.32812,1.51266,0.87258,0.84002,0.02002,0.47160,0.17160,0.09240,0.03270,0.01049,"WALKING",0.15061,0.15630,0.18689,1.60311,1.91680,1.60311,1.91680,0.01726,0.02313,0.28502,0.34440,0.00230,0.63173,44.70262
46.800,"LQR",0.78546,1.33703,1.50394,0.88713,0.85232,0.03232,0.47153,0.17728,0.09798,0.03560,0.02256,"WALKING",0.15227,0.16106,0.19349,1.65193,1.98455,1.65193,1.98455,0.02705,0.03785,0.32595,0.39554,0.00449,0.72597,44.77262
46.900,"LQR",0.77672,1.34196,1.49479,0.90203,0.84364,0.02364,0.47129,0.18175,0.10195,0.03816,0.01088,"WALKING",0.15398,0.16488,0.19862,1.69103,2.03716,1.69103,2.03716,0.01733,0.02288,0.30131,0.36721,0.00240,0.67092,44.84101
47.000,"LQR",0.77198,1.34442,1.48532,0.91713,0.83741,0.01741,0.47091,0.18464,0.10387,0.04014,0.00295,"WALKING",0.15574,0.16745,0.20183,1.71739,2.07002,1.71739,2.07002,0.01089,0.01291,0.28417,0.34690,0.00089,0.63197,44.90577
47.100,"LQR",0.76628,1.34750,1.47563,0.93222,0.82459,0.00459,0.47057,0.18494,0.10251,0.04095,-0.01111,"WALKING",0.15755,0.16798,0.20191,1.72287,2.07087,1.72287,2.07087,-0.00012,-0.00396,0.25850,0.31504,0.00167,0.57520,44.96420
47.200,"LQR",0.75246,1.35527,1.46584,0.94714,0.82189,0.00189,0.47039,0.18403,0.09992,0.04114,-0.01273,"WALKING",0.15942,0.16749,0.20056,1.71786,2.05707,1.71786,2.05707,-0.00209,-0.00625,0.26342,0.31962,0.00176,0.58481,45.02307
47.300,"LQR",0.73840,1.36298,1.45593,0.96192,0.82192,0.00192,0.47042,0.18350,0.09791,0.04133,-0.01133,"WALKING",0.16133,0.16730,0.19971,1.71590,2.04830,1.71590,2.04830,-0.00063,-0.00379,0.25783,0.31187,0.00131,0.57101,45.08050
47.400,"LQR",0.71898,1.37343,1.44590,0.97657,0.82217,0.00217,0.47061,0.18333,0.09652,0.04154,-0.00985,"WALKING",0.16329,0.16736,0.19930,1.71648,2.04414,1.71648,2.04414,0.00058,-0.00152,0.25325,0.30561,0.00086,0.55972,45.13674
47.500,"LQR",0.68793,1.38973,1.43558,0.99131,0.84589,0.02589,0.47094,0.18728,0.09965,0.04324,0.01693,"WALKING",0.16530,0.17079,0.20378,1.75170,2.09001,1.75170,2.09001,0.02563,0.03515,0.34101,0.41112,0.00403,0.75616,45.20555
47.600,"LQR",0.67590,1.39551,1.42479,1.00643,0.84394,0.02394,0.47112,0.19281,0.10474,0.04580,0.01290,"WALKING",0.16735,0.17547,0.21014,1.79970,2.15529,1.79970,2.15529,0.02210,0.02972,0.33824,0.40967,0.00339,0.75129,45.28167
47.700,"LQR",0.67536,1.39537,1.41356,1.02180,0.83732,0.01732,0.47111,0.19688,0.10798,0.04786,0.00423,"WALKING",0.16944,0.17901,0.21475,1.83602,2.20261,1.83602,2.20261,0.01491,0.01868,0.31920,0.38778,0.00173,0.70871,45.35489
47.800,"LQR",0.64451,1.41031,1.40202,1.03724,0.84206,0.02206,0.47110,0.19960,0.10950,0.04933,0.00960,"WALKING",0.17157,0.18147,0.21772,1.86128,2.23301,1.86128,2.23301,0.01939,0.02553,0.34042,0.41339,0.00285,0.75666,45.42457
47.900,"LQR",0.64523,1.40954,1.39007,1.05286,0.83213,0.01213,0.47100,0.20294,0.11179,0.05116,-0.00249,"WALKING",0.17375,0.18444,0.22144,1.89169,2.27119,1.89169,2.27119,0.00946,0.01030,0.30901,0.37618,0.00040,0.68559,45.49782
48.000,"LQR",0.63266,1.41516,1.37790,1.06842,0.82200,0.00200,0.47097,0.20320,0.11020,0.05155,-0.01298,"WALKING",0.17596,0.18496,0.22144,1.89708,2.27119,1.89708,2.27119,0.00130,-0.00210,0.28173,0.34238,0.00159,0.62570,45.56124
48.100,"LQR",0.61645,1.42230,1.36556,1.08385,0.82196,0.00196,0.47112,0.20342,0.10861,0.05174,-0.01164,"WALKING",0.17820,0.18545,0.22140,1.90202,2.27074,1.90202,2.27074,0.00288,0.00042,0.28625,0.34677,0.00113,0.63416,45.62430
48.200,"LQR",0.59563,1.43122,1.35302,1.09918,0.82212,0.00212,0.47143,0.20406,0.10760,0.05195,-0.01022,"WALKING",0.18048,0.18625,0.22187,1.91026,2.27555,1.91026,2.27555,0.00454,0.00307,0.29405,0.35527,0.00067,0.64999,45.68889
48.300,"LQR",0.56771,1.44279,1.34016,1.11456,0.83515,0.01515,0.47192,0.20697,0.10952,0.05306,0.00491,"WALKING",0.18279,0.18885,0.22510,1.93689,2.30871,1.93689,2.30871,0.01709,0.02238,0.34686,0.41860,0.00246,0.76792,45.76205
48.400,"LQR",0.53950,1.45393,1.32687,1.13013,0.84458,0.02458,0.47237,0.21219,0.11440,0.05525,0.01451,"WALKING",0.18513,0.19325,0.23112,1.98209,2.37046,1.98209,2.37046,0.02469,0.03408,0.38549,0.46654,0.00455,0.85658,45.84525
48.500,"LQR",0.52936,1.45741,1.31298,1.14603,0.84759,0.02759,0.47243,0.21863,0.12076,0.05820,0.01586,"WALKING",0.18750,0.19864,0.23862,2.03738,2.44734,2.03738,2.44734,0.02541,0.03495,0.39944,0.48583,0.00489,0.89016,45.93567
48.600,"LQR",0.51677,1.46177,1.29858,1.16211,0.84170,0.02170,0.47223,0.22310,0.12449,0.06044,0.00794,"WALKING",0.18990,0.20249,0.24370,2.07686,2.49949,2.07686,2.49949,0.01879,0.02457,0.38000,0.46366,0.00305,0.84671,46.02082
48.700,"LQR",0.51024,1.46381,1.28376,1.17824,0.83148,0.01148,0.47201,0.22560,0.12565,0.06188,-0.00388,"WALKING",0.19232,0.20480,0.24639,2.10053,2.52711,2.10053,2.52711,0.00921,0.00977,0.34447,0.42090,0.00030,0.76567,46.09969
48.800,"LQR",0.49470,1.46909,1.26871,1.19422,0.82146,0.00146,0.47186,0.22575,0.12382,0.06218,-0.01407,"WALKING",0.19476,0.20526,0.24624,2.10522,2.52558,2.10522,2.52558,0.00135,-0.00231,0.31554,0.38491,0.00192,0.70236,46.17049
48.900,"LQR",0.47609,1.47523,1.25345,1.21003,0.82133,0.00133,0.47195,0.22595,0.12207,0.06232,-0.01269,"WALKING",0.19722,0.20575,0.24615,2.11023,2.52464,2.11023,2.52464,0.00291,0.00017,0.31987,0.38897,0.00142,0.71026,46.24112
49.000,"LQR",0.45716,1.48120,1.23796,1.22568,0.82143,0.00143,0.47224,0.22657,0.12089,0.06246,-0.01123,"WALKING",0.19970,0.20656,0.24657,2.11857,2.52897,2.11857,2.52897,0.00459,0.00283,0.32844,0.39829,0.00090,0.72763,46.31343
49.100,"LQR",0.41683,1.49353,1.22220,1.24124,0.82631,0.00631,0.47271,0.22811,0.12094,0.06285,-0.00467,"WALKING",0.20220,0.20809,0.24812,2.13429,2.54486,2.13429,2.54486,0.01030,0.01172,0.35551,0.43017,0.00073,0.78640,46.38960
49.200,"LQR",0.39806,1.49861,1.20587,1.25695,0.84674,0.02674,0.47325,0.23437,0.12704,0.06538,0.01723,"WALKING",0.20471,0.21335,0.25540,2.18816,2.61945,2.18816,2.61945,0.02774,0.03852,0.44113,0.53486,0.00581,0.98180,46.48628
49.300,"LQR",0.38369,1.50220,1.18893,1.27284,0.84315,0.02315,0.47346,0.23973,0.13195,0.06770,0.01166,"WALKING",0.20723,0.21789,0.26156,2.23475,2.68271,2.23475,2.68271,0.02293,0.03105,0.42962,0.52295,0.00455,0.95711,46.58179
49.400,"LQR",0.36044,1.50803,1.17151,1.28874,0.82640,0.00640,0.47344,0.24234,0.13331,0.06888,-0.00765,"WALKING",0.20977,0.22027,0.26440,2.25920,2.71177,2.25920,2.71177,0.00734,0.00700,0.36443,0.44479,0.00019,0.80941,46.66756
49.500,"LQR",0.34742,1.51090,1.15359,1.30466,0.84440,0.02440,0.47359,0.24723,0.13757,0.07111,0.01212,"WALKING",0.21231,0.22446,0.26999,2.30216,2.76918,2.30216,2.76918,0.02308,0.03115,0.44397,0.54179,0.00471,0.99046,46.76439
49.600,"LQR",0.33699,1.51307,1.13523,1.32052,0.82535,0.00535,0.47346,0.24896,0.13773,0.07199,-0.00939,"WALKING",0.21486,0.22616,0.27175,2.31963,2.78719,2.31963,2.78719,0.00583,0.00452,0.36774,0.44968,0.00076,0.81818,46.84909
49.700,"LQR",0.31585,1.51762,1.11662,1.33615,0.82108,0.00108,0.47353,0.24928,0.13609,0.07210,-0.01282,"WALKING",0.21741,0.22676,0.27181,2.32576,2.78778,2.32576,2.78778,0.00343,0.00088,0.35779,0.43660,0.00147,0.79587,46.92827
49.800,"LQR",0.29441,1.52193,1.09778,1.35157,0.82113,0.00113,0.47377,0.25000,0.13499,0.07221,-0.01139,"WALKING",0.21996,0.22766,0.27234,2.33494,2.79321,2.33494,2.79321,0.00500,0.00334,0.36670,0.44635,0.00095,0.81401,47.00920
49.900,"LQR",0.26066,1.52829,1.07862,1.36682,0.82553,0.00553,0.47416,0.25156,0.13499,0.07255,-0.00535,"WALKING",0.22252,0.22922,0.27390,2.35093,2.80921,2.35093,2.80921,0.01019,0.01141,0.39390,0.47841,0.00070,0.87302,47.09403
50.000,"LQR",0.22942,1.53352,1.05894,1.38204,0.83816,0.01816,0.47462,0.25598,0.13870,0.07414,0.00862,"WALKING",0.22507,0.23303,0.27894,2.39001,2.86088,2.39001,2.86088,0.02136,0.02864,0.45423,0.55180,0.00428,1.01031,47.19260
50.100,"LQR",0.20318,1.53733,1.03854,1.39733,0.84996,0.02996,0.47505,0.26245,0.14506,0.07680,0.02037,"WALKING",0.22762,0.23844,0.28646,2.44556,2.93802,2.44556,2.93802,0.03029,0.04244,0.50920,0.62042,0.00748,1.13709,47.30274
50.200,"LQR",0.18625,1.53931,1.01742,1.41269,0.84233,0.02233,0.47511,0.26797,0.15016,0.07927,0.00999,"WALKING",0.23016,0.24312,0.29282,2.49349,3.00327,2.49349,3.00327,0.02144,0.02871,0.47572,0.58217,0.00463,1.06252,47.41130
50.300,"LQR",0.17256,1.54068,0.99573,1.42797,0.83658,0.01658,0.47503,0.27183,0.15311,0.08114,0.00268,"WALKING",0.23270,0.24649,0.29717,2.52814,3.04791,2.52814,3.04791,0.01523,0.01908,0.45147,0.55380,0.00250,1.00777,47.51413
50.400,"LQR",0.15935,1.54193,0.97364,1.44303,0.82388,0.00388,0.47486,0.27315,0.15275,0.08187,-0.01123,"WALKING",0.23522,0.24787,0.29843,2.54223,3.06078,2.54223,3.06078,0.00408,0.00187,0.39765,0.48829,0.00143,0.88737,47.60609
50.500,"LQR",0.13581,1.54418,0.95131,1.45776,0.82014,0.00014,0.47490,0.27319,0.15078,0.08189,-0.01392,"WALKING",0.23773,0.24823,0.29814,2.54597,3.05784,2.54597,3.05784,0.00220,-0.00093,0.38896,0.47655,0.00200,0.86751,47.69266
50.600,"LQR",0.11198,1.54609,0.92874,1.47217,0.82006,0.00006,0.47517,0.27359,0.14934,0.08190,-0.01252,"WALKING",0.24023,0.24887,0.29830,2.55252,3.05951,2.55252,3.05951,0.00363,0.00143,0.39766,0.48595,0.00139,0.88500,47.78071
50.700,"LQR",0.08451,1.54789,0.90590,1.48628,0.82019,0.00019,0.47561,0.27437,0.14848,0.08191,-0.01104,"WALKING",0.24271,0.24979,0.29894,2.56200,3.06606,2.56200,3.06606,0.00511,0.00390,0.40719,0.49658,0.00076,0.90454,47.87067
50.800,"LQR",0.03853,1.55021,0.88264,1.50017,0.84132,0.02132,0.47630,0.27811,0.15154,0.08317,0.01318,"WALKING",0.24517,0.25303,0.30320,2.59522,3.10969,2.59522,3.10969,0.02444,0.03396,0.51353,0.62493,0.00612,1.14458,47.97537
50.900,"LQR",0.01774,1.55048,0.85865,1.51400,0.84174,0.02174,0.47673,0.28399,0.15740,0.08553,0.01197,"WALKING",0.24762,0.25794,0.31004,2.64551,3.17986,2.64551,3.17986,0.02296,0.03169,0.51648,0.63100,0.00583,1.15332,48.09271
51.000,"LQR",0.00864,1.55020,0.83406,1.52767,0.83658,0.01658,0.47685,0.28847,0.16143,0.08745,0.00501,"WALKING",0.25004,0.26176,0.31519,2.68469,3.23272,2.68469,3.23272,0.01702,0.02242,0.49275,0.60397,0.00370,1.10042,48.20548
51.100,"LQR",-0.03477,1.55026,0.80902,1.54106,0.83775,0.01775,0.47692,0.29123,0.16317,0.08862,0.00642,"WALKING",0.25243,0.26422,0.31823,2.70999,3.26394,2.70999,3.26394,0.01803,0.02393,0.50317,0.61687,0.00408,1.12413,48.31088
51.200,"LQR",-0.04094,1.54967,0.78338,1.55423,0.83157,0.01157,0.47685,0.29510,0.16631,0.09039,-0.00143,"WALKING",0.25480,0.26757,0.32262,2.74433,3.30893,2.74433,3.30893,0.01145,0.01361,0.47372,0.58239,0.00153,1.05763,48.42353
51.300,"LQR",-0.06206,1.54890,0.75743,1.56703,0.81975,-0.00025,0.47672,0.29554,0.16497,0.03170,-0.01384,"WALKING",0.25714,0.26824,0.32285,2.75120,3.31124,2.75120,3.31124,0.00167,-0.00156,0.42120,0.51806,0.00226,0.94152,48.51975
51.400,"LQR",-0.08787,1.54765,0.73127,1.57938,0.81970,-0.00030,0.47678,0.29582,0.16341,0.03167,-0.01242,"WALKING",0.25945,0.26878,0.32287,2.75670,3.31145,2.75670,3.31145,0.00312,0.00067,0.43008,0.52765,0.00170,0.95942,48.61522
51.500,"LQR",-0.11746,1.54574,0.70484,1.59134,0.81984,-0.00016,0.47704,0.29647,0.16235,0.03165,-0.01093,"WALKING",0.26173,0.26960,0.32334,2.76512,3.31627,2.76512,3.31627,0.00457,0.00299,0.43972,0.53833,0.00109,0.97914,48.71264
51.600,"LQR",-0.15624,1.54256,0.67804,1.60294,0.83179,0.01179,0.47748,0.29909,0.16389,0.01184,0.00315,"WALKING",0.26398,0.27196,0.32621,2.78936,3.34576,2.78936,3.34576,0.01584,0.02053,0.50698,0.61928,0.00326,1.12953,48.82054
51.700,"LQR",-0.19409,1.53858,0.65061,1.61426,0.84136,0.02136,0.47793,0.30404,0.16852,0.01374,0.01306,"WALKING",0.26619,0.27615,0.33193,2.83232,3.40444,2.83232,3.40444,0.02332,0.03222,0.55811,0.68253,0.00636,1.24700,48.94226
51.800,"LQR",-0.21384,1.53576,0.62241,1.62534,0.84599,0.02599,0.47813,0.31031,0.17487,0.01644,0.01635,"WALKING",0.26837,0.28137,0.33925,2.88582,3.47948,2.88582,3.47948,0.02522,0.03512,0.58045,0.71225,0.00735,1.30005,49.07360
51.900,"LQR",-0.23555,1.53245,0.59358,1.63608,0.83948,0.01948,0.47805,0.31460,0.17860,0.01847,0.00774,"WALKING",0.27050,0.28504,0.34416,2.92351,3.52985,2.92351,3.52985,0.01781,0.02357,0.54520,0.67111,0.00436,1.22067,49.19661
52.000,"LQR",-0.25040,1.52985,0.56428,1.64640,0.82995,0.00995,0.47783,0.31700,0.17985,0.01974,-0.00334,"WALKING",0.27259,0.28723,0.34677,2.94599,3.55657,2.94599,3.55657,0.00864,0.00933,0.49571,0.61148,0.00052,1.10771,49.31070
52.100,"LQR",-0.27354,1.52582,0.53477,1.65621,0.81889,-0.00111,0.47768,0.31690,0.17786,0.00691,-0.01472,"WALKING",0.27465,0.28747,0.34634,2.94839,3.55220,2.94839,3.55220,-0.00024,-0.00444,0.46543,0.57362,0.00316,1.04222,49.41440
52.200,"LQR",-0.30063,1.52071,0.50510,1.66549,0.81866,-0.00134,0.47781,0.31666,0.17576,0.00678,-0.01339,"WALKING",0.27665,0.28757,0.34575,2.94948,3.54616,2.94948,3.54616,0.00081,-0.00253,0.45876,0.56427,0.00249,1.02552,49.51737
52.300,"LQR",-0.32782,1.51509,0.47528,1.67425,0.81865,-0.00135,0.47813,0.31674,0.17420,0.00664,-0.01197,"WALKING",0.27862,0.28791,0.34557,2.95287,3.54427,2.95287,3.54427,0.00201,-0.00039,0.45913,0.56366,0.00178,1.02457,49.61945
52.400,"LQR",-0.37426,1.50469,0.44527,1.68250,0.82099,0.00099,0.47863,0.31738,0.17351,0.00235,-0.00812,"WALKING",0.28053,0.28867,0.34610,2.96067,3.54973,2.96067,3.54973,0.00515,0.00474,0.47970,0.58769,0.00030,1.06769,49.72452
52.500,"LQR",-0.40311,1.49726,0.41474,1.69032,0.84437,0.02437,0.47924,0.32275,0.17910,0.00450,0.01740,"WALKING",0.28240,0.29311,0.35239,3.00628,3.61430,3.00628,3.61430,0.02490,0.03556,0.60713,0.74310,0.00810,1.35833,49.85682
52.600,"LQR",-0.42616,1.49075,0.38357,1.69771,0.84016,0.02016,0.47950,0.32738,0.18374,0.00652,0.01116,"WALKING",0.28421,0.29697,0.35779,3.04582,3.66959,3.04582,3.66959,0.01927,0.02688,0.58166,0.71451,0.00594,1.30211,49.98721
52.700,"LQR",-0.45307,1.48278,0.35196,1.70457,0.82485,0.00485,0.47953,0.32950,0.18513,0.00755,-0.00662,"WALKING",0.28598,0.29886,0.36014,3.06521,3.69371,3.06521,3.69371,0.00474,0.00438,0.49670,0.61248,0.00029,1.10946,50.10495
52.800,"LQR",-0.47657,1.47530,0.31994,1.71091,0.84295,0.02295,0.47969,0.33342,0.18892,0.00945,0.01338,"WALKING",0.28769,0.30216,0.36469,3.09903,3.74039,3.09903,3.74039,0.02010,0.02830,0.59828,0.73649,0.00657,1.34133,50.23407
52.900,"LQR",-0.49214,1.46995,0.28760,1.71667,0.82286,0.00286,0.47957,0.33441,0.18887,0.01013,-0.00940,"WALKING",0.28934,0.30315,0.36567,3.10923,3.75043,3.10923,3.75043,0.00167,-0.00027,0.48583,0.60044,0.00156,1.08783,50.34753
53.000,"LQR",-0.51957,1.46048,0.25523,1.72182,0.81774,-0.00226,0.47960,0.33344,0.18660,0.00332,-0.01372,"WALKING",0.29094,0.30255,0.36432,3.10313,3.73659,3.10313,3.73659,-0.00264,-0.00632,0.50316,0.62008,0.00291,1.12614,50.46079
53.100,"LQR",-0.54696,1.45044,0.22281,1.72636,0.81767,-0.00233,0.47987,0.33283,0.18481,0.00309,-0.01232,"WALKING",0.29249,0.30224,0.36341,3.09992,3.72732,3.09992,3.72732,-0.00128,-0.00409,0.49387,0.60786,0.00220,1.10393,50.57171
53.200,"LQR",-0.58467,1.43586,0.19035,1.73030,0.82086,0.00086,0.48029,0.33298,0.18398,0.00109,-0.00750,"WALKING",0.29397,0.30253,0.36342,3.10284,3.72742,3.10284,3.72742,0.00364,0.00318,0.49789,0.61208,0.00036,1.11033,50.68195
53.300,"LQR",-0.62064,1.42093,0.15759,1.73365,0.83400,0.01400,0.48078,0.33598,0.18683,0.00224,0.00726,"WALKING",0.29540,0.30506,0.36690,3.12883,3.76310,3.12883,3.76310,0.01500,0.02098,0.57411,0.70482,0.00475,1.28367,50.80708
53.400,"LQR",-0.65278,1.40663,0.12433,1.73643,0.84544,0.02544,0.48113,0.34097,0.19234,0.00445,0.01878,"WALKING",0.29676,0.30914,0.37281,3.17068,3.82364,3.17068,3.82364,0.02339,0.03411,0.63608,0.78206,0.00874,1.42689,50.94558
53.500,"LQR",-0.67380,1.39648,0.09054,1.73859,0.83896,0.01896,0.48112,0.34529,0.19694,0.00660,0.00972,"WALKING",0.29806,0.31269,0.37788,3.20712,3.87571,3.20712,3.87571,0.01540,0.02163,0.59262,0.73171,0.00521,1.32954,51.08227
53.600,"LQR",-0.69268,1.38698,0.05641,1.74009,0.83379,0.01379,0.48093,0.34790,0.19929,0.00816,0.00309,"WALKING",0.29930,0.31492,0.38088,3.22994,3.90650,3.22994,3.90650,0.00953,0.01246,0.55917,0.69215,0.00247,1.25379,51.21021
53.700,"LQR",-0.70956,1.37821,0.02217,1.74092,0.82126,0.00126,0.48069,0.34801,0.19834,0.00863,-0.01068,"WALKING",0.30048,0.31519,0.38084,3.23269,3.90602,3.23269,3.90602,-0.00149,-0.00474,0.51978,0.64382,0.00274,1.16634,51.32741
53.800,"LQR",-0.73619,1.36417,-0.01198,1.74108,0.81653,-0.00347,0.48065,0.34692,0.19542,0.00268,-0.01447,"WALKING",0.30159,0.31458,0.37926,3.22644,3.88988,3.22644,3.88988,-0.00280,-0.00754,0.52903,0.65329,0.00393,1.18625,51.44663
53.900,"LQR",-0.76264,1.34956,-0.04603,1.74057,0.81636,-0.00364,0.48082,0.34614,0.19300,0.00232,-0.01310,"WALKING",0.30264,0.31420,0.37808,3.22252,3.87772,3.22252,3.87772,-0.00171,-0.00561,0.52067,0.64178,0.00319,1.16564,51.56368
54.000,"LQR",-0.78970,1.33393,-0.08002,1.73941,0.81636,-0.00364,0.48121,0.34561,0.19110,0.00196,-0.01170,"WALKING",0.30362,0.31398,0.37724,3.22035,3.86911,3.22035,3.86911,-0.00090,-0.00389,0.51389,0.63248,0.00242,1.14880,51.67896
54.100,"LQR",-0.83686,1.30551,-0.11402,1.73761,0.83492,0.01492,0.48176,0.34705,0.19245,0.00139,0.00991,"WALKING",0.30453,0.31520,0.37891,3.23286,3.88621,3.23286,3.88621,0.01332,0.01998,0.58842,0.72257,0.00544,1.31643,51.80185
54.200,"LQR",-0.85864,1.29114,-0.14841,1.73526,0.83810,0.01810,0.48224,0.35109,0.19749,0.00340,0.01191,"WALKING",0.30537,0.31841,0.38377,3.26570,3.93614,3.26570,3.93614,0.01403,0.02133,0.60032,0.73940,0.00612,1.34584,51.93955
54.300,"LQR",-0.87197,1.28178,-0.18302,1.73220,0.83401,0.01401,0.48254,0.35371,0.20081,0.00498,0.00616,"WALKING",0.30614,0.32047,0.38694,3.28691,3.96864,3.28691,3.96864,0.00857,0.01315,0.56948,0.70383,0.00390,1.27721,52.07005
54.400,"LQR",-0.91240,1.25387,-0.21764,1.72845,0.83155,0.01155,0.48271,0.35427,0.20154,0.00571,0.00345,"WALKING",0.30685,0.32091,0.38762,3.29142,3.97564,3.29142,3.97564,0.00586,0.00919,0.55311,0.68442,0.00285,1.24038,52.19057
54.500,"LQR",-0.92067,1.24722,-0.25238,1.72395,0.82911,0.00911,0.48278,0.35629,0.20427,0.00724,-0.00019,"WALKING",0.30748,0.32249,0.39010,3.30756,4.00105,3.30756,4.00105,0.00224,0.00368,0.53247,0.66076,0.00124,1.19448,52.31874
54.600,"LQR",-0.94107,1.23180,-0.28691,1.71876,0.81557,-0.00443,0.48280,0.35463,0.20210,0.00233,-0.01457,"WALKING",0.30805,0.32118,0.38808,3.29415,3.98026,3.29415,3.98026,-0.00859,-0.01342,0.57162,0.70706,0.00415,1.28283,52.44434
54.700,"LQR",-0.96538,1.21284,-0.32113,1.71289,0.81550,-0.00450,0.48301,0.35269,0.19962,0.00188,-0.01308,"WALKING",0.30854,0.31965,0.38572,3.27845,3.95615,3.27845,3.95615,-0.00760,-0.01158,0.56129,0.69341,0.00337,1.25808,52.57077
54.800,"LQR",-0.99127,1.19182,-0.35505,1.70636,0.81564,-0.00436,0.48318,0.35105,0.19763,0.00144,-0.01154,"WALKING",0.30896,0.31834,0.38376,3.26505,3.93599,3.26505,3.93599,-0.00635,-0.00958,0.55045,0.67941,0.00271,1.23257,52.69467
54.900,"LQR",-1.02494,1.16334,-0.38879,1.69923,0.82650,0.00650,0.48318,0.35104,0.19779,0.00080,0.00149,"WALKING",0.30932,0.31831,0.38378,3.26472,3.93618,3.26472,3.93618,0.00342,0.00571,0.53298,0.65846,0.00192,1.19337,52.81394
55.000,"LQR",-1.05637,1.13529,-0.42256,1.69137,0.83637,0.01637,0.48323,0.35345,0.20105,0.00221,0.01187,"WALKING",0.30959,0.32018,0.38673,3.28388,3.96643,3.28388,3.96643,0.01132,0.01777,0.58787,0.72630,0.00550,1.31967,52.94305
55.100,"LQR",-1.07465,1.11777,-0.45652,1.68273,0.84285,0.02285,0.48310,0.35736,0.20616,0.00451,0.01731,"WALKING",0.30980,0.32324,0.39148,3.31530,4.01518,3.31530,4.01518,0.01498,0.02317,0.61768,0.76494,0.00716,1.38979,53.08277
55.200,"LQR",-1.09357,1.09911,-0.49052,1.67332,0.83595,0.01595,0.48275,0.35937,0.20865,0.00617,0.00820,"WALKING",0.30993,0.32483,0.39390,3.33162,4.03998,3.33162,4.03998,0.00716,0.01078,0.56825,0.70624,0.00320,1.27769,53.21192
55.300,"LQR",-1.10685,1.08539,-0.52450,1.66313,0.82708,0.00708,0.48235,0.35961,0.20874,0.00716,-0.00224,"WALKING",0.31000,0.32506,0.39415,3.33395,4.04260,3.33395,4.04260,-0.00142,-0.00273,0.53262,0.66302,0.00116,1.19681,53.33309
55.400,"LQR",-1.12497,1.06649,-0.55807,1.65232,0.81533,-0.00467,0.48202,0.35737,0.20542,0.00228,-0.01451,"WALKING",0.30998,0.32337,0.39136,3.31660,4.01398,3.31660,4.01398,-0.01050,-0.01722,0.59082,0.73185,0.00585,1.32852,53.46339
55.500,"LQR",-1.14607,1.04378,-0.59119,1.64091,0.81518,-0.00482,0.48187,0.35486,0.20180,0.00180,-0.01312,"WALKING",0.30990,0.32146,0.38826,3.29704,3.98211,3.29704,3.98211,-0.00952,-0.01548,0.57991,0.71678,0.00509,1.30178,53.59425
55.600,"LQR",-1.16670,1.02066,-0.62374,1.62892,0.81522,-0.00478,0.48183,0.35263,0.19862,0.00132,-0.01167,"WALKING",0.30975,0.31975,0.38550,3.27952,3.95382,3.27952,3.95382,-0.00846,-0.01364,0.56902,0.70202,0.00436,1.27540,53.72249
55.700,"LQR",-1.19810,0.98414,-0.65581,1.61633,0.81552,-0.00448,0.48196,0.35072,0.19595,0.00086,-0.01010,"WALKING",0.30952,0.31829,0.38315,3.26454,3.92975,3.26454,3.92975,-0.00716,-0.01150,0.55733,0.68659,0.00360,1.24753,53.84793
55.800,"LQR",-1.22046,0.95646,-0.68782,1.60298,0.84173,0.02173,0.48195,0.35355,0.19950,0.00203,0.01876,"WALKING",0.30922,0.32053,0.38656,3.28748,3.96477,3.28748,3.96477,0.01506,0.02297,0.61165,0.75377,0.00670,1.37212,53.97946
55.900,"LQR",-1.23714,0.93464,-0.71987,1.58880,0.83691,0.01691,0.48184,0.35590,0.20234,0.00376,0.01169,"WALKING",0.30884,0.32241,0.38938,3.30676,3.99369,3.30676,3.99369,0.00889,0.01325,0.57440,0.71018,0.00375,1.28832,54.10923
56.000,"LQR",-1.25306,0.91302,-0.75174,1.57396,0.82300,0.00300,0.48151,0.35607,0.20213,0.00461,-0.00468,"WALKING",0.30840,0.32262,0.38952,3.30889,3.99510,3.30889,3.99510,-0.00344,-0.00659,0.54341,0.67255,0.00270,1.21866,54.23218
