t,mode,bill_x,bill_y,pioneer_x,pioneer_y,distance,error,heading_error,control_v,control_w,integral,derivative,bill_state,bill_speed,wheel_left_linear,wheel_right_linear,wheel_left_omega,wheel_right_omega,u_left,u_right,du_left,du_right,wheel_left_power,wheel_right_power,yaw_power,total_power,energy_j
19.600,"PI",-1.31283,-0.82401,-1.23899,0.12905,0.95704,0.13704,0.06490,0.14973,0.11143,0.45000,-0.02247,"WALKING",0.15230,0.13129,0.16817,1.34653,1.72483,1.34653,1.72483,-0.00611,-0.00810,0.20969,0.27251,0.00094,0.48314,14.67482
19.650,"PI",-1.30877,-0.83043,-1.23997,0.12189,0.95591,0.13591,0.06456,0.14904,0.11085,0.45000,-0.02247,"WALKING",0.15146,0.13069,0.16738,1.34042,1.71673,1.34042,1.71673,-0.00611,-0.00810,0.20868,0.27114,0.00094,0.48076,14.69886
19.700,"PI",-1.30471,-0.83680,-1.24091,0.11474,0.95480,0.13480,0.06422,0.14835,0.11026,0.45000,-0.02241,"WALKING",0.15064,0.13010,0.16659,1.33434,1.70866,1.33434,1.70866,-0.00609,-0.00807,0.20764,0.26972,0.00093,0.47828,14.72277
19.750,"PI",-1.30064,-0.84311,-1.24181,0.10762,0.95368,0.13368,0.06388,0.14766,0.10968,0.45000,-0.02242,"WALKING",0.14983,0.12950,0.16581,1.32824,1.70059,1.32824,1.70059,-0.00610,-0.00807,0.20665,0.26838,0.00092,0.47595,14.74657
19.800,"PI",-1.29656,-0.84937,-1.24266,0.10054,0.95255,0.13255,0.06356,0.14696,0.10911,0.45000,-0.02245,"WALKING",0.14904,0.12891,0.16502,1.32211,1.69253,1.32211,1.69253,-0.00613,-0.00806,0.20567,0.26705,0.00089,0.47361,14.77025
19.850,"PI",-1.29247,-0.85558,-1.24347,0.09348,0.95144,0.13144,0.06323,0.14627,0.10854,0.45000,-0.02240,"WALKING",0.14826,0.12831,0.16424,1.31600,1.68449,1.31600,1.68449,-0.00611,-0.00804,0.20463,0.26565,0.00089,0.47116,14.79381
19.900,"PI",-1.28838,-0.86173,-1.24424,0.08647,0.95033,0.13033,0.06290,0.14558,0.10798,0.45000,-0.02237,"WALKING",0.14750,0.12771,0.16346,1.30989,1.67647,1.30989,1.67647,-0.00611,-0.00802,0.20361,0.26428,0.00088,0.46877,14.81724
19.950,"PI",-1.28427,-0.86784,-1.24496,0.07954,0.94923,0.12923,0.06257,0.14490,0.10742,0.45000,-0.02229,"WALKING",0.14675,0.12712,0.16268,1.30380,1.66848,1.30380,1.66848,-0.00608,-0.00799,0.20256,0.26287,0.00087,0.46629,14.84056
20.000,"PI",-1.28016,-0.87389,-1.24564,0.07265,0.94820,0.12820,0.06225,0.14423,0.10686,0.45000,-0.02192,"WALKING",0.14601,0.12654,0.16191,1.29784,1.66063,1.29784,1.66063,-0.00596,-0.00785,0.20132,0.26121,0.00085,0.46339,14.86373
20.050,"PI",-1.27604,-0.87990,-1.24628,0.06579,0.94717,0.12717,0.06192,0.14356,0.10631,0.45000,-0.02160,"WALKING",0.14529,0.12597,0.16116,1.29199,1.65289,1.29199,1.65289,-0.00585,-0.00774,0.20014,0.25963,0.00085,0.46062,14.88676
20.100,"PI",-1.27191,-0.88585,-1.24688,0.05896,0.94616,0.12616,0.06160,0.14291,0.10576,0.45000,-0.02131,"WALKING",0.14459,0.12541,0.16041,1.28623,1.64525,1.28623,1.64525,-0.00576,-0.00764,0.19901,0.25811,0.00084,0.45796,14.90966
20.150,"PI",-1.26778,-0.89176,-1.24744,0.05216,0.94515,0.12515,0.06129,0.14226,0.10521,0.45000,-0.02108,"WALKING",0.14390,0.12485,0.15968,1.28053,1.63771,1.28053,1.63771,-0.00570,-0.00755,0.19793,0.25665,0.00083,0.45541,14.93243
20.200,"PI",-1.26363,-0.89762,-1.24796,0.04539,0.94414,0.12414,0.06098,0.14162,0.10467,0.45000,-0.02087,"WALKING",0.14323,0.12430,0.15895,1.27488,1.63023,1.27488,1.63023,-0.00565,-0.00747,0.19689,0.25524,0.00081,0.45295,14.95507
20.250,"PI",-1.25948,-0.90344,-1.24845,0.03864,0.94314,0.12314,0.06068,0.14099,0.10414,0.45000,-0.02067,"WALKING",0.14257,0.12376,0.15823,1.26929,1.62284,1.26929,1.62284,-0.00560,-0.00739,0.19586,0.25385,0.00079,0.45050,14.97760
20.300,"PI",-1.25532,-0.90921,-1.24890,0.03192,0.94214,0.12214,0.06038,0.14036,0.10362,0.45000,-0.02051,"WALKING",0.14192,0.12321,0.15751,1.26373,1.61550,1.26373,1.61550,-0.00556,-0.00734,0.19486,0.25251,0.00078,0.44816,15.00001
20.350,"PI",-1.25116,-0.91493,-1.24931,0.02524,0.94115,0.12115,0.06007,0.13974,0.10310,0.45000,-0.02035,"WALKING",0.14130,0.12268,0.15680,1.25821,1.60822,1.25821,1.60822,-0.00551,-0.00728,0.19387,0.25118,0.00077,0.44583,15.02230
20.400,"PI",-1.24698,-0.92061,-1.24969,0.01857,0.94017,0.12017,0.05978,0.13912,0.10259,0.45000,-0.02020,"WALKING",0.14068,0.12214,0.15610,1.25273,1.60100,1.25273,1.60100,-0.00548,-0.00722,0.19290,0.24987,0.00076,0.44352,15.04448
20.450,"PI",-1.24280,-0.92625,-1.25003,0.01194,0.93919,0.11919,0.05951,0.13850,0.10210,0.45000,-0.02008,"WALKING",0.14009,0.12161,0.15540,1.24724,1.59385,1.24724,1.59385,-0.00549,-0.00715,0.19195,0.24860,0.00072,0.44127,15.06654
20.500,"PI",-1.23861,-0.93185,-1.25034,0.00534,0.93822,0.11822,0.05923,0.13789,0.10161,0.45000,-0.01992,"WALKING",0.13951,0.12108,0.15471,1.24180,1.58674,1.24180,1.58674,-0.00544,-0.00710,0.19097,0.24730,0.00072,0.43899,15.08849
20.550,"PI",-1.23441,-0.93740,-1.25061,-0.00123,0.93726,0.11726,0.05896,0.13729,0.10113,0.45000,-0.01975,"WALKING",0.13895,0.12055,0.15402,1.23640,1.57971,1.23640,1.57971,-0.00540,-0.00703,0.18999,0.24601,0.00070,0.43670,15.11032
20.600,"PI",-1.23021,-0.94291,-1.25085,-0.00777,0.93631,0.11631,0.05868,0.13668,0.10065,0.45000,-0.01958,"WALKING",0.13840,0.12003,0.15334,1.23105,1.57274,1.23105,1.57274,-0.00535,-0.00697,0.18903,0.24472,0.00069,0.43444,15.13205
20.650,"PI",-1.22600,-0.94839,-1.25106,-0.01428,0.93537,0.11537,0.05841,0.13609,0.10018,0.45000,-0.01941,"WALKING",0.13787,0.11951,0.15267,1.22573,1.56584,1.22573,1.56584,-0.00531,-0.00690,0.18807,0.24345,0.00068,0.43219,15.15366
20.700,"PI",-1.22177,-0.95382,-1.25123,-0.02076,0.93444,0.11444,0.05815,0.13550,0.09972,0.45000,-0.01925,"WALKING",0.13735,0.11899,0.15200,1.22046,1.55900,1.22046,1.55900,-0.00528,-0.00684,0.18712,0.24220,0.00066,0.42998,15.17515
20.750,"PI",-1.21754,-0.95921,-1.25136,-0.02722,0.93352,0.11352,0.05790,0.13491,0.09927,0.45000,-0.01906,"WALKING",0.13686,0.11848,0.15134,1.21523,1.55224,1.21523,1.55224,-0.00523,-0.00676,0.18617,0.24094,0.00064,0.42775,15.19654
20.800,"PI",-1.21330,-0.96457,-1.25147,-0.03364,0.93261,0.11261,0.05765,0.13434,0.09883,0.45000,-0.01887,"WALKING",0.13638,0.11798,0.15069,1.21004,1.54555,1.21004,1.54555,-0.00519,-0.00669,0.18523,0.23970,0.00063,0.42555,15.21782
20.850,"PI",-1.16362,-1.02653,-1.25155,-0.04004,0.93171,0.11171,0.05741,0.13376,0.09840,0.45000,-0.01869,"WALKING",0.13591,0.11748,0.15005,1.20488,1.53895,1.20488,1.53895,-0.00516,-0.00661,0.18429,0.23847,0.00061,0.42337,15.23899
20.900,"PI",-1.20480,-0.97517,-1.25158,-0.04695,0.99040,0.17040,0.10041,0.14397,0.13041,0.45000,0.24366,"WALKING",0.13547,0.12239,0.16556,1.25528,1.69800,1.25528,1.69800,0.05040,0.15906,0.38700,0.52800,0.06011,0.97511,15.28774
20.950,"PI",-1.20053,-0.98042,-1.25158,-0.05369,0.92940,0.10940,0.05534,0.14064,0.10870,0.45000,-0.07836,"WALKING",0.13504,0.12265,0.15863,1.25791,1.62693,1.25791,1.62693,0.00263,-0.07108,0.24872,0.32529,0.03399,0.60800,15.31814
21.000,"PI",-1.19626,-0.98563,-1.25154,-0.06030,0.92813,0.10813,0.05456,0.13794,0.10373,0.45000,-0.06669,"WALKING",0.13462,0.12077,0.15511,1.23868,1.59082,1.23868,1.59082,-0.01923,-0.03610,0.23204,0.30136,0.00742,0.54082,15.34518
21.050,"PI",-1.14878,-1.04277,-1.25147,-0.06681,0.92698,0.10698,0.05403,0.13574,0.10003,0.45000,-0.05708,"WALKING",0.13423,0.11918,0.15229,1.22239,1.56199,1.22239,1.56199,-0.01630,-0.02883,0.21908,0.28313,0.00532,0.50754,15.37056
21.100,"PI",-1.15346,-1.03675,-1.25135,-0.07370,0.98135,0.16135,0.09419,0.14371,0.12770,0.45000,0.19473,"WALKING",0.13385,0.12258,0.16485,1.25721,1.69073,1.25721,1.69073,0.03483,0.12874,0.34236,0.46482,0.05087,0.85805,15.41346
21.150,"PI",-1.14414,-1.04744,-1.25119,-0.08076,0.96801,0.14801,0.08426,0.14686,0.12998,0.45000,0.09319,"WALKING",0.13349,0.12535,0.16838,1.28567,1.72693,1.28567,1.72693,0.02846,0.03620,0.25061,0.34119,0.00427,0.59606,15.44327
21.200,"PI",-1.13961,-1.05237,-1.25097,-0.08796,0.97260,0.15260,0.08674,0.14991,0.13582,0.45000,0.09286,"WALKING",0.13314,0.12743,0.17239,1.30700,1.76808,1.30700,1.76808,0.02133,0.04116,0.25271,0.34675,0.01142,0.61088,15.47381
21.250,"PI",-1.14890,-1.04119,-1.25070,-0.09525,0.97081,0.15081,0.08463,0.15172,0.13773,0.45000,0.06456,"WALKING",0.13282,0.12893,0.17451,1.32232,1.78989,1.32232,1.78989,0.01532,0.02180,0.22948,0.31565,0.00379,0.54892,15.50126
21.300,"PI",-1.14824,-1.04172,-1.25039,-0.10245,0.95140,0.13140,0.06999,0.14982,0.12859,0.45000,-0.03504,"WALKING",0.13251,0.12854,0.17110,1.31833,1.75487,1.31833,1.75487,-0.00399,-0.03501,0.23070,0.31169,0.01692,0.55931,15.52922
21.350,"PI",-1.14378,-1.04662,-1.25003,-0.10952,0.94481,0.12481,0.06468,0.14739,0.12173,0.45000,-0.05633,"WALKING",0.13222,0.12724,0.16753,1.30503,1.71828,1.30503,1.71828,-0.01330,-0.03660,0.23942,0.31950,0.01203,0.57095,15.55777
21.400,"PI",-1.13931,-1.05148,-1.24965,-0.11648,0.94310,0.12310,0.06317,0.14530,0.11706,0.45000,-0.05146,"WALKING",0.13195,0.12593,0.16467,1.29156,1.68897,1.29156,1.68897,-0.01347,-0.02930,0.22964,0.30432,0.00786,0.54182,15.58486
21.450,"PI",-1.12640,-1.06578,-1.24923,-0.12335,0.94148,0.12148,0.06188,0.14349,0.11320,0.45000,-0.04726,"WALKING",0.13169,0.12476,0.16222,1.27955,1.66383,1.27955,1.66383,-0.01201,-0.02515,0.22177,0.29221,0.00631,0.52029,15.61088
21.500,"PI",-1.11246,-1.08102,-1.24877,-0.13023,0.95040,0.13040,0.06836,0.14350,0.11565,0.45000,0.00235,"WALKING",0.13145,0.12435,0.16264,1.27543,1.66806,1.27543,1.66806,-0.00411,0.00423,0.18398,0.24454,0.00409,0.43262,15.63251
21.550,"PI",-1.09801,-1.09660,-1.24826,-0.13721,0.96051,0.14051,0.07539,0.14535,0.12109,0.45000,0.04632,"WALKING",0.13123,0.12531,0.16539,1.28525,1.69634,1.28525,1.69634,0.00982,0.02828,0.22375,0.29951,0.00948,0.53274,15.65914
21.600,"PI",-1.09547,-1.09892,-1.24769,-0.14434,0.97108,0.15108,0.08229,0.14859,0.12838,0.45000,0.08268,"WALKING",0.13103,0.12734,0.16984,1.30607,1.74192,1.30607,1.74192,0.02082,0.04558,0.25652,0.34668,0.01348,0.61669,15.68998
21.650,"PI",-1.09544,-1.09853,-1.24707,-0.15152,0.96664,0.14664,0.07863,0.15005,0.12910,0.45000,0.04495,"WALKING",0.13085,0.12868,0.17141,1.31980,1.75807,1.31980,1.75807,0.01373,0.01614,0.22152,0.29970,0.00132,0.52255,15.71611
21.700,"PI",-1.09791,-1.09549,-1.24641,-0.15869,0.95907,0.13907,0.07282,0.14974,0.12611,0.45000,0.00175,"WALKING",0.13068,0.12887,0.17061,1.32175,1.74988,1.32175,1.74988,0.00195,-0.00818,0.19736,0.26579,0.00542,0.46857,15.73953
21.750,"PI",-1.10429,-1.08837,-1.24572,-0.16576,0.94850,0.12850,0.06495,0.14790,0.11951,0.45000,-0.04516,"WALKING",0.13053,0.12812,0.16768,1.31404,1.71978,1.31404,1.71978,-0.00771,-0.03010,0.22869,0.30349,0.01135,0.54354,15.76671
21.800,"PI",-1.10310,-1.08941,-1.24500,-0.17264,0.93339,0.11339,0.05387,0.14420,0.10847,0.45000,-0.10171,"WALKING",0.13040,0.12625,0.16215,1.29486,1.66311,1.29486,1.66311,-0.01918,-0.05667,0.26383,0.34254,0.01725,0.62362,15.79789
21.850,"PI",-1.09851,-1.09404,-1.24427,-0.17933,0.92769,0.10769,0.04990,0.14055,0.10043,0.45000,-0.10441,"WALKING",0.13029,0.12393,0.15717,1.27109,1.61204,1.27109,1.61204,-0.02377,-0.05107,0.25781,0.33026,0.01163,0.59969,15.82788
21.900,"PI",-1.09390,-1.09864,-1.24353,-0.18588,0.92625,0.10625,0.04934,0.13759,0.09533,0.45000,-0.08779,"WALKING",0.13020,0.12182,0.15337,1.24940,1.57304,1.24940,1.57304,-0.02169,-0.03900,0.23938,0.30444,0.00700,0.55083,15.85542
21.950,"PI",-1.08928,-1.10323,-1.24277,-0.19230,0.92495,0.10495,0.04902,0.13517,0.09166,0.45000,-0.07418,"WALKING",0.13012,0.12001,0.15034,1.23082,1.54198,1.23082,1.54198,-0.01858,-0.03105,0.22500,0.28476,0.00485,0.51462,15.88115
22.000,"PI",-1.06084,-1.13213,-1.24199,-0.19862,0.92377,0.10377,0.04889,0.13318,0.08906,0.45000,-0.06304,"WALKING",0.13007,0.11844,0.14792,1.21475,1.51710,1.21475,1.51710,-0.01607,-0.02489,0.21369,0.26963,0.00333,0.48664,15.90548
22.050,"PI",-1.05476,-1.13791,-1.24116,-0.20509,0.95092,0.13092,0.06918,0.13637,0.10249,0.45000,0.07029,"WALKING",0.13003,0.11941,0.15334,1.22472,1.57267,1.22472,1.57267,0.00997,0.05557,0.23913,0.31035,0.01982,0.56929,15.93395
22.100,"PI",-1.05149,-1.14081,-1.24028,-0.21167,0.95127,0.13127,0.06961,0.13867,0.10735,0.45000,0.05635,"WALKING",0.13000,0.12091,0.15644,1.24005,1.60450,1.24005,1.60450,0.01533,0.03183,0.22437,0.29382,0.00751,0.52570,15.96023
22.150,"PI",-1.06230,-1.12964,-1.23936,-0.21831,0.94812,0.12812,0.06748,0.13970,0.10905,0.45000,0.03011,"WALKING",0.13000,0.12166,0.15775,1.24776,1.61796,1.24776,1.61796,0.00771,0.01346,0.20038,0.26342,0.00266,0.46646,15.98355
22.200,"PI",-1.03918,-1.15225,-1.23842,-0.22481,0.92837,0.10837,0.05343,0.13728,0.10021,0.45000,-0.06345,"WALKING",0.13002,0.12069,0.15386,1.23788,1.57809,1.23788,1.57809,-0.00988,-0.03987,0.22647,0.29193,0.01275,0.53115,16.01011
22.250,"PI",-1.04811,-1.14310,-1.23743,-0.23139,0.94860,0.12860,0.06814,0.13882,0.10843,0.45000,0.03954,"WALKING",0.13005,0.12087,0.15676,1.23969,1.60780,1.23969,1.60780,0.00182,0.02971,0.20909,0.27472,0.01283,0.49663,16.03494
22.300,"PI",-1.05503,-1.13608,-1.23643,-0.23787,0.93116,0.11116,0.05585,0.13704,0.10144,0.45000,-0.04591,"WALKING",0.13010,0.12025,0.15383,1.23335,1.57771,1.23335,1.57771,-0.00635,-0.03008,0.21271,0.27537,0.01021,0.49829,16.05986
22.350,"PI",-1.05165,-1.13916,-1.23542,-0.24416,0.91635,0.09635,0.04530,0.13343,0.09158,0.45000,-0.10095,"WALKING",0.13017,0.11828,0.14859,1.21309,1.52399,1.21309,1.52399,-0.02026,-0.05373,0.24480,0.31039,0.01300,0.56819,16.08827
22.400,"PI",-1.04685,-1.14356,-1.23442,-0.25030,0.91367,0.09367,0.04397,0.13031,0.08621,0.45000,-0.09056,"WALKING",0.13026,0.11605,0.14458,1.19021,1.48288,1.19021,1.48288,-0.02288,-0.04110,0.23068,0.29001,0.00666,0.52736,16.11464
22.450,"PI",-1.04204,-1.14795,-1.23340,-0.25632,0.91274,0.09274,0.04410,0.12783,0.08287,0.45000,-0.07471,"WALKING",0.13036,0.11412,0.14155,1.17042,1.45174,1.17042,1.45174,-0.01979,-0.03114,0.21473,0.26880,0.00399,0.48752,16.13901
22.500,"PI",-1.02375,-1.16498,-1.23238,-0.26222,0.91194,0.09194,0.04439,0.12584,0.08072,0.45000,-0.06178,"WALKING",0.13049,0.11249,0.13920,1.15370,1.42773,1.15370,1.42773,-0.01672,-0.02402,0.20232,0.25273,0.00250,0.45755,16.16189
22.550,"PI",-1.01066,-1.17690,-1.23133,-0.26817,0.92655,0.10655,0.05606,0.12675,0.08789,0.45000,0.01609,"WALKING",0.13063,0.11220,0.14130,1.15080,1.44918,1.15080,1.44918,-0.00290,0.02146,0.18177,0.23150,0.00908,0.42236,16.18301
22.600,"PI",-0.99349,-1.19243,-1.23023,-0.27423,0.93514,0.11514,0.06276,0.12896,0.09514,0.45000,0.05033,"WALKING",0.13079,0.11321,0.14471,1.16118,1.48417,1.16118,1.48417,0.01038,0.03499,0.20790,0.26861,0.00993,0.48644,16.20733
22.650,"PI",-0.99715,-1.18863,-1.22906,-0.28047,0.94823,0.12823,0.07211,0.13291,0.10562,0.45000,0.09687,"WALKING",0.13096,0.11543,0.15039,1.18393,1.54248,1.18393,1.54248,0.02275,0.05831,0.24528,0.32289,0.01593,0.58410,16.23653
22.700,"PI",-0.99502,-1.19020,-1.22785,-0.28675,0.93730,0.11730,0.06450,0.13367,0.10500,0.45000,0.02745,"WALKING",0.13116,0.11629,0.15105,1.19276,1.54922,1.19276,1.54922,0.00884,0.00674,0.18592,0.24479,0.00093,0.43164,16.25812
22.750,"PI",-0.99988,-1.18547,-1.22661,-0.29300,0.93297,0.11297,0.06146,0.13345,0.10411,0.45000,0.00238,"WALKING",0.13137,0.11622,0.15068,1.19201,1.54546,1.19201,1.54546,-0.00075,-0.00376,0.17545,0.23075,0.00133,0.40753,16.27849
22.800,"PI",-1.00756,-1.17834,-1.22536,-0.29915,0.92081,0.10081,0.05281,0.13142,0.09773,0.45000,-0.05164,"WALKING",0.13160,0.11525,0.14760,1.18201,1.51381,1.18201,1.51381,-0.01000,-0.03165,0.20834,0.26983,0.00898,0.48715,16.30285
22.850,"PI",-1.00264,-1.18252,-1.22411,-0.30512,0.90576,0.08576,0.04198,0.12758,0.08722,0.45000,-0.10653,"WALKING",0.13185,0.11315,0.14202,1.16049,1.45660,1.16049,1.45660,-0.02153,-0.05721,0.23815,0.30150,0.01320,0.55285,16.33049
22.900,"PI",-0.99759,-1.18678,-1.22287,-0.31094,0.90492,0.08492,0.04204,0.12457,0.08251,0.45000,-0.08678,"WALKING",0.13212,0.11092,0.13823,1.13762,1.41775,1.13762,1.41775,-0.02286,-0.03885,0.21811,0.27421,0.00560,0.49792,16.35539
22.950,"PI",-0.99252,-1.19103,-1.22164,-0.31663,0.90435,0.08435,0.04241,0.12223,0.07947,0.45000,-0.07020,"WALKING",0.13240,0.10908,0.13538,1.11873,1.38853,1.11873,1.38853,-0.01890,-0.02921,0.20243,0.25349,0.00348,0.45940,16.37836
23.000,"PI",-0.98586,-1.19661,-1.22041,-0.32222,0.90392,0.08392,0.04295,0.12040,0.07767,0.45000,-0.05664,"WALKING",0.13271,0.10755,0.13326,1.10307,1.36673,1.10307,1.36673,-0.01566,-0.02180,0.19027,0.23791,0.00202,0.43021,16.39987
23.050,"PI",-0.94939,-1.22764,-1.21917,-0.32775,0.90530,0.08530,0.04488,0.11924,0.07772,0.45000,-0.03811,"WALKING",0.13303,0.10638,0.13211,1.09110,1.35494,1.09110,1.35494,-0.01196,-0.01180,0.17641,0.22121,0.00006,0.39768,16.41975
23.100,"PI",-0.95136,-1.22555,-1.21784,-0.33353,0.93946,0.11946,0.07016,0.12449,0.09625,0.45000,0.12059,"WALKING",0.13336,0.10856,0.14042,1.11344,1.44021,1.11344,1.44021,0.02234,0.08527,0.25339,0.33057,0.02569,0.60965,16.45024
23.150,"PI",-0.94789,-1.22811,-1.21646,-0.33940,0.93098,0.11098,0.06437,0.12660,0.09882,0.45000,0.05671,"WALKING",0.13372,0.11025,0.14296,1.13076,1.46622,1.13076,1.46622,0.01732,0.02602,0.20045,0.26286,0.00365,0.46696,16.47358
23.200,"PI",-0.95862,-1.21882,-1.21504,-0.34532,0.92840,0.10840,0.06261,0.12761,0.10068,0.45000,0.03291,"WALKING",0.13409,0.11095,0.14427,1.13791,1.47969,1.13791,1.47969,0.00715,0.01347,0.18149,0.23904,0.00270,0.42324,16.49474
23.250,"PI",-0.93029,-1.24201,-1.21362,-0.35113,0.91035,0.09035,0.04963,0.12542,0.09267,0.45000,-0.05374,"WALKING",0.13448,0.11009,0.14076,1.12910,1.44370,1.12910,1.44370,-0.00880,-0.03599,0.20144,0.26029,0.01069,0.47242,16.51837
23.300,"PI",-0.94704,-1.22788,-1.21212,-0.35711,0.93485,0.11485,0.06737,0.12797,0.10349,0.45000,0.06586,"WALKING",0.13489,0.11084,0.14509,1.13682,1.48815,1.13682,1.48815,0.00772,0.04445,0.20944,0.27730,0.01612,0.50287,16.54351
23.350,"PI",-0.95082,-1.22457,-1.21061,-0.36299,0.91022,0.09022,0.04977,0.12567,0.09360,0.45000,-0.05699,"WALKING",0.13531,0.11018,0.14116,1.13007,1.44783,1.13007,1.44783,-0.00675,-0.04032,0.20363,0.26365,0.01333,0.48060,16.56754
23.400,"PI",-0.94546,-1.22872,-1.20913,-0.36869,0.89989,0.07989,0.04243,0.12236,0.08540,0.45000,-0.08989,"WALKING",0.13575,0.10823,0.13650,1.11004,1.39996,1.11004,1.39996,-0.02003,-0.04787,0.21803,0.27740,0.01009,0.50551,16.59282
23.450,"PI",-0.94006,-1.23285,-1.20766,-0.37426,0.89953,0.07953,0.04278,0.11982,0.08168,0.45000,-0.07171,"WALKING",0.13621,0.10631,0.13334,1.09031,1.36761,1.09031,1.36761,-0.01973,-0.03235,0.20049,0.25376,0.00437,0.45863,16.61575
23.500,"PI",-0.93172,-1.23928,-1.20618,-0.37976,0.89932,0.07932,0.04333,0.11789,0.07941,0.45000,-0.05686,"WALKING",0.13668,0.10474,0.13103,1.07430,1.34388,1.07430,1.34388,-0.01602,-0.02373,0.18705,0.23617,0.00260,0.42582,16.63704
23.550,"PI",-0.91163,-1.25482,-1.20470,-0.38518,0.90228,0.08228,0.04635,0.11689,0.07995,0.45000,-0.03133,"WALKING",0.13717,0.10366,0.13012,1.06314,1.33455,1.06314,1.33455,-0.01116,-0.00933,0.16898,0.21430,0.00062,0.38390,16.65623
23.600,"PI",-0.89682,-1.26602,-1.20317,-0.39069,0.91770,0.09770,0.05831,0.11883,0.08857,0.45000,0.04340,"WALKING",0.13768,0.10417,0.13349,1.06843,1.36911,1.06843,1.36911,0.00529,0.03456,0.18608,0.24092,0.01100,0.43800,16.67813
23.650,"PI",-0.88300,-1.27629,-1.20157,-0.39635,0.92740,0.10740,0.06548,0.12197,0.09712,0.45000,0.07653,"WALKING",0.13821,0.10590,0.13805,1.08616,1.41587,1.08616,1.41587,0.01773,0.04675,0.21027,0.27690,0.01196,0.49912,16.70309
23.700,"PI",-0.88627,-1.27338,-1.19988,-0.40219,0.93583,0.11583,0.07131,0.12572,0.10575,0.45000,0.09681,"WALKING",0.13875,0.10822,0.14323,1.10997,1.46898,1.10997,1.46898,0.02382,0.05311,0.22587,0.30209,0.01314,0.54110,16.73014
23.750,"PI",-0.88531,-1.27374,-1.19815,-0.40804,0.92592,0.10592,0.06420,0.12653,0.10506,0.45000,0.03189,"WALKING",0.13931,0.10914,0.14392,1.11939,1.47605,1.11939,1.47605,0.00942,0.00708,0.17480,0.23365,0.00104,0.40949,16.75062
23.800,"PI",-0.89125,-1.26898,-1.19640,-0.41385,0.92050,0.10050,0.06017,0.12617,0.10326,0.45000,0.00101,"WALKING",0.13988,0.10908,0.14326,1.11873,1.46929,1.11873,1.46929,-0.00066,-0.00676,0.16673,0.22206,0.00267,0.39146,16.77019
23.850,"PI",-0.89549,-1.26560,-1.19466,-0.41956,0.90794,0.08794,0.05099,0.12397,0.09609,0.45000,-0.05446,"WALKING",0.14047,0.10806,0.13987,1.10835,1.43456,1.10835,1.43456,-0.01038,-0.03473,0.19788,0.25892,0.00992,0.46672,16.79353
23.900,"PI",-0.88973,-1.26965,-1.19294,-0.42512,0.89737,0.07737,0.04331,0.12069,0.08750,0.45000,-0.08897,"WALKING",0.14108,0.10621,0.13517,1.08934,1.38640,1.08934,1.38640,-0.01902,-0.04816,0.21320,0.27382,0.01082,0.49784,16.81842
23.950,"PI",-0.88393,-1.27370,-1.19123,-0.43054,0.89731,0.07731,0.04372,0.11823,0.08365,0.45000,-0.06966,"WALKING",0.14170,0.10438,0.13207,1.07058,1.35457,1.07058,1.35457,-0.01875,-0.03183,0.19548,0.24965,0.00464,0.44977,16.84091
24.000,"PI",-0.87809,-1.27773,-1.18953,-0.43585,0.89741,0.07741,0.04434,0.11639,0.08132,0.45000,-0.05390,"WALKING",0.14233,0.10293,0.12985,1.05573,1.33178,1.05573,1.33178,-0.01486,-0.02278,0.18196,0.23175,0.00273,0.41644,16.86173
24.050,"PI",-0.86030,-1.29024,-1.18783,-0.44111,0.89764,0.07764,0.04510,0.11505,0.08011,0.45000,-0.04104,"WALKING",0.14299,0.10179,0.12831,1.04402,1.31597,1.04402,1.31597,-0.01171,-0.01582,0.17159,0.21843,0.00140,0.39141,16.88130
24.100,"PI",-0.83325,-1.30909,-1.18609,-0.44641,0.91011,0.09011,0.05490,0.11614,0.08642,0.45000,0.02285,"WALKING",0.14366,0.10184,0.13044,1.04449,1.33789,1.04449,1.33789,0.00047,0.02192,0.16746,0.21685,0.00786,0.39217,16.90091
24.150,"PI",-0.83259,-1.30915,-1.18424,-0.45193,0.93204,0.11204,0.07067,0.12094,0.10033,0.45000,0.11434,"WALKING",0.14434,0.10434,0.13754,1.07010,1.41070,1.07010,1.41070,0.02561,0.07282,0.23555,0.31340,0.02009,0.56904,16.92936
24.200,"PI",-0.83477,-1.30727,-1.18233,-0.45755,0.92654,0.10654,0.06670,0.12329,0.10329,0.45000,0.06497,"WALKING",0.14504,0.10619,0.14038,1.08916,1.43983,1.08916,1.43983,0.01905,0.02912,0.19694,0.26338,0.00441,0.46473,16.95260
24.250,"PI",-0.83073,-1.30973,-1.18039,-0.46317,0.91805,0.09805,0.06050,0.12337,0.10167,0.45000,0.01333,"WALKING",0.14575,0.10654,0.14020,1.09276,1.43794,1.09276,1.43794,0.00360,-0.00189,0.15780,0.21062,0.00237,0.37078,16.97114
24.300,"PI",-0.81578,-1.31958,-1.17843,-0.46876,0.91593,0.09593,0.05884,0.12309,0.10078,0.45000,0.00106,"WALKING",0.14648,0.10642,0.13977,1.09145,1.43358,1.09145,1.43358,-0.00131,-0.00436,0.16099,0.21439,0.00130,0.37668,16.98997
