t,mode,bill_x,bill_y,pioneer_x,pioneer_y,distance,error,heading_error,control_v,control_w,integral,derivative,bill_state,bill_speed,wheel_left_linear,wheel_right_linear,wheel_left_omega,wheel_right_omega,u_left,u_right,du_left,du_right,wheel_left_power,wheel_right_power,yaw_power,total_power,energy_j
14.900,"PID",-1.55057,0.03717,-0.87745,0.88957,1.09321,0.27321,0.10027,0.25550,0.18307,0.45000,0.04429,"WALKING",0.26178,0.22521,0.28580,2.30980,2.93129,2.30980,2.93129,0.05447,0.04558,0.52854,0.68168,0.00691,1.21713,20.66381
14.950,"PID",-1.55019,0.03642,-0.88592,0.88058,1.08613,0.26613,0.09616,0.25142,0.17836,0.45000,0.00340,"WALKING",0.26064,0.22190,0.28094,2.27592,2.88144,2.27592,2.88144,-0.03388,-0.04985,0.49119,0.63235,0.01208,1.13562,20.72059
15.000,"PID",-1.55151,-0.00107,-0.89389,0.87196,1.07418,0.25418,0.08895,0.23882,0.16823,0.45000,-0.04990,"WALKING",0.25950,0.21097,0.26666,2.16383,2.73497,2.16383,2.73497,-0.11208,-0.14647,0.76222,0.97278,0.02454,1.75954,20.80857
15.050,"PID",-1.55055,0.01133,-0.90209,0.86294,1.09300,0.27300,0.10167,0.24800,0.18431,0.45000,0.04386,"WALKING",0.25835,0.21749,0.27850,2.23069,2.85640,2.23069,2.85640,0.06685,0.12143,0.66374,0.86065,0.04267,1.56706,20.88692
15.100,"PID",-1.55028,0.01012,-0.90974,0.85438,1.07040,0.25040,0.08724,0.23368,0.16591,0.45000,-0.06524,"WALKING",0.25719,0.20622,0.26114,2.11507,2.67832,2.11507,2.67832,-0.11562,-0.17808,0.80273,1.02555,0.04396,1.87224,20.98053
15.150,"PID",-1.55031,-0.00264,-0.91678,0.84638,1.05976,0.23976,0.08069,0.21767,0.15507,0.45000,-0.09769,"WALKING",0.25602,0.19200,0.24333,1.96925,2.49570,1.96925,2.49570,-0.14582,-0.18262,0.79931,1.02088,0.02421,1.84441,21.07275
15.200,"PID",-1.55024,-0.01542,-0.92352,0.83860,1.05934,0.23934,0.08093,0.21003,0.15308,0.45000,-0.07806,"WALKING",0.25484,0.18470,0.23537,1.89436,2.41405,1.89436,2.41405,-0.07490,-0.08166,0.51270,0.66088,0.00439,1.17797,21.13165
15.250,"PID",-1.55006,-0.02813,-0.93012,0.83086,1.05930,0.23930,0.08125,0.20741,0.15218,0.45000,-0.06105,"WALKING",0.25366,0.18223,0.23260,1.86901,2.38563,1.86901,2.38563,-0.02535,-0.02841,0.35488,0.46037,0.00198,0.81723,21.17251
15.300,"PID",-1.54969,-0.05460,-0.93666,0.82307,1.05934,0.23934,0.08158,0.20751,0.15188,0.45000,-0.04745,"WALKING",0.25248,0.18238,0.23265,1.87052,2.38613,1.87052,2.38613,0.00151,0.00050,0.27926,0.36363,0.00065,0.64354,21.20469
15.350,"PID",-1.54904,-0.07840,-0.94348,0.81482,1.07057,0.25057,0.08943,0.21827,0.16233,0.45000,0.01243,"WALKING",0.25128,0.19141,0.24514,1.96315,2.51424,1.96315,2.51424,0.09263,0.12811,0.63095,0.81638,0.02443,1.47175,21.27828
15.400,"PID",-1.54807,-0.10349,-0.95065,0.80599,1.07914,0.25914,0.09524,0.23179,0.17159,0.45000,0.04740,"WALKING",0.25008,0.20339,0.26019,2.08606,2.66859,2.08606,2.66859,0.12291,0.15435,0.76446,0.98726,0.02288,1.77461,21.36701
15.450,"PID",-1.54721,-0.11521,-0.95819,0.79653,1.08815,0.26815,0.10123,0.24641,0.18170,0.45000,0.07662,"WALKING",0.24887,0.21634,0.27648,2.21883,2.83569,2.21883,2.83569,0.13277,0.16710,0.85423,1.10221,0.02645,1.98290,21.46615
15.500,"PID",-1.54651,-0.12044,-0.96580,0.78681,1.08545,0.26545,0.09976,0.25116,0.18190,0.45000,0.04789,"WALKING",0.24766,0.22106,0.28126,2.26723,2.88475,2.26723,2.88475,0.04840,0.04906,0.51362,0.66420,0.00051,1.17832,21.52507
15.550,"PID",-1.54582,-0.12593,-0.97317,0.77722,1.07718,0.25718,0.09487,0.24590,0.17622,0.45000,0.00093,"WALKING",0.24644,0.21673,0.27506,2.22291,2.82115,2.22291,2.82115,-0.04432,-0.06360,0.52121,0.67161,0.01441,1.20723,21.58543
15.600,"PID",-1.54547,-0.12542,-0.98016,0.76796,1.06940,0.24940,0.09035,0.23609,0.16969,0.45000,-0.03351,"WALKING",0.24522,0.20801,0.26418,2.13344,2.70952,2.13344,2.70952,-0.08947,-0.11163,0.65500,0.84124,0.01595,1.51219,21.66104
15.650,"PID",-1.54506,-0.12755,-0.98661,0.75927,1.05721,0.23721,0.08278,0.22073,0.15823,0.45000,-0.07974,"WALKING",0.24399,0.19455,0.24692,1.99533,2.53250,1.99533,2.53250,-0.13811,-0.17703,0.78939,1.01007,0.02612,1.82558,21.75232
15.700,"PID",-1.54401,-0.13968,-0.99256,0.75113,1.04800,0.22800,0.07707,0.20566,0.14831,0.45000,-0.10273,"WALKING",0.24276,0.18111,0.23020,1.85756,2.36106,1.85756,2.36106,-0.13777,-0.17144,0.72473,0.92830,0.02118,1.67421,21.83603
15.750,"PID",-1.54287,-0.15173,-0.99825,0.74323,1.04768,0.22768,0.07734,0.19884,0.14639,0.45000,-0.08155,"WALKING",0.24152,0.17461,0.22306,1.79087,2.28784,1.79087,2.28784,-0.06669,-0.07321,0.46020,0.59473,0.00405,1.05897,21.88898
15.800,"PID",-1.54165,-0.16372,-1.00382,0.73537,1.04765,0.22765,0.07765,0.19683,0.14549,0.45000,-0.06374,"WALKING",0.24027,0.17275,0.22091,1.77180,2.26572,1.77180,2.26572,-0.01907,-0.02213,0.31792,0.41327,0.00189,0.73308,21.92563
15.850,"PID",-1.54020,-0.17702,-1.00935,0.72745,1.04767,0.22767,0.07796,0.19737,0.14518,0.45000,-0.04964,"WALKING",0.23903,0.17334,0.22140,1.77787,2.27074,1.77787,2.27074,0.00607,0.00502,0.27710,0.36064,0.00064,0.63839,21.95755
15.900,"PID",-1.53497,-0.22663,-1.01489,0.71938,1.04874,0.22874,0.07903,0.19999,0.14628,0.45000,-0.03400,"WALKING",0.23778,0.17578,0.22420,1.80288,2.29948,1.80288,2.29948,0.02501,0.02874,0.34159,0.44253,0.00232,0.78643,21.99687
15.950,"PID",-1.53398,-0.23113,-1.02116,0.71009,1.07954,0.25954,0.09982,0.22824,0.17494,0.45000,0.10899,"WALKING",0.23652,0.19929,0.25719,2.04401,2.63789,2.04401,2.63789,0.24113,0.33841,1.23311,1.60079,0.07219,2.90608,22.14218
16.000,"PID",-1.53228,-0.24192,-1.02757,0.70041,1.07185,0.25185,0.09485,0.23646,0.17197,0.45000,0.05119,"WALKING",0.23527,0.20800,0.26492,2.13335,2.71717,2.13335,2.71717,0.08934,0.07928,0.60063,0.77452,0.00734,1.38249,22.21130
16.050,"PID",-1.53280,-0.23423,-1.03393,0.69061,1.06898,0.24898,0.09341,0.23778,0.17139,0.45000,0.02730,"WALKING",0.23401,0.20941,0.26614,2.14780,2.72965,2.14780,2.72965,0.01445,0.01248,0.36622,0.47497,0.00143,0.84262,22.25343
16.100,"PID",-1.52851,-0.26459,-1.03981,0.68141,1.05081,0.23081,0.08189,0.22268,0.15606,0.45000,-0.05863,"WALKING",0.23274,0.19685,0.24850,2.01897,2.54876,2.01897,2.54876,-0.12883,-0.18089,0.79047,1.00599,0.03446,1.83092,22.34498
16.150,"PID",-1.52765,-0.26765,-1.04571,0.67200,1.06477,0.24477,0.09192,0.22651,0.16808,0.45000,0.01565,"WALKING",0.23148,0.19870,0.25433,2.03791,2.60851,2.03791,2.60851,0.01894,0.05975,0.42886,0.55787,0.02909,1.01583,22.39577
16.200,"PID",-1.52812,-0.26206,-1.05140,0.66276,1.05603,0.23603,0.08644,0.22119,0.16130,0.45000,-0.02622,"WALKING",0.23021,0.19449,0.24788,1.99480,2.54241,1.99480,2.54241,-0.04311,-0.06610,0.46702,0.60357,0.01573,1.08632,22.45009
16.250,"PID",-1.52693,-0.26827,-1.05662,0.65415,1.04046,0.22046,0.07635,0.20558,0.14682,0.45000,-0.08898,"WALKING",0.22894,0.18128,0.22988,1.85930,2.35773,1.85930,2.35773,-0.13551,-0.18468,0.74143,0.94723,0.03062,1.71929,22.53605
16.300,"PID",-1.52491,-0.27951,-1.06148,0.64599,1.03539,0.21539,0.07344,0.19408,0.14058,0.45000,-0.09168,"WALKING",0.22767,0.17081,0.21734,1.75189,2.22914,1.75189,2.22914,-0.10741,-0.12859,0.58180,0.74668,0.01263,1.34111,22.60311
16.350,"PID",-1.52282,-0.29067,-1.06618,0.63800,1.03504,0.21504,0.07369,0.18915,0.13903,0.45000,-0.07308,"WALKING",0.22639,0.16614,0.21216,1.70399,2.17598,1.70399,2.17598,-0.04790,-0.05316,0.38506,0.49788,0.00310,0.88605,22.64741
16.400,"PID",-1.51958,-0.30784,-1.07077,0.63004,1.03487,0.21487,0.07397,0.18797,0.13834,0.45000,-0.05776,"WALKING",0.22512,0.16507,0.21086,1.69305,2.16271,1.69305,2.16271,-0.01094,-0.01328,0.28046,0.36435,0.00137,0.64618,22.67972
16.450,"PID",-1.51458,-0.33361,-1.07542,0.62183,1.03974,0.21974,0.07776,0.19292,0.14297,0.45000,-0.02362,"WALKING",0.22384,0.16925,0.21658,1.73594,2.22130,1.73594,2.22130,0.04290,0.05860,0.39321,0.50962,0.00952,0.91236,22.72533
16.500,"PID",-1.51024,-0.35435,-1.08034,0.61300,1.05153,0.23153,0.08613,0.20651,0.15487,0.45000,0.03347,"WALKING",0.22257,0.18088,0.23214,1.85521,2.38097,1.85521,2.38097,0.11926,0.15966,0.67972,0.87986,0.02654,1.58612,22.80464
16.550,"PID",-1.50557,-0.37566,-1.08552,0.60353,1.05858,0.23858,0.09105,0.21995,0.16344,0.45000,0.05711,"WALKING",0.22129,0.19290,0.24700,1.97845,2.53332,1.97845,2.53332,0.12324,0.15235,0.72115,0.93184,0.02018,1.67318,22.88830
16.600,"PID",-1.51771,-0.31474,-1.09091,0.59346,1.06549,0.24549,0.09585,0.23250,0.17207,0.45000,0.07495,"WALKING",0.22001,0.20403,0.26098,2.09258,2.67674,2.09258,2.67674,0.11413,0.14342,0.73459,0.94903,0.02138,1.70500,22.97355
16.650,"PID",-1.51544,-0.32547,-1.09516,0.58540,1.00349,0.18349,0.05318,0.18641,0.11529,0.45000,-0.21432,"WALKING",0.21873,0.16733,0.20549,1.71622,2.10762,1.71622,2.10762,-0.37635,-0.56911,1.52451,1.87714,0.09427,3.49591,23.14835
16.700,"PID",-1.51312,-0.33613,-1.09884,0.57834,1.00316,0.18316,0.05444,0.16333,0.11027,0.45000,-0.16863,"WALKING",0.21746,0.14508,0.18158,1.48797,1.86231,1.48797,1.86231,-0.22825,-0.24531,0.76903,0.96668,0.00798,1.74368,23.23553
16.750,"PID",-1.51073,-0.34670,-1.10227,0.57166,1.00393,0.18393,0.05587,0.15426,0.10842,0.45000,-0.12815,"WALKING",0.21618,0.13632,0.17221,1.39814,1.76623,1.39814,1.76623,-0.08983,-0.09609,0.40644,0.51734,0.00288,0.92665,23.28186
16.800,"PID",-1.50828,-0.35720,-1.10563,0.56502,1.00510,0.18510,0.05733,0.15317,0.10841,0.45000,-0.09478,"WALKING",0.21490,0.13523,0.17111,1.38698,1.75502,1.38698,1.75502,-0.01116,-0.01121,0.22520,0.28883,0.00002,0.51404,23.30756
16.850,"PID",-1.50578,-0.36761,-1.10902,0.55822,1.00629,0.18629,0.05876,0.15614,0.10944,0.45000,-0.06872,"WALKING",0.21363,0.13802,0.17425,1.41561,1.78716,1.41561,1.78716,0.02864,0.03214,0.27273,0.34829,0.00162,0.62264,23.33870
16.900,"PID",-1.50321,-0.37795,-1.11249,0.55119,1.00726,0.18726,0.06012,0.16073,0.11103,0.45000,-0.04931,"WALKING",0.21236,0.14235,0.17910,1.46001,1.83693,1.46001,1.83693,0.04440,0.04977,0.31991,0.40665,0.00253,0.72909,23.37515
16.950,"PID",-1.50060,-0.38821,-1.11601,0.54393,1.00795,0.18795,0.06136,0.16555,0.11282,0.45000,-0.03543,"WALKING",0.21108,0.14688,0.18422,1.50645,1.88945,1.50645,1.88945,0.04644,0.05252,0.33616,0.42597,0.00291,0.76504,23.41340
17.000,"PID",-1.49793,-0.39838,-1.11960,0.53643,1.00836,0.18836,0.06249,0.16989,0.11466,0.45000,-0.02586,"WALKING",0.20981,0.15092,0.18887,1.54785,1.93710,1.54785,1.93710,0.04140,0.04765,0.33376,0.42222,0.00304,0.75901,23.45135
17.050,"PID",-1.49521,-0.40848,-1.12321,0.52878,1.00847,0.18847,0.06351,0.17342,0.11645,0.45000,-0.01967,"WALKING",0.20855,0.15415,0.19269,1.58100,1.97632,1.58100,1.97632,0.03315,0.03922,0.32054,0.40538,0.00300,0.72892,23.48780
17.100,"PID",-1.49243,-0.41850,-1.12683,0.52098,1.00838,0.18838,0.06448,0.17610,0.11820,0.45000,-0.01572,"WALKING",0.20728,0.15654,0.19566,1.60551,2.00679,1.60551,2.00679,0.02450,0.03047,0.30383,0.38460,0.00299,0.69143,23.52237
17.150,"PID",-1.48961,-0.42844,-1.13044,0.51309,1.00811,0.18811,0.06533,0.17798,0.11981,0.45000,-0.01347,"WALKING",0.20602,0.15815,0.19781,1.62207,2.02882,1.62207,2.02882,0.01656,0.02203,0.28629,0.36303,0.00278,0.65211,23.55498
17.200,"PID",-1.48674,-0.43830,-1.13402,0.50512,1.00771,0.18771,0.06609,0.17920,0.12127,0.45000,-0.01226,"WALKING",0.20476,0.15912,0.19927,1.63204,2.04376,1.63204,2.04376,0.00998,0.01494,0.27065,0.34397,0.00255,0.61717,23.58583
17.250,"PID",-1.48382,-0.44808,-1.13758,0.49708,1.00720,0.18720,0.06675,0.17986,0.12258,0.45000,-0.01182,"WALKING",0.20350,0.15958,0.20015,1.63667,2.05281,1.63667,2.05281,0.00463,0.00905,0.25704,0.32752,0.00230,0.58686,23.61518
17.300,"PID",-1.48086,-0.45778,-1.14109,0.48903,1.00659,0.18659,0.06731,0.18010,0.12372,0.45000,-0.01190,"WALKING",0.20225,0.15962,0.20057,1.63715,2.05714,1.63715,2.05714,0.00048,0.00433,0.24573,0.31395,0.00202,0.56170,23.64326
17.350,"PID",-1.47785,-0.46740,-1.14455,0.48095,1.00593,0.18593,0.06777,0.18002,0.12468,0.45000,-0.01220,"WALKING",0.20099,0.15938,0.20065,1.63469,2.05796,1.63469,2.05796,-0.00246,0.00082,0.24127,0.30897,0.00173,0.55197,23.67086
17.400,"PID",-1.47480,-0.47695,-1.14794,0.47287,1.00522,0.18522,0.06817,0.17971,0.12551,0.45000,-0.01263,"WALKING",0.19975,0.15894,0.20048,1.63013,2.05623,1.63013,2.05623,-0.00456,-0.00173,0.24649,0.31618,0.00150,0.56418,23.69907
17.450,"PID",-1.47170,-0.48641,-1.15129,0.46480,1.00448,0.18448,0.06849,0.17925,0.12619,0.45000,-0.01310,"WALKING",0.19851,0.15837,0.20014,1.62428,2.05268,1.62428,2.05268,-0.00585,-0.00356,0.24953,0.32061,0.00123,0.57137,23.72764
17.500,"PID",-1.46857,-0.49579,-1.15456,0.45674,1.00372,0.18372,0.06869,0.17869,0.12667,0.45000,-0.01355,"WALKING",0.19727,0.15773,0.19966,1.61774,2.04777,1.61774,2.04777,-0.00655,-0.00491,0.25106,0.32308,0.00088,0.57501,23.75639
17.550,"PID",-1.46539,-0.50510,-1.15777,0.44869,1.00296,0.18296,0.06883,0.17808,0.12702,0.45000,-0.01394,"WALKING",0.19603,0.15706,0.19910,1.61085,2.04207,1.61085,2.04207,-0.00689,-0.00570,0.25136,0.32393,0.00064,0.57592,23.78519
17.600,"PID",-1.46218,-0.51433,-1.16092,0.44064,1.00217,0.18217,0.06891,0.17742,0.12726,0.45000,-0.01434,"WALKING",0.19480,0.15636,0.19848,1.60371,2.03574,1.60371,2.03574,-0.00714,-0.00633,0.25127,0.32424,0.00044,0.57595,23.81398
17.650,"PID",-1.45893,-0.52348,-1.16401,0.43259,1.00136,0.18136,0.06895,0.17673,0.12741,0.45000,-0.01476,"WALKING",0.19358,0.15565,0.19782,1.59638,2.02890,1.59638,2.02890,-0.00733,-0.00684,0.25094,0.32420,0.00027,0.57541,23.84275
17.700,"PID",-1.45564,-0.53255,-1.16702,0.42459,1.00052,0.18052,0.06894,0.17601,0.12745,0.45000,-0.01518,"WALKING",0.19236,0.15492,0.19711,1.58892,2.02160,1.58892,2.02160,-0.00746,-0.00731,0.25043,0.32388,0.00008,0.57440,23.87147
17.750,"PID",-1.45232,-0.54154,-1.16998,0.41655,0.99970,0.17970,0.06887,0.17530,0.12739,0.45000,-0.01543,"WALKING",0.19115,0.15422,0.19638,1.58173,2.01420,1.58173,2.01420,-0.00719,-0.00739,0.24900,0.32231,0.00011,0.57143,23.90004
17.800,"PID",-1.44896,-0.55046,-1.17288,0.40854,0.99883,0.17883,0.06878,0.17456,0.12727,0.45000,-0.01588,"WALKING",0.18994,0.15349,0.19562,1.57428,2.00636,1.57428,2.00636,-0.00745,-0.00785,0.24865,0.32209,0.00022,0.57095,23.92859
17.850,"PID",-1.44557,-0.55930,-1.17571,0.40055,0.99795,0.17795,0.06866,0.17380,0.12709,0.45000,-0.01626,"WALKING",0.18874,0.15276,0.19483,1.56679,1.99825,1.56679,1.99825,-0.00749,-0.00810,0.24775,0.32115,0.00033,0.56924,23.95705
17.900,"PID",-1.44215,-0.56806,-1.17847,0.39260,0.99707,0.17707,0.06850,0.17303,0.12685,0.45000,-0.01658,"WALKING",0.18755,0.15204,0.19403,1.55937,1.99002,1.55937,1.99002,-0.00742,-0.00823,0.24659,0.31983,0.00044,0.56686,23.98540
17.950,"PID",-1.43870,-0.57675,-1.18117,0.38465,0.99619,0.17619,0.06832,0.17228,0.12654,0.45000,-0.01679,"WALKING",0.18636,0.15134,0.19323,1.55221,1.98180,1.55221,1.98180,-0.00717,-0.00821,0.24505,0.31798,0.00056,0.56360,24.01358
18.000,"PID",-1.43522,-0.58536,-1.18381,0.37672,0.99530,0.17530,0.06812,0.17154,0.12620,0.45000,-0.01702,"WALKING",0.18518,0.15065,0.19242,1.54512,1.97356,1.54512,1.97356,-0.00709,-0.00824,0.24381,0.31649,0.00062,0.56092,24.04162
18.050,"PID",-1.43171,-0.59389,-1.18639,0.36881,0.99439,0.17439,0.06790,0.17078,0.12583,0.45000,-0.01729,"WALKING",0.18400,0.14995,0.19160,1.53800,1.96518,1.53800,1.96518,-0.00712,-0.00839,0.24283,0.31531,0.00068,0.55882,24.06956
18.100,"PID",-1.42817,-0.60236,-1.18891,0.36091,0.99347,0.17347,0.06767,0.17002,0.12542,0.45000,-0.01752,"WALKING",0.18284,0.14926,0.19078,1.53091,1.95671,1.53091,1.95671,-0.00709,-0.00847,0.24172,0.31395,0.00073,0.55640,24.09738
18.150,"PID",-1.42460,-0.61074,-1.19136,0.35304,0.99254,0.17254,0.06742,0.16926,0.12499,0.45000,-0.01775,"WALKING",0.18168,0.14857,0.18994,1.52381,1.94814,1.52381,1.94814,-0.00710,-0.00856,0.24064,0.31262,0.00078,0.55404,24.12509
18.200,"PID",-1.42101,-0.61905,-1.19376,0.34519,0.99160,0.17160,0.06717,0.16849,0.12454,0.45000,-0.01796,"WALKING",0.18052,0.14788,0.18911,1.51673,1.93954,1.51673,1.93954,-0.00708,-0.00860,0.23949,0.31117,0.00081,0.55147,24.15266
18.250,"PID",-1.41739,-0.62729,-1.19610,0.33736,0.99066,0.17066,0.06692,0.16772,0.12408,0.45000,-0.01817,"WALKING",0.17938,0.14719,0.18826,1.50963,1.93088,1.50963,1.93088,-0.00710,-0.00866,0.23840,0.30981,0.00082,0.54904,24.18011
18.300,"PID",-1.41375,-0.63546,-1.19838,0.32955,0.98971,0.16971,0.06665,0.16696,0.12360,0.45000,-0.01835,"WALKING",0.17824,0.14650,0.18741,1.50257,1.92217,1.50257,1.92217,-0.00706,-0.00871,0.23723,0.30832,0.00086,0.54641,24.20743
18.350,"PID",-1.41009,-0.64355,-1.20059,0.32177,0.98875,0.16875,0.06638,0.16618,0.12310,0.45000,-0.01856,"WALKING",0.17712,0.14581,0.18655,1.49545,1.91336,1.49545,1.91336,-0.00712,-0.00880,0.23622,0.30703,0.00088,0.54412,24.23464
18.400,"PID",-1.40640,-0.65157,-1.20275,0.31401,0.98779,0.16779,0.06610,0.16541,0.12260,0.45000,-0.01868,"WALKING",0.17600,0.14512,0.18570,1.48843,1.90464,1.48843,1.90464,-0.00702,-0.00872,0.23484,0.30527,0.00088,0.54099,24.26169
18.450,"PID",-1.40269,-0.65952,-1.20486,0.30627,0.98682,0.16682,0.06582,0.16464,0.12208,0.45000,-0.01883,"WALKING",0.17489,0.14444,0.18485,1.48142,1.89587,1.48142,1.89587,-0.00701,-0.00877,0.23372,0.30382,0.00091,0.53845,24.28861
18.500,"PID",-1.39896,-0.66740,-1.20691,0.29856,0.98584,0.16584,0.06557,0.16387,0.12161,0.45000,-0.01899,"WALKING",0.17379,0.14374,0.18399,1.47425,1.88712,1.47425,1.88712,-0.00717,-0.00875,0.23268,0.30252,0.00082,0.53602,24.31541
18.550,"PID",-1.39521,-0.67520,-1.20891,0.29088,0.98486,0.16486,0.06528,0.16309,0.12110,0.45000,-0.01914,"WALKING",0.17270,0.14305,0.18313,1.46716,1.87826,1.46716,1.87826,-0.00710,-0.00886,0.23154,0.30105,0.00090,0.53350,24.34208
18.600,"PID",-1.39143,-0.68294,-1.21084,0.28323,0.98389,0.16389,0.06502,0.16232,0.12060,0.45000,-0.01921,"WALKING",0.17161,0.14236,0.18228,1.46013,1.86955,1.46013,1.86955,-0.00703,-0.00871,0.23012,0.29924,0.00086,0.53022,24.36860
18.650,"PID",-1.38764,-0.69061,-1.21273,0.27559,0.98290,0.16290,0.06472,0.16155,0.12006,0.45000,-0.01932,"WALKING",0.17054,0.14168,0.18142,1.45315,1.86075,1.45315,1.86075,-0.00697,-0.00880,0.22900,0.29778,0.00093,0.52771,24.39498
18.700,"PID",-1.38384,-0.69821,-1.21457,0.26798,0.98191,0.16191,0.06444,0.16078,0.11954,0.45000,-0.01945,"WALKING",0.16948,0.14099,0.18056,1.44608,1.85191,1.44608,1.85191,-0.00708,-0.00884,0.22799,0.29649,0.00090,0.52538,24.42125
18.750,"PID",-1.38001,-0.70574,-1.21636,0.26038,0.98090,0.16090,0.06412,0.15999,0.11898,0.45000,-0.01959,"WALKING",0.16843,0.14030,0.17968,1.43900,1.84291,1.43900,1.84291,-0.00708,-0.00900,0.22699,0.29517,0.00097,0.52313,24.44741
18.800,"PID",-1.37617,-0.71321,-1.21809,0.25282,0.97989,0.15989,0.06380,0.15920,0.11839,0.45000,-0.01974,"WALKING",0.16739,0.13961,0.17879,1.43187,1.83379,1.43187,1.83379,-0.00713,-0.00912,0.22600,0.29386,0.00100,0.52085,24.47345
18.850,"PID",-1.37231,-0.72060,-1.21977,0.24531,0.97888,0.15888,0.06350,0.15841,0.11784,0.45000,-0.01984,"WALKING",0.16636,0.13891,0.17791,1.42471,1.82475,1.42471,1.82475,-0.00717,-0.00904,0.22476,0.29225,0.00094,0.51795,24.49935
18.900,"PID",-1.36843,-0.72793,-1.22140,0.23780,0.97788,0.15788,0.06319,0.15764,0.11726,0.45000,-0.01986,"WALKING",0.16533,0.13823,0.17704,1.41774,1.81583,1.41774,1.81583,-0.00696,-0.00892,0.22324,0.29026,0.00097,0.51448,24.52507
18.950,"PID",-1.36454,-0.73520,-1.22297,0.23034,0.97686,0.15686,0.06284,0.15685,0.11663,0.45000,-0.01998,"WALKING",0.16433,0.13755,0.17615,1.41076,1.80670,1.41076,1.80670,-0.00698,-0.00912,0.22233,0.28902,0.00106,0.51241,24.55069
19.000,"PID",-1.36064,-0.74240,-1.22450,0.22288,0.97586,0.15586,0.06251,0.15608,0.11603,0.45000,-0.01999,"WALKING",0.16333,0.13688,0.17528,1.40388,1.79779,1.40388,1.79779,-0.00688,-0.00892,0.22085,0.28707,0.00100,0.50892,24.57614
19.050,"PID",-1.35672,-0.74954,-1.22597,0.21548,0.97484,0.15484,0.06221,0.15530,0.11546,0.45000,-0.02009,"WALKING",0.16234,0.13619,0.17441,1.39683,1.78882,1.39683,1.78882,-0.00704,-0.00897,0.21991,0.28583,0.00094,0.50669,24.60147
19.100,"PID",-1.35279,-0.75661,-1.22740,0.20810,0.97384,0.15384,0.06188,0.15453,0.11486,0.45000,-0.02007,"WALKING",0.16137,0.13553,0.17354,1.39000,1.77994,1.39000,1.77994,-0.00683,-0.00888,0.21845,0.28390,0.00100,0.50334,24.62664
19.150,"PID",-1.34884,-0.76362,-1.22877,0.20075,0.97282,0.15282,0.06156,0.15377,0.11427,0.45000,-0.02012,"WALKING",0.16040,0.13486,0.17268,1.38313,1.77106,1.38313,1.77106,-0.00687,-0.00889,0.21737,0.28246,0.00098,0.50081,24.65168
19.200,"PID",-1.34489,-0.77057,-1.23009,0.19345,0.97182,0.15182,0.06124,0.15301,0.11367,0.45000,-0.02010,"WALKING",0.15945,0.13420,0.17182,1.37638,1.76226,1.37638,1.76226,-0.00675,-0.00879,0.21602,0.28066,0.00099,0.49767,24.67656
19.250,"PID",-1.34092,-0.77746,-1.23138,0.18615,0.97083,0.15083,0.06091,0.15227,0.11306,0.45000,-0.02005,"WALKING",0.15851,0.13355,0.17098,1.36977,1.75361,1.36977,1.75361,-0.00661,-0.00865,0.21462,0.27880,0.00098,0.49441,24.70128
19.300,"PID",-1.33694,-0.78428,-1.23261,0.17889,0.96981,0.14981,0.06056,0.15151,0.11243,0.45000,-0.02012,"WALKING",0.15759,0.13290,0.17011,1.36306,1.74476,1.36306,1.74476,-0.00672,-0.00885,0.21385,0.27773,0.00102,0.49260,24.72591
19.350,"PID",-1.33294,-0.79105,-1.23379,0.17168,0.96881,0.14881,0.06024,0.15076,0.11183,0.45000,-0.02009,"WALKING",0.15667,0.13225,0.16926,1.35639,1.73604,1.35639,1.73604,-0.00667,-0.00872,0.21255,0.27599,0.00097,0.48952,24.75039
19.400,"PID",-1.32894,-0.79776,-1.23492,0.16448,0.96782,0.14782,0.05992,0.15002,0.11123,0.45000,-0.02001,"WALKING",0.15577,0.13161,0.16843,1.34987,1.72749,1.34987,1.72749,-0.00653,-0.00855,0.21115,0.27413,0.00096,0.48624,24.77470
19.450,"PID",-1.32493,-0.80441,-1.23602,0.15731,0.96682,0.14682,0.05960,0.14928,0.11064,0.45000,-0.02003,"WALKING",0.15488,0.13097,0.16759,1.34325,1.71886,1.34325,1.71886,-0.00662,-0.00863,0.21024,0.27291,0.00095,0.48410,24.79891
19.500,"PID",-1.32090,-0.81100,-1.23707,0.15017,0.96581,0.14581,0.05928,0.14853,0.11005,0.45000,-0.02004,"WALKING",0.15401,0.13032,0.16674,1.33660,1.71020,1.33660,1.71020,-0.00665,-0.00866,0.20921,0.27152,0.00094,0.48167,24.82299
19.550,"PID",-1.31687,-0.81753,-1.23807,0.14307,0.96482,0.14482,0.05897,0.14779,0.10946,0.45000,-0.02003,"WALKING",0.15315,0.12967,0.16590,1.32997,1.70157,1.32997,1.70157,-0.00664,-0.00863,0.20807,0.27001,0.00092,0.47900,24.84694
19.600,"PID",-1.31283,-0.82401,-1.23903,0.13600,0.96383,0.14383,0.05865,0.14705,0.10887,0.45000,-0.01997,"WALKING",0.15230,0.12903,0.16507,1.32343,1.69303,1.32343,1.69303,-0.00654,-0.00854,0.20681,0.26832,0.00092,0.47605,24.87074
19.650,"PID",-1.30877,-0.83043,-1.23995,0.12895,0.96284,0.14284,0.05833,0.14632,0.10829,0.45000,-0.01994,"WALKING",0.15146,0.12840,0.16424,1.31691,1.68453,1.31691,1.68453,-0.00651,-0.00850,0.20567,0.26680,0.00091,0.47339,24.89441
