t,mode,bill_x,bill_y,pioneer_x,pioneer_y,distance,error,heading_error,control_v,control_w,integral,derivative,bill_state,bill_speed,wheel_left_linear,wheel_right_linear,wheel_left_omega,wheel_right_omega,u_left,u_right,du_left,du_right,wheel_left_power,wheel_right_power,yaw_power,total_power,energy_j
24.950,"P",-0.76925,-1.34580,-1.12072,-0.45601,0.95491,0.13491,0.07138,0.09141,0.10265,0.45000,-0.00432,"WALKING",0.15726,0.07442,0.10840,0.76330,1.11177,0.76330,1.11177,-0.00280,-0.00516,0.11245,0.16611,0.00103,0.27960,14.45817
25.000,"P",-0.76239,-1.34969,-1.11940,-0.46014,0.95669,0.13669,0.07169,0.09103,0.10206,0.45000,0.00446,"WALKING",0.15818,0.07414,0.10793,0.76045,1.10692,0.76045,1.10692,-0.00286,-0.00485,0.11187,0.16514,0.00086,0.27786,14.47207
25.050,"P",-0.75547,-1.35358,-1.11806,-0.46426,0.95851,0.13851,0.07204,0.09067,0.10158,0.45000,0.01152,"WALKING",0.15911,0.07386,0.10748,0.75754,1.10238,0.75754,1.10238,-0.00291,-0.00454,0.11127,0.16421,0.00070,0.27618,14.48588
25.100,"P",-0.74850,-1.35745,-1.11671,-0.46833,0.96039,0.14039,0.07242,0.09032,0.10120,0.45000,0.01725,"WALKING",0.16006,0.07357,0.10707,0.75459,1.09814,0.75459,1.09814,-0.00295,-0.00424,0.11067,0.16332,0.00056,0.27455,14.49960
25.150,"P",-0.74146,-1.36131,-1.11534,-0.47238,0.96234,0.14234,0.07285,0.08998,0.10091,0.45000,0.02205,"WALKING",0.16102,0.07328,0.10668,0.75161,1.09419,0.75161,1.09419,-0.00298,-0.00395,0.11007,0.16248,0.00041,0.27297,14.51325
25.200,"P",-0.72254,-1.37171,-1.11396,-0.47642,0.96436,0.14436,0.07331,0.08966,0.10072,0.45000,0.02604,"WALKING",0.16199,0.07299,0.10633,0.74861,1.09053,0.74861,1.09053,-0.00300,-0.00366,0.10946,0.16169,0.00028,0.27143,14.52682
25.250,"P",-0.70473,-1.38129,-1.11256,-0.48043,0.97712,0.15712,0.08227,0.08940,0.10175,0.45000,0.07648,"WALKING",0.16297,0.07256,0.10624,0.74416,1.08960,0.74416,1.08960,-0.00445,-0.00094,0.10805,0.16046,0.00152,0.27002,14.54033
25.300,"P",-0.70069,-1.38323,-1.11115,-0.48443,0.98887,0.16887,0.09013,0.08919,0.10375,0.45000,0.11137,"WALKING",0.16397,0.07202,0.10636,0.73866,1.09086,0.73866,1.09086,-0.00550,0.00127,0.10655,0.15966,0.00298,0.26919,14.55379
25.350,"P",-0.69479,-1.38615,-1.10972,-0.48840,0.98809,0.16809,0.08822,0.08898,0.10528,0.45000,0.08343,"WALKING",0.16497,0.07156,0.10641,0.73393,1.09134,0.73393,1.09134,-0.00473,0.00048,0.10586,0.15976,0.00233,0.26795,14.56718
25.400,"P",-0.68738,-1.38984,-1.10827,-0.49236,0.98900,0.16900,0.08750,0.08878,0.10657,0.45000,0.06907,"WALKING",0.16599,0.07114,0.10642,0.72968,1.09146,0.72968,1.09146,-0.00424,0.00012,0.10516,0.15966,0.00197,0.26679,14.58052
25.450,"P",-0.68786,-1.38937,-1.10680,-0.49630,0.99127,0.17127,0.08774,0.08859,0.10775,0.45000,0.06385,"WALKING",0.16702,0.07076,0.10643,0.72573,1.09154,0.72573,1.09154,-0.00395,0.00008,0.10442,0.15945,0.00184,0.26572,14.59381
25.500,"P",-0.68359,-1.39140,-1.10531,-0.50023,0.98645,0.16645,0.08246,0.08838,0.10811,0.45000,0.02859,"WALKING",0.16805,0.07049,0.10628,0.72300,1.09001,0.72300,1.09001,-0.00274,-0.00153,0.10425,0.15957,0.00055,0.26437,14.60703
25.550,"P",-0.66392,-1.40122,-1.10381,-0.50413,0.98591,0.16591,0.08044,0.08818,0.10816,0.45000,0.01994,"WALKING",0.16910,0.07028,0.10608,0.72078,1.08796,0.72078,1.08796,-0.00222,-0.00205,0.10392,0.15925,0.00008,0.26325,14.62019
25.600,"P",-0.65780,-1.40406,-1.10229,-0.50802,0.99913,0.17913,0.08892,0.08803,0.10935,0.45000,0.07374,"WALKING",0.17016,0.06993,0.10613,0.71727,1.08849,0.71727,1.08849,-0.00351,0.00052,0.10267,0.15824,0.00187,0.26278,14.63333
25.650,"P",-0.66001,-1.40275,-1.10075,-0.51190,1.00022,0.18022,0.08804,0.08789,0.11030,0.45000,0.06230,"WALKING",0.17123,0.06964,0.10615,0.71423,1.08867,0.71423,1.08867,-0.00304,0.00019,0.10215,0.15815,0.00151,0.26181,14.64642
25.700,"P",-0.65679,-1.40417,-1.09920,-0.51576,0.99392,0.17392,0.08145,0.08773,0.11026,0.45000,0.02088,"WALKING",0.17231,0.06948,0.10597,0.71258,1.08692,0.71258,1.08692,-0.00164,-0.00176,0.10222,0.15835,0.00005,0.26062,14.65945
25.750,"P",-0.65192,-1.40638,-1.09761,-0.51961,0.99247,0.17247,0.07852,0.08755,0.10984,0.45000,0.00987,"WALKING",0.17340,0.06938,0.10573,0.71156,1.08444,0.71156,1.08444,-0.00103,-0.00247,0.10212,0.15806,0.00067,0.26085,14.67249
25.800,"P",-0.64402,-1.41002,-1.09602,-0.52344,0.99247,0.17247,0.07671,0.08739,0.10921,0.45000,0.00773,"WALKING",0.17449,0.06931,0.10546,0.71089,1.08165,0.71089,1.08165,-0.00066,-0.00280,0.10200,0.15760,0.00099,0.26058,14.68552
25.850,"P",-0.63605,-1.41363,-1.09440,-0.52726,0.99515,0.17515,0.07699,0.08723,0.10868,0.45000,0.01780,"WALKING",0.17560,0.06924,0.10522,0.71020,1.07917,0.71020,1.07917,-0.00069,-0.00248,0.10173,0.15698,0.00082,0.25953,14.69850
25.900,"P",-0.62801,-1.41722,-1.09278,-0.53104,0.99787,0.17787,0.07733,0.08709,0.10825,0.45000,0.02587,"WALKING",0.17672,0.06918,0.10501,0.70949,1.07700,0.70949,1.07700,-0.00071,-0.00217,0.10147,0.15640,0.00067,0.25853,14.71142
25.950,"P",-0.61989,-1.42079,-1.09113,-0.53482,1.00066,0.18066,0.07769,0.08697,0.10792,0.45000,0.03246,"WALKING",0.17784,0.06911,0.10483,0.70877,1.07514,0.70877,1.07514,-0.00072,-0.00186,0.10120,0.15587,0.00052,0.25759,14.72430
26.000,"P",-0.60902,-1.42553,-1.08947,-0.53858,1.00350,0.18350,0.07810,0.08685,0.10767,0.45000,0.03781,"WALKING",0.17897,0.06903,0.10467,0.70805,1.07357,0.70805,1.07357,-0.00072,-0.00156,0.10093,0.15538,0.00038,0.25669,14.73714
26.050,"P",-0.59398,-1.43200,-1.08778,-0.54234,1.00872,0.18872,0.08033,0.08677,0.10775,0.45000,0.05245,"WALKING",0.18011,0.06894,0.10460,0.70703,1.07282,0.70703,1.07282,-0.00102,-0.00075,0.10049,0.15484,0.00012,0.25545,14.74991
26.100,"P",-0.58139,-1.43726,-1.08608,-0.54608,1.01751,0.19751,0.08521,0.08672,0.10847,0.45000,0.07960,"WALKING",0.18126,0.06877,0.10468,0.70533,1.07359,0.70533,1.07359,-0.00170,0.00077,0.09978,0.15424,0.00114,0.25516,14.76267
26.150,"P",-0.56930,-1.44220,-1.08435,-0.54981,1.02417,0.20417,0.08835,0.08671,0.10955,0.45000,0.09139,"WALKING",0.18242,0.06858,0.10484,0.70335,1.07528,0.70335,1.07528,-0.00198,0.00169,0.09914,0.15396,0.00170,0.25480,14.77541
26.200,"P",-0.55509,-1.44791,-1.08259,-0.55355,1.03035,0.21035,0.09104,0.08690,0.11089,0.45000,0.09849,"WALKING",0.18358,0.06855,0.10525,0.70305,1.07951,0.70305,1.07951,-0.00031,0.00423,0.10109,0.15767,0.00213,0.26089,14.78845
26.250,"P",-0.54554,-1.45156,-1.08081,-0.55730,1.03833,0.21833,0.09495,0.08756,0.11262,0.45000,0.11190,"WALKING",0.18476,0.06892,0.10620,0.70686,1.08919,0.70686,1.08919,0.00381,0.00968,0.10696,0.16732,0.00280,0.27709,14.80231
26.300,"P",-0.54142,-1.45296,-1.07899,-0.56108,1.04222,0.22222,0.09577,0.08836,0.11429,0.45000,0.10442,"WALKING",0.18594,0.06945,0.10727,0.71226,1.10025,0.71226,1.10025,0.00540,0.01106,0.10946,0.17165,0.00274,0.28385,14.81650
26.350,"P",-0.53443,-1.45549,-1.07713,-0.56488,1.04135,0.22135,0.09312,0.08899,0.11543,0.45000,0.07763,"WALKING",0.18712,0.06989,0.10809,0.71679,1.10866,0.71679,1.10866,0.00453,0.00841,0.10820,0.16996,0.00190,0.28006,14.83050
26.400,"P",-0.52736,-1.45802,-1.07524,-0.56867,1.04293,0.22293,0.09218,0.08963,0.11633,0.45000,0.06748,"WALKING",0.18831,0.07037,0.10888,0.72178,1.11671,0.72178,1.11671,0.00500,0.00806,0.10904,0.17134,0.00151,0.28189,14.84460
26.450,"P",-0.52307,-1.45944,-1.07331,-0.57251,1.04456,0.22456,0.09122,0.09027,0.11701,0.45000,0.05980,"WALKING",0.18951,0.07091,0.10964,0.72724,1.12448,0.72724,1.12448,0.00545,0.00777,0.10998,0.17273,0.00115,0.28386,14.85879
26.500,"P",-0.51934,-1.46066,-1.07135,-0.57634,1.04375,0.22375,0.08849,0.09077,0.11726,0.45000,0.04309,"WALKING",0.19072,0.07137,0.11018,0.73195,1.13003,0.73195,1.13003,0.00472,0.00555,0.10902,0.17101,0.00041,0.28044,14.87281
26.550,"P",-0.51609,-1.46171,-1.06935,-0.58019,1.04247,0.22247,0.08537,0.09112,0.11706,0.45000,0.02796,"WALKING",0.19193,0.07175,0.11049,0.73587,1.13326,0.73587,1.13326,0.00392,0.00323,0.10782,0.16875,0.00034,0.27691,14.88666
26.600,"P",-0.50767,-1.46464,-1.06732,-0.58404,1.04075,0.22075,0.08194,0.09131,0.11641,0.45000,0.01425,"WALKING",0.19314,0.07205,0.11058,0.73894,1.13414,0.73894,1.13414,0.00307,0.00088,0.10643,0.16604,0.00108,0.27355,14.90034
26.650,"P",-0.49851,-1.46779,-1.06527,-0.58788,1.04339,0.22339,0.08179,0.09164,0.11581,0.45000,0.02273,"WALKING",0.19437,0.07247,0.11081,0.74333,1.13651,0.74333,1.13651,0.00440,0.00236,0.10872,0.16891,0.00100,0.27863,14.91427
26.700,"P",-0.48927,-1.47089,-1.06318,-0.59173,1.04664,0.22664,0.08208,0.09213,0.11531,0.45000,0.03204,"WALKING",0.19559,0.07304,0.11121,0.74915,1.14062,0.74915,1.14062,0.00581,0.00411,0.11146,0.17238,0.00083,0.28467,14.92850
26.750,"P",-0.47995,-1.47396,-1.06106,-0.59560,1.04991,0.22991,0.08243,0.09274,0.11491,0.45000,0.03937,"WALKING",0.19683,0.07372,0.11176,0.75615,1.14625,0.75615,1.14625,0.00700,0.00563,0.11414,0.17571,0.00067,0.29052,14.94303
26.800,"P",-0.47055,-1.47699,-1.05889,-0.59949,1.05319,0.23319,0.08281,0.09347,0.11460,0.45000,0.04516,"WALKING",0.19806,0.07451,0.11244,0.76416,1.15321,0.76416,1.15321,0.00801,0.00695,0.11678,0.17892,0.00051,0.29622,14.95784
26.850,"P",-0.46107,-1.47997,-1.05668,-0.60340,1.05648,0.23648,0.08324,0.09430,0.11438,0.45000,0.04967,"WALKING",0.19930,0.07537,0.11323,0.77301,1.16130,0.77301,1.16130,0.00885,0.00809,0.11937,0.18203,0.00037,0.30177,14.97293
26.900,"P",-0.44684,-1.48441,-1.05443,-0.60733,1.05978,0.23978,0.08369,0.09521,0.11424,0.45000,0.05330,"WALKING",0.20055,0.07630,0.11411,0.78256,1.17038,0.78256,1.17038,0.00956,0.00909,0.12194,0.18509,0.00023,0.30725,14.98829
26.950,"P",-0.42190,-1.49204,-1.05212,-0.61131,1.06698,0.24698,0.08701,0.09643,0.11456,0.45000,0.07322,"WALKING",0.20180,0.07747,0.11539,0.79453,1.18344,0.79453,1.18344,0.01196,0.01306,0.12783,0.19317,0.00053,0.32153,15.00437
27.000,"P",-0.40931,-1.49563,-1.04974,-0.61536,1.08299,0.26299,0.09653,0.09845,0.11614,0.45000,0.12759,"WALKING",0.20305,0.07923,0.11767,0.81265,1.20691,0.81265,1.20691,0.01812,0.02347,0.14140,0.21285,0.00264,0.35688,15.02221
27.050,"P",-0.40296,-1.49725,-1.04730,-0.61946,1.08859,0.26859,0.09859,0.10052,0.11783,0.45000,0.12415,"WALKING",0.20431,0.08102,0.12003,0.83101,1.23103,0.83101,1.23103,0.01836,0.02412,0.14526,0.21814,0.00288,0.36629,15.04052
27.100,"P",-0.39305,-1.49988,-1.04477,-0.62365,1.08890,0.26890,0.09691,0.10231,0.11913,0.45000,0.09819,"WALKING",0.20557,0.08259,0.12202,0.84709,1.25152,0.84709,1.25152,0.01608,0.02049,0.14422,0.21612,0.00223,0.36257,15.05865
27.150,"P",-0.38660,-1.50147,-1.04217,-0.62790,1.09202,0.27202,0.09725,0.10402,0.12035,0.45000,0.09034,"WALKING",0.20683,0.08410,0.12394,0.86257,1.27113,0.86257,1.27113,0.01548,0.01961,0.14594,0.21818,0.00211,0.36623,15.07696
27.200,"P",-0.38605,-1.50140,-1.03950,-0.63221,1.09219,0.27219,0.09551,0.10548,0.12121,0.45000,0.07118,"WALKING",0.20809,0.08543,0.12554,0.87616,1.28763,0.87616,1.28763,0.01359,0.01651,0.14488,0.21610,0.00150,0.36248,15.09509
27.250,"P",-0.36899,-1.50583,-1.03677,-0.63653,1.08742,0.26742,0.09030,0.10644,0.12128,0.45000,0.03456,"WALKING",0.20936,0.08637,0.12651,0.88585,1.29756,0.88585,1.29756,0.00969,0.00993,0.13926,0.20718,0.00012,0.34656,15.11242
27.300,"P",-0.34765,-1.51120,-1.03398,-0.64088,1.09618,0.27618,0.09465,0.10780,0.12193,0.45000,0.06548,"WALKING",0.21063,0.08762,0.12797,0.89864,1.31256,0.89864,1.31256,0.01280,0.01500,0.14710,0.21812,0.00114,0.36636,15.13073
27.350,"P",-0.34810,-1.51080,-1.03111,-0.64530,1.10838,0.28838,0.10129,0.10970,0.12341,0.45000,0.10477,"WALKING",0.21190,0.08928,0.13013,0.91567,1.33462,0.91567,1.33462,0.01703,0.02206,0.15809,0.23378,0.00263,0.39450,15.15046
27.400,"P",-0.34587,-1.51115,-1.02817,-0.64978,1.10255,0.28255,0.09549,0.11097,0.12396,0.45000,0.05604,"WALKING",0.21317,0.09045,0.13148,0.92770,1.34852,0.92770,1.34852,0.01203,0.01390,0.15066,0.22241,0.00098,0.37405,15.16916
27.450,"P",-0.34024,-1.51235,-1.02517,-0.65427,1.09885,0.27885,0.09110,0.11182,0.12386,0.45000,0.02746,"WALKING",0.21445,0.09132,0.13231,0.93659,1.35708,0.93659,1.35708,0.00888,0.00855,0.14591,0.21485,0.00017,0.36094,15.18721
27.500,"P",-0.33072,-1.51444,-1.02213,-0.65876,1.09792,0.27792,0.08865,0.11248,0.12344,0.45000,0.01731,"WALKING",0.21572,0.09205,0.13291,0.94415,1.36321,0.94415,1.36321,0.00756,0.00614,0.14437,0.21187,0.00074,0.35699,15.20506
27.550,"P",-0.32015,-1.51671,-1.01904,-0.66327,1.10010,0.28010,0.08843,0.11319,0.12304,0.45000,0.02310,"WALKING",0.21700,0.09283,0.13355,0.95206,1.36975,0.95206,1.36975,0.00792,0.00654,0.14619,0.21376,0.00072,0.36067,15.22309
27.600,"P",-0.30949,-1.51892,-1.01590,-0.66778,1.10310,0.28310,0.08883,0.11398,0.12272,0.45000,0.03121,"WALKING",0.21828,0.09366,0.13429,0.96066,1.37729,0.96066,1.37729,0.00860,0.00754,0.14882,0.21681,0.00055,0.36619,15.24140
27.650,"P",-0.29876,-1.52107,-1.01270,-0.67233,1.10610,0.28610,0.08927,0.11483,0.12250,0.45000,0.03755,"WALKING",0.21955,0.09456,0.13511,0.96982,1.38570,0.96982,1.38570,0.00916,0.00841,0.15138,0.21976,0.00039,0.37153,15.25998
27.700,"P",-0.28794,-1.52315,-1.00947,-0.67687,1.10909,0.28909,0.08975,0.11575,0.12237,0.45000,0.04245,"WALKING",0.22083,0.09549,0.13600,0.97943,1.39486,0.97943,1.39486,0.00961,0.00915,0.15386,0.22260,0.00024,0.37670,15.27881
27.750,"P",-0.27081,-1.52639,-1.00617,-0.68144,1.11211,0.29211,0.09026,0.11671,0.12232,0.45000,0.04639,"WALKING",0.22211,0.09647,0.13696,0.98942,1.40468,0.98942,1.40468,0.00999,0.00982,0.15631,0.22541,0.00009,0.38180,15.29790
27.800,"P",-0.25335,-1.52952,-1.00281,-0.68603,1.12013,0.30013,0.09431,0.11803,0.12282,0.45000,0.07149,"WALKING",0.22339,0.09770,0.13836,1.00208,1.41904,1.00208,1.41904,0.01266,0.01436,0.16405,0.23586,0.00089,0.40079,15.31794
27.850,"P",-0.23865,-1.53196,-0.99936,-0.69069,1.12834,0.30834,0.09845,0.11966,0.12383,0.45000,0.09188,"WALKING",0.22466,0.09916,0.14015,1.01706,1.43744,1.01706,1.43744,0.01497,0.01840,0.17166,0.24623,0.00180,0.41969,15.33893
27.900,"P",-0.22248,-1.53453,-0.99583,-0.69540,1.13420,0.31420,0.10097,0.12140,0.12508,0.45000,0.09745,"WALKING",0.22594,0.10070,0.14210,1.03284,1.45746,1.03284,1.45746,0.01578,0.02002,0.17638,0.25261,0.00225,0.43124,15.36049
27.950,"P",-0.20518,-1.53711,-0.99221,-0.70015,1.14114,0.32114,0.10418,0.12331,0.12663,0.45000,0.10654,"WALKING",0.22721,0.10236,0.14427,1.04981,1.47971,1.04981,1.47971,0.01697,0.02225,0.18220,0.26063,0.00284,0.44567,15.38277
28.000,"P",-0.19794,-1.53794,-0.98850,-0.70497,1.14888,0.32888,0.10789,0.12542,0.12853,0.45000,0.11714,"WALKING",0.22848,0.10414,0.14669,1.06814,1.50449,1.06814,1.50449,0.01833,0.02478,0.18876,0.26981,0.00352,0.46209,15.40588
28.050,"P",-0.19042,-1.53878,-0.98471,-0.70982,1.14840,0.32840,0.10608,0.12718,0.13000,0.45000,0.08929,"WALKING",0.22975,0.10566,0.14869,1.08371,1.52504,1.08371,1.52504,0.01557,0.02055,0.18567,0.26532,0.00275,0.45374,15.42856
28.100,"P",-0.18019,-1.53998,-0.98084,-0.71472,1.14808,0.32808,0.10434,0.12866,0.13109,0.45000,0.06821,"WALKING",0.23102,0.10696,0.15035,1.09704,1.54206,1.09704,1.54206,0.01334,0.01702,0.18309,0.26147,0.00205,0.44661,15.45089
28.150,"P",-0.17224,-1.54081,-0.97689,-0.71964,1.14982,0.32982,0.10399,0.13002,0.13202,0.45000,0.06089,"WALKING",0.23229,0.10818,0.15187,1.10950,1.55768,1.10950,1.55768,0.01245,0.01561,0.18325,0.26147,0.00177,0.44649,15.47322
28.200,"P",-0.16555,-1.54143,-0.97288,-0.72458,1.14969,0.32969,0.10237,0.13118,0.13264,0.45000,0.04689,"WALKING",0.23355,0.10923,0.15313,1.12032,1.57060,1.12032,1.57060,0.01082,0.01293,0.18132,0.25844,0.00118,0.44095,15.49527
28.250,"P",-0.16001,-1.54191,-0.96881,-0.72952,1.14850,0.32850,0.10003,0.13210,0.13288,0.45000,0.03134,"WALKING",0.23482,0.11011,0.15409,1.12929,1.58039,1.12929,1.58039,0.00897,0.00979,0.17841,0.25396,0.00046,0.43283,15.51691
28.300,"P",-0.15228,-1.54263,-0.96467,-0.73447,1.14636,0.32636,0.09703,0.13275,0.13269,0.45000,0.01505,"WALKING",0.23607,0.11079,0.15471,1.13627,1.58673,1.13627,1.58673,0.00698,0.00634,0.17472,0.24828,0.00036,0.42336,15.53807
28.350,"P",-0.14050,-1.54375,-0.96049,-0.73941,1.14591,0.32591,0.09521,0.13327,0.13227,0.45000,0.00973,"WALKING",0.23733,0.11138,0.15516,1.14238,1.59143,1.14238,1.59143,0.00611,0.00470,0.17345,0.24592,0.00079,0.42016,15.55908
28.400,"P",-0.12865,-1.54479,-0.95627,-0.74434,1.14863,0.32863,0.09562,0.13389,0.13195,0.45000,0.01958,"WALKING",0.23858,0.11205,0.15573,1.14926,1.59723,1.14926,1.59723,0.00688,0.00580,0.17623,0.24921,0.00060,0.42604,15.58039
28.450,"P",-0.11672,-1.54573,-0.95198,-0.74927,1.15138,0.33138,0.09608,0.13459,0.13173,0.45000,0.02738,"WALKING",0.23983,0.11279,0.15639,1.15680,1.60400,1.15680,1.60400,0.00753,0.00677,0.17890,0.25237,0.00043,0.43170,15.60197
28.500,"P",-0.10473,-1.54659,-0.94764,-0.75420,1.15413,0.33413,0.09657,0.13535,0.13159,0.45000,0.03344,"WALKING",0.24107,0.11357,0.15713,1.16486,1.61160,1.16486,1.61160,0.00806,0.00760,0.18146,0.25537,0.00026,0.43708,15.62382
28.550,"P",-0.09267,-1.54736,-0.94328,-0.75908,1.15688,0.33688,0.09710,0.13617,0.13154,0.45000,0.03819,"WALKING",0.24231,0.11440,0.15794,1.17336,1.61993,1.17336,1.61993,0.00850,0.00833,0.18392,0.25825,0.00010,0.44227,15.64594
28.600,"P",-0.08054,-1.54804,-0.93886,-0.76397,1.15971,0.33971,0.09766,0.13705,0.13157,0.45000,0.04223,"WALKING",0.24355,0.11527,0.15882,1.18227,1.62894,1.18227,1.62894,0.00891,0.00901,0.18638,0.26117,0.00006,0.44760,15.66832
28.650,"P",-0.05604,-1.54933,-0.93436,-0.76889,1.16253,0.34253,0.09824,0.13797,0.13168,0.45000,0.04537,"WALKING",0.24478,0.11617,0.15976,1.19151,1.63854,1.19151,1.63854,0.00924,0.00960,0.18877,0.26398,0.00020,0.45295,15.69097
28.700,"P",-0.03023,-1.55039,-0.92977,-0.77384,1.17496,0.35496,0.10547,0.13951,0.13275,0.45000,0.09006,"WALKING",0.24600,0.11754,0.16148,1.20553,1.65619,1.20553,1.65619,0.01401,0.01764,0.20320,0.28365,0.00205,0.48890,15.71541
28.750,"P",-0.02159,-1.55043,-0.92508,-0.77885,1.18836,0.36836,0.11313,0.14164,0.13475,0.45000,0.12924,"WALKING",0.24722,0.11934,0.16394,1.22401,1.68145,1.22401,1.68145,0.01848,0.02526,0.21805,0.30416,0.00388,0.52609,15.74172
28.800,"P",-0.01111,-1.55049,-0.92029,-0.78389,1.18812,0.36812,0.11174,0.14344,0.13636,0.45000,0.09973,"WALKING",0.24844,0.12087,0.16601,1.23974,1.70265,1.23974,1.70265,0.01574,0.02120,0.21436,0.29913,0.00316,0.51666,15.76755
28.850,"P",0.00134,-1.55053,-0.91540,-0.78896,1.18923,0.36923,0.11122,0.14504,0.13773,0.45000,0.08267,"WALKING",0.24965,0.12225,0.16784,1.25383,1.72142,1.25383,1.72142,0.01409,0.01877,0.21289,0.29711,0.00273,0.51273,15.79318
28.900,"P",0.00562,-1.55033,-0.91044,-0.79404,1.19181,0.37181,0.11165,0.14656,0.13903,0.45000,0.07583,"WALKING",0.25085,0.12355,0.16958,1.26723,1.73923,1.26723,1.73923,0.01340,0.01781,0.21363,0.29813,0.00260,0.51436,15.81890
28.950,"P",0.01281,-1.55018,-0.90539,-0.79914,1.18791,0.36791,0.10776,0.14762,0.13968,0.45000,0.04200,"WALKING",0.25205,0.12451,0.17074,1.27700,1.75119,1.27700,1.75119,0.00977,0.01196,0.20586,0.28728,0.00130,0.49443,15.84362
29.000,"P",0.03900,-1.55004,-0.90030,-0.80420,1.18624,0.36624,0.10531,0.14843,0.13993,0.45000,0.02540,"WALKING",0.25324,0.12527,0.17158,1.28480,1.75983,1.28480,1.75983,0.00780,0.00864,0.20185,0.28149,0.00050,0.48384,15.86782
29.050,"P",0.05178,-1.54967,-0.89516,-0.80923,1.19940,0.37940,0.11275,0.14991,0.14116,0.45000,0.07770,"WALKING",0.25442,0.12655,0.17327,1.29796,1.77716,1.29796,1.77716,0.01316,0.01733,0.21831,0.30403,0.00250,0.52484,15.89406
29.100,"P",0.05344,-1.54936,-0.88993,-0.81430,1.20206,0.38206,0.11315,0.15134,0.14232,0.45000,0.07231,"WALKING",0.25560,0.12779,0.17489,1.31064,1.79379,1.31064,1.79379,0.01269,0.01662,0.21933,0.30539,0.00238,0.52710,15.92041
29.150,"P",0.06070,-1.54900,-0.88464,-0.81933,1.19593,0.37593,0.10775,0.15219,0.14263,0.45000,0.02947,"WALKING",0.25677,0.12858,0.17579,1.31878,1.80299,1.31878,1.80299,0.00814,0.00920,0.20838,0.29013,0.00065,0.49916,15.94537
29.200,"P",0.06990,-1.54856,-0.87929,-0.82435,1.19419,0.37419,0.10520,0.15280,0.14257,0.45000,0.01530,"WALKING",0.25793,0.12921,0.17640,1.32520,1.80920,1.32520,1.80920,0.00642,0.00621,0.20455,0.28451,0.00013,0.48919,15.96983
29.250,"P",0.08281,-1.54792,-0.87388,-0.82934,1.19392,0.37392,0.10366,0.15331,0.14230,0.45000,0.01074,"WALKING",0.25909,0.12976,0.17686,1.33088,1.81398,1.33088,1.81398,0.00568,0.00478,0.20321,0.28223,0.00054,0.48599,15.99413
29.300,"P",0.09577,-1.54717,-0.86842,-0.83433,1.19650,0.37650,0.10409,0.15391,0.14213,0.45000,0.01974,"WALKING",0.26023,0.13038,0.17743,1.33727,1.81977,1.33727,1.81977,0.00640,0.00579,0.20605,0.28567,0.00036,0.49209,16.01873
29.350,"P",0.10879,-1.54631,-0.86290,-0.83929,1.19909,0.37909,0.10455,0.15457,0.14203,0.45000,0.02680,"WALKING",0.26137,0.13107,0.17808,1.34428,1.82644,1.34428,1.82644,0.00700,0.00667,0.20875,0.28890,0.00020,0.49785,16.04363
29.400,"P",0.12185,-1.54534,-0.85731,-0.84424,1.20168,0.38168,0.10504,0.15530,0.14201,0.45000,0.03232,"WALKING",0.26250,0.13180,0.17880,1.35178,1.83387,1.35178,1.83387,0.00750,0.00743,0.21131,0.29197,0.00005,0.50332,16.06879
29.450,"P",0.13734,-1.54407,-0.85165,-0.84918,1.20428,0.38428,0.10556,0.15608,0.14206,0.45000,0.03663,"WALKING",0.26362,0.13257,0.17959,1.35969,1.84195,1.35969,1.84195,0.00791,0.00808,0.21375,0.29489,0.00010,0.50875,16.09423
29.500,"P",0.15786,-1.54223,-0.84593,-0.85411,1.20871,0.38871,0.10744,0.15702,0.14236,0.45000,0.04808,"WALKING",0.26474,0.13346,0.18058,1.36878,1.85206,1.36878,1.85206,0.00909,0.01010,0.21868,0.30127,0.00061,0.52056,16.12026
29.550,"P",0.17592,-1.54038,-0.84013,-0.85904,1.21701,0.39701,0.11190,0.15832,0.14323,0.45000,0.07401,"WALKING",0.26584,0.13461,0.18202,1.38066,1.86690,1.38066,1.86690,0.01188,0.01484,0.22884,0.31487,0.00180,0.54551,16.14753
29.600,"P",0.19291,-1.53844,-0.83422,-0.86398,1.22335,0.40335,0.11503,0.15981,0.14443,0.45000,0.08560,"WALKING",0.26693,0.13591,0.18372,1.39395,1.88428,1.39395,1.88428,0.01329,0.01738,0.23546,0.32383,0.00251,0.56180,16.17562
29.650,"P",0.21231,-1.53605,-0.82823,-0.86893,1.22878,0.40878,0.11755,0.16142,0.14586,0.45000,0.09068,"WALKING",0.26802,0.13728,0.18556,1.40797,1.90315,1.40797,1.90315,0.01403,0.01886,0.24040,0.33060,0.00299,0.57399,16.20432
29.700,"P",0.22744,-1.53393,-0.82212,-0.87389,1.23602,0.41602,0.12121,0.16322,0.14764,0.45000,0.10261,"WALKING",0.26910,0.13879,0.18766,1.42347,1.92467,1.42347,1.92467,0.01549,0.02153,0.24779,0.34082,0.00378,0.59239,16.23394
29.750,"P",0.23588,-1.53252,-0.81590,-0.87886,1.23984,0.41984,0.12259,0.16499,0.14942,0.45000,0.09684,"WALKING",0.27016,0.14026,0.18972,1.43857,1.94584,1.43857,1.94584,0.01511,0.02117,0.24971,0.34368,0.00384,0.59724,16.26380
