t,mode,task_id,task_state,motion_mode,active_tool,b1_station,robot_x,robot_y,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,pose_error,kalman_covariance,control_v,control_w,control_tv
60.2,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.37775,-0.65364,2.12,-1.1,3.30941,0.26343,0.16579,82.54519,NORMAL,2,0,0,0.02058,0.00793,0.46,0.04967,14.21074
60.35,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.41554,-0.59556,2.12,-1.1,3.24223,0.2818,0.12064,82.45485,NORMAL,2,0,0,0.03894,0.00799,0.46,0.10749,14.22519
60.5,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.45282,-0.53693,2.12,-1.1,3.17491,0.31987,0.04218,82.36423,NORMAL,2,0,0,0.05572,0.00838,0.46,0.21818,14.25287
60.65,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.48878,-0.47769,2.12,-1.1,3.10713,0.33409,0.03828,82.27305,NORMAL,2,0,0,0.04039,0.01035,0.46,0.19,14.26498
60.8,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.52252,-0.41748,2.12,-1.1,3.03958,0.37013,0.02924,82.18207,NORMAL,2,0,0,0.02278,0.01163,0.46,0.18461,14.26634
60.95,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.55502,-0.35604,2.12,-1.1,2.97135,0.40519,0.02161,82.09114,NORMAL,2,0,0,0.0061,0.01265,0.46,0.16702,14.27073
61.1,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.58234,-0.29986,2.12,-1.1,2.90556,0.43614,0.01583,82.00785,NORMAL,2,0,0,0.01989,0.0074,0.37824,-0.18116,14.45075
61.25,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.60572,-0.2518,2.12,-1.1,2.85091,0.45798,0.01229,81.93419,NORMAL,2,0,0,0.03255,0.00778,0.3496,-0.10545,14.49831
61.4,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.62816,-0.20828,2.12,-1.1,2.80109,0.47952,0.00924,81.86641,NORMAL,2,0,0,0.02807,0.00731,0.31858,-0.07289,14.53967
61.55,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.64937,-0.16864,2.12,-1.1,2.75552,0.50071,0.00666,81.80418,NORMAL,2,0,0,0.04268,0.00748,0.28926,-0.03521,14.57841
61.7,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.6687,-0.13314,2.12,-1.1,2.7146,0.52269,0.00443,81.74797,NORMAL,2,0,0,0.04533,0.00749,0.26313,-0.03447,14.60637
61.85,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.68646,-0.1008,2.12,-1.1,2.67717,0.545,0.01122,81.69606,NORMAL,2,0,0,0.04247,0.00748,0.23707,-0.05288,14.63824
62.0,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.70238,-0.07184,2.12,-1.1,2.64368,0.52456,0.0237,81.6489,NORMAL,2,0,0,0.02921,0.00746,0.21472,-0.11276,14.67557
62.15,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.71692,-0.04564,2.12,-1.1,2.61358,0.49803,0.0387,81.60554,NORMAL,2,0,0,0.0283,0.00745,0.19816,-0.13498,14.69768
62.3,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.7352,-0.01409,2.12,-1.1,2.58384,0.47214,0.05687,81.55038,NORMAL,2,0,0,0.03037,0.00745,0.45467,0.30013,15.08307
62.45,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.76794,0.03711,2.12,-1.1,2.53093,0.42812,0.09578,81.45923,NORMAL,2,0,0,0.02083,0.00743,0.45999,0.23526,15.1046
62.6,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.80612,0.09494,2.12,-1.1,2.46633,0.37659,0.15414,81.36823,NORMAL,2,0,0,0.01392,0.00739,0.46,0.09713,15.13914
62.75,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.84297,0.15371,2.12,-1.1,2.40002,0.32293,0.22959,81.27749,NORMAL,2,0,0,0.0407,0.00787,0.46,0.15796,15.1611
62.9,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.87886,0.21338,2.12,-1.1,2.33334,0.27335,0.31261,81.1865,NORMAL,2,0,0,0.13355,0.00848,0.46,0.24368,15.18253
63.05,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.9122,0.27357,2.12,-1.1,2.2667,0.23072,0.39422,81.09544,NORMAL,2,0,0,0.07109,0.01033,0.46,0.00996,15.24096
63.2,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.94484,0.33474,2.12,-1.1,2.19964,0.5014,0.03659,81.00462,NORMAL,2,0,0,0.18696,0.01105,0.46,0.48902,15.36072
63.35,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,0.97632,0.39483,2.12,-1.1,2.1333,0.45365,0.07199,80.91202,NORMAL,2,0,0,0.23832,0.01226,0.46,0.47288,15.3695
63.5,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.00231,0.45706,2.12,-1.1,2.06715,0.16526,0.53794,80.82024,NORMAL,2,0,0,0.19753,0.01371,0.46,-0.30121,15.56302
63.65,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.02387,0.52063,2.12,-1.1,2.00052,0.17703,0.51047,80.72822,NORMAL,2,0,0,0.11364,0.01256,0.46,-0.4659,15.60419
63.8,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.04855,0.58183,2.12,-1.1,1.93458,0.21354,0.4298,80.63618,NORMAL,2,0,0,0.10335,0.0131,0.46,-0.18014,15.67563
63.95,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.0782,0.64378,2.12,-1.1,1.8685,0.15801,0.35713,80.54517,NORMAL,2,0,0,0.14574,0.01186,0.46,-0.2913,15.71321
64.05,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.09882,0.68428,2.12,-1.1,1.82426,0.16963,0.30838,80.48422,NORMAL,2,0,0,0.11446,0.01002,0.46,-0.19158,15.73815
64.2,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.13213,0.74429,2.12,-1.1,1.7588,0.18747,0.24198,80.39359,NORMAL,2,0,0,0.07823,0.01005,0.46,-0.0572,15.77681
64.35,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.167,0.80391,2.12,-1.1,1.69366,0.22302,0.07379,80.30276,NORMAL,2,0,0,0.06123,0.01031,0.46,0.25887,15.85583
64.5,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.19964,0.86375,2.12,-1.1,1.62917,0.26011,0.06065,80.21137,NORMAL,2,0,0,0.04627,0.01101,0.46,0.26062,15.85871
64.65,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.22963,0.92498,2.12,-1.1,1.56422,0.2947,0.04955,80.12002,NORMAL,2,0,0,0.03525,0.01164,0.46,0.27103,15.86406
64.8,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.25724,0.98736,2.12,-1.1,1.49873,0.32779,0.03998,80.02862,NORMAL,2,0,0,0.04067,0.01222,0.46,0.23251,15.87368
64.95,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.28259,1.05137,2.12,-1.1,1.4323,0.3587,0.03197,79.93734,NORMAL,2,0,0,0.02766,0.01274,0.46,0.25293,15.88506
65.1,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.30581,1.11635,2.12,-1.1,1.3651,0.38817,0.02517,79.84602,NORMAL,2,0,0,0.03889,0.01401,0.46,0.24295,15.88755
65.25,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.32682,1.18207,2.12,-1.1,1.29761,0.41581,0.01952,79.75479,NORMAL,2,0,0,0.04419,0.01498,0.46,0.21349,15.89491
65.4,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.34609,1.24895,2.12,-1.1,1.22946,0.44755,0.01393,79.66368,NORMAL,2,0,0,0.03962,0.01579,0.46,0.20844,15.89695
65.55,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.3633,1.31643,2.12,-1.1,1.16076,0.4876,0.00821,79.57258,NORMAL,2,0,0,0.04116,0.0169,0.46,0.20739,15.90006
65.7,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.37784,1.38239,2.12,-1.1,1.09262,0.53069,0.00374,79.48256,NORMAL,2,0,0,0.03378,0.01791,0.43366,0.17206,15.93524
65.85,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.38951,1.4431,2.12,-1.1,1.02934,0.57306,0.00103,79.39908,NORMAL,2,0,0,0.03972,0.01934,0.39494,0.17219,15.97813
66.0,P,task3,TO_PICKUP_T2,AVOIDING,T2,WS2,1.3989,1.49895,2.12,-1.1,0.9714,0.61371,2e-05,79.32245,NORMAL,2,0,0,0.03003,0.02029,0.36249,0.1356,16.01973
66.15,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.40635,1.55017,2.12,-1.1,0.91821,0.65207,0.0,79.25201,NORMAL,2,0,0,0.03729,0.02164,0.32988,0.1295,16.05386
66.3,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.41222,1.5961,2.12,-1.1,0.87036,0.6875,0.0,79.18843,NORMAL,2,0,0,0.04016,0.02292,0.29677,0.12358,16.08846
66.45,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.41688,1.6389,2.12,-1.1,0.82624,0.72072,0.0,79.12938,NORMAL,2,0,0,0.02975,0.02363,0.27454,0.09184,16.11862
66.6,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.42045,1.67834,2.12,-1.1,0.78558,0.7516,0.0,79.07478,NORMAL,2,0,0,0.02298,0.02454,0.25293,0.0693,16.14586
66.75,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.42326,1.71448,2.12,-1.1,0.74825,0.78029,0.0,79.02441,NORMAL,2,0,0,0.01935,0.0254,0.23136,0.04246,16.17445
66.9,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.42547,1.74797,2.12,-1.1,0.71402,0.80684,0.0,78.97797,NORMAL,2,0,0,0.00397,0.02615,0.22011,0.02393,16.19282
67.05,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.42741,1.77951,2.12,-1.1,0.68163,0.83216,0.0,78.93375,NORMAL,2,0,0,0.00956,0.02701,0.20258,0.03564,16.21327
67.2,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.42906,1.808,2.12,-1.1,0.65204,0.85485,0.0,78.8931,NORMAL,2,0,0,0.00069,0.03243,0.18185,0.00931,16.24147
67.35,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.43042,1.83339,2.12,-1.1,0.62568,0.8752,0.0,78.85652,NORMAL,2,0,0,0.00496,0.03759,0.16353,0.02121,16.26469
67.5,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.43162,1.85625,2.12,-1.1,0.6019,0.89386,0.0,78.8231,NORMAL,2,0,0,0.00872,0.04082,0.14563,0.014,16.28471
67.65,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.43263,1.87732,2.12,-1.1,0.5804,0.91082,0.0,78.79252,NORMAL,2,0,0,0.00302,0.04282,0.13839,0.00819,16.29519
67.8,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.43346,1.8965,2.12,-1.1,0.56048,0.92656,0.0,78.76387,NORMAL,2,0,0,0.0095,0.04407,0.12439,-0.02041,16.31634
67.95,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.4342,1.91409,2.12,-1.1,0.54238,0.94088,0.0,78.73747,NORMAL,2,0,0,0.00857,0.04482,0.11306,0.02855,16.33991
68.1,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.43495,1.92985,2.12,-1.1,0.52601,0.94564,0.0,78.71331,NORMAL,2,0,0,0.00172,0.04526,0.10221,0.00096,16.35849
68.25,P,task3,TO_PICKUP_T2,ROUTE,T2,WS2,1.43551,1.94473,2.12,-1.1,0.51101,0.94481,0.0,78.69063,NORMAL,2,0,0,0.0135,0.0455,0.10083,-0.01982,16.37299
68.4,P,task3,PICKUP_T2,ARRIVED_TARGET,T2,WS2,1.43591,1.95633,2.12,-1.1,0.49672,0.94398,0.0,78.66884,NORMAL,2,0,0,0.01142,0.04565,0.0,0.0,16.48608
68.55,P,task3,PICKUP_T2,MANIPULATING,T2,WS2,1.43585,1.95622,2.12,-1.1,-1.0,-1.0,0.0,78.66509,NORMAL,2,0,0,0.00377,0.04531,0.0,0.0,16.48608
68.7,P,task3,PICKUP_T2,MANIPULATING,T2,WS2,1.43584,1.95618,2.12,-1.1,-1.0,-1.0,0.0,78.66134,NORMAL,2,0,0,0.00294,0.04508,0.0,0.0,16.48608
68.85,P,task3,PICKUP_T2,MANIPULATING,T2,WS2,1.43583,1.95615,2.12,-1.1,-1.0,-1.0,0.0,78.65759,NORMAL,2,0,0,0.00371,0.04494,0.0,0.0,16.48608
69.0,P,task3,PICKUP_T2,MANIPULATING,T2,WS2,1.43583,1.95612,2.12,-1.1,-1.0,-1.0,0.0,78.65384,NORMAL,2,0,0,0.00527,0.04486,0.0,0.0,16.48608
69.15,P,task3,PICKUP_T2,MANIPULATING,T2,WS2,1.43582,1.95609,2.12,-1.1,-1.0,-1.0,0.0,78.65009,NORMAL,2,0,0,0.00365,0.0448,0.0,0.0,16.48608
69.3,P,task3,TO_WS2_DELIVER_T2,MANIPULATING,T2,WS2,1.43581,1.95605,2.12,-1.1,-1.0,-1.0,0.0,78.64634,NORMAL,2,0,0,0.00369,0.04476,0.0,0.0,16.48608
69.45,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.43463,1.95614,2.12,-1.1,3.13136,0.9427,0.0,78.63834,NORMAL,2,0,0,0.00637,0.04476,0.0,-1.31638,16.81517
69.6,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.43124,1.95888,2.12,-1.1,3.13352,0.93793,0.0,78.62767,NORMAL,2,0,0,0.01622,0.04484,0.0,-1.31999,16.81608
69.75,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.42346,1.96079,2.12,-1.1,3.13747,0.94955,0.0,78.61699,NORMAL,2,0,0,0.01783,0.04482,0.0,-1.32,16.81608
69.9,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.41605,1.96366,2.12,-1.1,3.14145,0.92877,0.0,78.60631,NORMAL,2,0,0,0.01202,0.04477,0.0,-1.32,16.81608
70.05,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.40976,1.96834,2.12,-1.1,3.1471,0.92105,0.0,78.59563,NORMAL,2,0,0,0.01516,0.04474,0.0,-1.32,16.81608
70.2,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.4044,1.97404,2.12,-1.1,3.15369,0.92192,0.0,78.58495,NORMAL,2,0,0,0.01528,0.04473,0.0,-1.32,16.81608
70.35,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.40011,1.98058,2.12,-1.1,3.16095,0.91887,0.0,78.57427,NORMAL,2,0,0,0.02828,0.04472,0.0,-1.32,16.81608
70.5,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.39699,1.98777,2.12,-1.1,3.16864,0.9204,0.0,78.56359,NORMAL,2,0,0,0.03345,0.04471,0.0,-1.32,16.81608
70.65,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.39788,1.99606,2.12,-1.1,3.17659,0.91711,0.0,78.55192,NORMAL,2,0,0,0.02853,0.04473,0.0624,-1.32,16.87848
70.8,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.40782,2.00439,2.12,-1.1,3.1834,0.91078,0.0,78.52867,NORMAL,2,0,0,0.02399,0.04497,0.06998,-1.32,16.88606
70.95,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.4209,2.01069,2.12,-1.1,3.18794,0.8982,0.0,78.50487,NORMAL,2,0,0,0.02955,0.04507,0.4054,-1.32,17.22148
71.1,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.45297,2.00944,2.12,-1.1,3.18523,0.88056,0.0,78.41189,NORMAL,2,0,0,0.02214,0.04533,0.45985,-1.32,17.27593
71.25,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.50946,1.98799,2.12,-1.1,3.16119,0.86811,0.0,78.31507,NORMAL,2,0,0,0.02378,0.04563,0.46,-1.19271,17.3079
71.4,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.56517,1.9527,2.12,-1.1,3.11883,0.87351,0.0,78.21915,NORMAL,2,0,0,0.02801,0.04562,0.46,-0.99112,17.3583
71.55,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.61482,1.90871,2.12,-1.1,3.06905,0.89591,0.0,78.12427,NORMAL,2,0,0,0.01989,0.04536,0.46,-0.81814,17.40154
71.7,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.65823,1.858,2.12,-1.1,3.0136,0.86105,0.0,78.03022,NORMAL,2,0,0,0.02584,0.04502,0.46,-0.67624,17.43702
71.85,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.69585,1.8024,2.12,-1.1,2.9541,0.86192,0.0,77.9369,NORMAL,2,0,0,0.02571,0.04468,0.46,-0.53919,17.47128
72.0,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.72843,1.7432,2.12,-1.1,2.89163,-1.0,0.0,77.84426,NORMAL,2,0,0,0.0138,0.04436,0.46,-0.4315,17.4982
72.15,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.75672,1.68155,2.12,-1.1,2.82728,-1.0,0.0,77.75214,NORMAL,2,0,0,0.02169,0.04412,0.46,-0.35425,17.51752
72.3,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.78148,1.61826,2.12,-1.1,2.76162,0.86119,0.0,77.66039,NORMAL,2,0,0,0.02484,0.04398,0.46,-0.29592,17.5321
72.45,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.80315,1.55362,2.12,-1.1,2.69516,0.85352,0.0,77.56894,NORMAL,2,0,0,0.02232,0.04392,0.46,-0.24022,17.54602
72.6,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.82235,1.48806,2.12,-1.1,2.62793,0.85704,0.0,77.47774,NORMAL,2,0,0,0.01422,0.04393,0.46,-0.21541,17.55223
72.75,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.83934,1.42172,2.12,-1.1,2.56028,0.86707,0.0,77.38667,NORMAL,2,0,0,0.00494,0.04402,0.46,-0.17648,17.56196
72.9,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.85437,1.35489,2.12,-1.1,2.49226,0.93154,0.0,77.29582,NORMAL,2,0,0,0.0067,0.04415,0.46,-0.14654,17.56944
73.05,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.86787,1.28763,2.12,-1.1,2.42396,0.99687,0.0,77.20511,NORMAL,2,0,0,0.00751,0.04432,0.46,-0.10966,17.57866
73.2,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.88003,1.22002,2.12,-1.1,2.35558,-1.0,0.0,77.11456,NORMAL,2,0,0,0.00258,0.04453,0.46,-0.08531,17.58475
73.35,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.8912,1.15214,2.12,-1.1,2.28695,-1.0,0.0,77.02416,NORMAL,2,0,0,0.00631,0.04475,0.46,-0.06735,17.59047
73.5,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.90164,1.08419,2.12,-1.1,2.21826,-1.0,0.0,76.93381,NORMAL,2,0,0,0.00511,0.04502,0.46,-0.06005,17.59393
73.65,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.91143,1.01607,2.12,-1.1,2.14958,-1.0,0.0,76.8435,NORMAL,2,0,0,0.0107,0.04533,0.46,-0.05112,17.59617
73.8,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.92062,0.94786,2.12,-1.1,2.0808,-1.0,0.0,76.75326,NORMAL,2,0,0,0.00701,0.04565,0.46,-0.04094,17.59877
73.95,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.92937,0.87951,2.12,-1.1,2.01195,-1.0,0.0,76.66306,NORMAL,2,0,0,0.01007,0.04599,0.46,-0.03629,17.59993
74.1,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.93774,0.81115,2.12,-1.1,1.94313,-1.0,0.0,76.57287,NORMAL,2,0,0,0.00756,0.04633,0.46,-0.03301,17.60167
74.25,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.94571,0.7427,2.12,-1.1,1.87425,-1.0,0.0,76.48273,NORMAL,2,0,0,0.00396,0.04668,0.46,-0.01741,17.60595
74.4,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.95346,0.67423,2.12,-1.1,1.80534,-1.0,0.0,76.39263,NORMAL,2,0,0,0.00435,0.04704,0.46,-0.02816,17.60864
74.55,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.961,0.60572,2.12,-1.1,1.73644,-1.0,0.0,76.30248,NORMAL,2,0,0,0.00696,0.04742,0.46,-0.02345,17.61015
74.7,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.96824,0.53719,2.12,-1.1,1.66754,-1.0,0.0,76.21235,NORMAL,2,0,0,0.00543,0.04779,0.46,-0.01586,17.61377
74.85,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.97525,0.46863,2.12,-1.1,1.5986,-1.0,0.0,76.12228,NORMAL,2,0,0,0.01283,0.04816,0.46,-0.02745,17.61908
75.0,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.98211,0.40003,2.12,-1.1,1.52968,-1.0,0.0,76.03216,NORMAL,2,0,0,0.00972,0.04855,0.46,-0.01306,17.62268
75.15,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.98873,0.3314,2.12,-1.1,1.46072,-1.0,0.0,75.9421,NORMAL,2,0,0,0.00911,0.04893,0.46,-0.01275,17.6245
75.3,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,1.99525,0.26273,2.12,-1.1,1.39176,-1.0,0.0,75.85203,NORMAL,2,0,0,0.00595,0.04933,0.46,-0.0086,17.62713
75.45,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,2.0016,0.19405,2.12,-1.1,1.32281,-1.0,0.0,75.76201,NORMAL,2,0,0,0.00606,0.04972,0.46,0.00648,17.63089
75.6,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,2.00798,0.12538,2.12,-1.1,1.25382,-1.0,0.0,75.67198,NORMAL,2,0,0,0.00828,0.05011,0.46,-0.01003,17.63502
75.75,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,2.01429,0.05667,2.12,-1.1,1.18489,-1.0,0.0,75.58195,NORMAL,2,0,0,0.0129,0.05052,0.46,0.00383,17.63849
75.9,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,2.02059,-0.01204,2.12,-1.1,1.11587,-1.0,0.0,75.49194,NORMAL,2,0,0,0.01069,0.05093,0.46,-0.00071,17.63989
76.05,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,2.0266,-0.07801,2.12,-1.1,1.04816,-1.0,0.0,75.40363,NORMAL,2,0,0,0.01389,0.05126,0.42979,0.01532,17.67416
76.2,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,2.03221,-0.13852,2.12,-1.1,0.98536,-1.0,0.0,75.32156,NORMAL,2,0,0,0.01074,0.05142,0.38922,0.00785,17.7184
76.35,P,task3,TO_WS2_DELIVER_T2,ROUTE,T2,WS2,2.03724,-0.19245,2.12,-1.1,0.92905,-1.0,0.0,75.24765,NORMAL,2,0,0,0.01356,0.05134,0.34808,0.00509,17.76307
76.5,P,task3,DELIVER_T2_WS2,ARRIVED_TARGET,T2,WS2,2.04174,-0.23924,2.12,-1.1,0.87856,-1.0,0.0,75.1808,NORMAL,2,0,0,0.00837,0.05115,0.0,0.0,18.11862
76.65,P,task3,DELIVER_T2_WS2,MANIPULATING,T2,WS2,2.04321,-0.2552,2.12,-1.1,-1.0,-1.0,0.0,75.17705,NORMAL,2,0,0,0.00805,0.04976,0.0,0.0,18.11862
76.8,P,task3,DELIVER_T2_WS2,MANIPULATING,T2,WS2,2.04318,-0.25507,2.12,-1.1,-1.0,-1.0,0.0,75.1733,NORMAL,2,0,0,0.01005,0.04792,0.0,0.0,18.11862
76.95,P,task3,DELIVER_T2_WS2,MANIPULATING,T2,WS2,2.04318,-0.25504,2.12,-1.1,-1.0,-1.0,0.0,75.16955,NORMAL,2,0,0,0.01156,0.04675,0.0,0.0,18.11862
77.1,P,task3,DELIVER_T2_WS2,MANIPULATING,T2,WS2,2.04318,-0.25501,2.12,-1.1,-1.0,-1.0,0.0,75.1658,NORMAL,2,0,0,0.01257,0.046,0.0,0.0,18.11862
77.25,P,task3,DELIVER_T2_WS2,MANIPULATING,T2,WS2,2.04318,-0.25498,2.12,-1.1,-1.0,-1.0,0.0,75.16205,NORMAL,2,0,0,0.00901,0.04553,0.0,0.0,18.11862
77.4,P,task3,WAIT_B1_WORK_T2,MANIPULATING,T2,WS2,2.04318,-0.25494,2.12,-1.1,-1.0,-1.0,0.0,75.1583,NORMAL,3,0,0,0.00304,0.04523,0.0,0.0,18.11862
77.55,P,task3,WAIT_B1_WORK_T2,WAIT_B1,T2,WS2,2.04318,-0.25491,2.12,-1.1,-1.0,-1.0,0.0,75.15455,NORMAL,3,0,0,0.00319,0.04503,0.0,0.0,18.11862
77.7,P,task3,WAIT_B1_WORK_T2,WAIT_B1,T2,WS2,2.04318,-0.25488,2.12,-1.1,-1.0,-1.0,0.0,75.1508,NORMAL,3,0,0,0.00578,0.04491,0.0,0.0,18.11862
77.85,P,task3,WAIT_B1_WORK_T2,WAIT_B1,T2,WS2,2.04318,-0.25485,2.12,-1.1,-1.0,-1.0,0.0,75.14705,NORMAL,3,0,0,0.01126,0.04483,0.0,0.0,18.11862
78.0,P,task3,WAIT_B1_WORK_T2,WAIT_B1,T2,WS2,2.04318,-0.25481,2.12,-1.1,-1.0,-1.0,0.0,75.1433,NORMAL,3,0,0,0.00445,0.04479,0.0,0.0,18.11862
78.15,P,task3,WAIT_B1_WORK_T2,WAIT_B1,T2,WS2,2.04318,-0.25478,2.12,-1.1,-1.0,-1.0,0.0,75.13955,NORMAL,3,0,0,0.01097,0.04475,0.0,0.0,18.11862
78.3,P,task3,WAIT_B1_WORK_T2,WAIT_B1,T2,WS2,2.04318,-0.25475,2.12,-1.1,-1.0,-1.0,0.0,75.1358,NORMAL,3,0,0,0.02116,0.04473,0.0,0.0,18.11862
78.45,P,task3,WAIT_B1_WORK_T2,WAIT_B1,T2,WS2,2.04318,-0.25472,2.12,-1.1,-1.0,-1.0,0.0,75.13205,NORMAL,3,0,0,0.01589,0.04472,0.0,0.0,18.11862
78.6,P,task3,WAIT_B1_WORK_T2,WAIT_B1,T2,WS2,2.04318,-0.25469,2.12,-1.1,-1.0,-1.0,0.0,75.1283,NORMAL,3,0,0,0.01303,0.04471,0.0,0.0,18.11862
