t,mode,task_id,task_state,motion_mode,active_tool,b1_station,robot_x,robot_y,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,pose_error,kalman_covariance,control_v,control_w,control_tv
14.0,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82966,0.31423,-2.12,1.1,-1.0,-1.0,0.0,90.55818,NORMAL,1,0,0,0.01455,0.04469,0.0,0.0,3.63965
14.1,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82966,0.3142,-2.12,1.1,-1.0,-1.0,0.0,90.55568,NORMAL,1,0,0,0.01268,0.04469,0.0,0.0,3.63965
14.2,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82966,0.31418,-2.12,1.1,-1.0,-1.0,0.0,90.55318,NORMAL,1,0,0,0.01526,0.04469,0.0,0.0,3.63965
14.3,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82965,0.31414,-2.12,1.1,-1.0,-1.0,0.0,90.55068,NORMAL,1,0,0,0.01963,0.0447,0.0,0.0,3.63965
14.4,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82965,0.31412,-2.12,1.1,-1.0,-1.0,0.0,90.54818,NORMAL,1,0,0,0.02006,0.0447,0.0,0.0,3.63965
14.5,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82965,0.31409,-2.12,1.1,-1.0,-1.0,0.0,90.54568,NORMAL,1,0,0,0.01386,0.0447,0.0,0.0,3.63965
14.6,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82965,0.31405,-2.12,1.1,-1.0,-1.0,0.0,90.54318,NORMAL,1,0,0,0.01885,0.0447,0.0,0.0,3.63965
14.7,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82965,0.31402,-2.12,1.1,-1.0,-1.0,0.0,90.54068,NORMAL,1,0,0,0.01787,0.0447,0.0,0.0,3.63965
14.8,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82965,0.314,-2.12,1.1,-1.0,-1.0,0.0,90.53818,NORMAL,1,0,0,0.01757,0.0447,0.0,0.0,3.63965
14.9,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82965,0.31397,-2.12,1.1,-1.0,-1.0,0.0,90.53568,NORMAL,1,0,0,0.01515,0.0447,0.0,0.0,3.63965
15.0,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82964,0.31394,-2.12,1.1,-1.0,-1.0,0.0,90.53318,NORMAL,1,0,0,0.01216,0.0447,0.0,0.0,3.63965
15.1,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82964,0.31391,-2.12,1.1,-1.0,-1.0,0.0,90.53068,NORMAL,1,0,0,0.00972,0.0447,0.0,0.0,3.63965
15.2,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82964,0.31388,-2.12,1.1,-1.0,-1.0,0.0,90.52818,NORMAL,1,0,0,0.00979,0.0447,0.0,0.0,3.63965
15.3,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82964,0.31385,-2.12,1.1,-1.0,-1.0,0.0,90.52568,NORMAL,1,0,0,0.01398,0.0447,0.0,0.0,3.63965
15.4,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82964,0.31381,-2.12,1.1,-1.0,-1.0,0.0,90.52318,NORMAL,1,0,0,0.01417,0.0447,0.0,0.0,3.63965
15.5,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82964,0.31379,-2.12,1.1,-1.0,-1.0,0.0,90.52068,NORMAL,1,0,0,0.00685,0.0447,0.0,0.0,3.63965
15.6,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82964,0.31376,-2.12,1.1,-1.0,-1.0,0.0,90.51818,NORMAL,1,0,0,0.00746,0.0447,0.0,0.0,3.63965
15.7,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82964,0.31374,-2.12,1.1,-1.0,-1.0,0.0,90.51568,NORMAL,1,0,0,0.00427,0.0447,0.0,0.0,3.63965
15.8,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82963,0.31371,-2.12,1.1,-1.0,-1.0,0.0,90.51318,NORMAL,1,0,0,0.00413,0.0447,0.0,0.0,3.63965
15.9,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82963,0.31368,-2.12,1.1,-1.0,-1.0,0.0,90.51068,NORMAL,1,0,0,0.00237,0.0447,0.0,0.0,3.63965
16.0,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82963,0.31365,-2.12,1.1,-1.0,-1.0,0.0,90.50818,NORMAL,1,0,0,0.00456,0.0447,0.0,0.0,3.63965
16.1,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82963,0.31363,-2.12,1.1,-1.0,-1.0,0.0,90.50568,NORMAL,1,0,0,0.00544,0.0447,0.0,0.0,3.63965
16.2,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82963,0.3136,-2.12,1.1,-1.0,-1.0,0.0,90.50318,NORMAL,1,0,0,0.00363,0.0447,0.0,0.0,3.63965
16.3,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82963,0.31357,-2.12,1.1,-1.0,-1.0,0.0,90.50068,NORMAL,1,0,0,0.00498,0.0447,0.0,0.0,3.63965
16.4,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82963,0.31354,-2.12,1.1,-1.0,-1.0,0.0,90.49818,NORMAL,1,0,0,0.00811,0.0447,0.0,0.0,3.63965
16.5,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82963,0.31352,-2.12,1.1,-1.0,-1.0,0.0,90.49568,NORMAL,1,0,0,0.00696,0.0447,0.0,0.0,3.63965
16.6,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82962,0.31349,-2.12,1.1,-1.0,-1.0,0.0,90.49318,NORMAL,1,0,0,0.00978,0.0447,0.0,0.0,3.63965
16.7,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82962,0.31346,-2.12,1.1,-1.0,-1.0,0.0,90.49068,NORMAL,1,0,0,0.00386,0.0447,0.0,0.0,3.63965
16.8,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82962,0.31343,-2.12,1.1,-1.0,-1.0,0.0,90.48818,NORMAL,1,0,0,0.00444,0.0447,0.0,0.0,3.63965
16.9,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82962,0.31341,-2.12,1.1,-1.0,-1.0,0.0,90.48568,NORMAL,1,0,0,0.00528,0.0447,0.0,0.0,3.63965
17.0,NMPC,task1,WAIT_B1_WORK_T1,WAIT_B1,T1,WS1,-1.82962,0.31338,-2.12,1.1,-1.0,-1.0,0.0,90.48318,NORMAL,1,0,0,0.00536,0.0447,0.0,0.0,3.63965
17.1,NMPC,task2,PICK_RETURN_T1_WS1,MANIPULATING,T1,WS1,-1.82962,0.31335,-2.12,1.1,-1.0,-1.0,0.0,90.48068,NORMAL,1,0,0,0.00579,0.0447,0.0,0.0,3.63965
17.2,NMPC,task2,PICK_RETURN_T1_WS1,MANIPULATING,T1,WS1,-1.82962,0.31332,-2.12,1.1,-1.0,-1.0,0.0,90.47818,NORMAL,1,0,0,0.00918,0.0447,0.0,0.0,3.63965
17.3,NMPC,task2,PICK_RETURN_T1_WS1,MANIPULATING,T1,WS1,-1.82962,0.3133,-2.12,1.1,-1.0,-1.0,0.0,90.47568,NORMAL,1,0,0,0.00866,0.0447,0.0,0.0,3.63965
17.4,NMPC,task2,PICK_RETURN_T1_WS1,MANIPULATING,T1,WS1,-1.82961,0.31327,-2.12,1.1,-1.0,-1.0,0.0,90.47318,NORMAL,1,0,0,0.01091,0.0447,0.0,0.0,3.63965
17.5,NMPC,task2,PICK_RETURN_T1_WS1,MANIPULATING,T1,WS1,-1.82961,0.31324,-2.12,1.1,-1.0,-1.0,0.0,90.47068,NORMAL,1,0,0,0.00837,0.0447,0.0,0.0,3.63965
17.6,NMPC,task2,PICK_RETURN_T1_WS1,MANIPULATING,T1,WS1,-1.82961,0.31321,-2.12,1.1,-1.0,-1.0,0.0,90.46818,NORMAL,1,0,0,0.00402,0.0447,0.0,0.0,3.63965
17.7,NMPC,task2,PICK_RETURN_T1_WS1,MANIPULATING,T1,WS1,-1.82961,0.31319,-2.12,1.1,-1.0,-1.0,0.0,90.46568,NORMAL,1,0,0,0.01243,0.0447,0.0,0.0,3.63965
17.8,NMPC,task2,PICK_RETURN_T1_WS1,MANIPULATING,T1,WS1,-1.82961,0.31316,-2.12,1.1,-1.0,-1.0,0.0,90.46318,NORMAL,1,0,0,0.00587,0.0447,0.0,0.0,3.63965
17.9,NMPC,task2,TO_RACK_T1_RETURN,MANIPULATING,T1,WS1,-1.82961,0.31313,-2.12,1.1,-1.0,-1.0,0.0,90.46068,NORMAL,1,0,0,0.00599,0.0447,0.0,0.0,3.63965
18.0,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.82995,0.31212,-2.12,1.1,2.83691,0.31868,0.23619,90.45737,NORMAL,1,0,0,0.04719,0.00799,0.0,-0.7623,3.83022
18.1,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.83132,0.30978,-2.12,1.1,2.83525,0.31589,0.23155,90.45186,NORMAL,1,0,0,0.05972,0.00745,0.0,-1.08437,3.91074
18.2,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.83366,0.30791,-2.12,1.1,2.83303,0.30762,0.2233,90.44542,NORMAL,1,0,0,0.05822,0.00742,0.0,-1.22045,3.94476
18.3,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.83821,0.30772,-2.12,1.1,2.83248,0.29607,0.2109,90.43859,NORMAL,1,0,0,0.06674,0.00741,0.0,-1.27794,3.95913
18.4,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.84371,0.30838,-2.12,1.1,2.83359,0.28241,0.19512,90.43159,NORMAL,1,0,0,0.09494,0.00771,0.0,-1.30223,3.9652
18.5,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.84877,0.30983,-2.12,1.1,2.83518,0.2668,0.17163,90.42452,NORMAL,1,0,0,0.078,0.00749,0.0,-1.31249,3.96777
18.6,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.85326,0.31242,-2.12,1.1,2.83796,0.2517,0.08211,90.41742,NORMAL,1,0,0,0.06344,0.00745,0.0,-1.31683,3.96885
18.7,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.8574,0.31562,-2.12,1.1,2.84148,0.23973,0.06771,90.41031,NORMAL,1,0,0,0.06113,0.00754,0.0,-1.31866,3.96931
18.8,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.86114,0.31924,-2.12,1.1,2.84542,0.23074,0.07095,90.4032,NORMAL,1,0,0,0.05832,0.00737,0.0,-1.31943,3.9695
18.9,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.86445,0.32327,-2.12,1.1,2.84976,0.22431,0.07332,90.39608,NORMAL,1,0,0,0.08376,0.00733,0.0,-1.31976,3.96959
19.0,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.86731,0.32766,-2.12,1.1,2.85438,0.21525,0.07671,90.38896,NORMAL,1,0,0,0.06529,0.00733,0.0,-1.3199,3.96962
19.1,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.86962,0.33236,-2.12,1.1,2.85926,0.20951,0.0789,90.38184,NORMAL,1,0,0,0.07275,0.00723,0.0,-1.31996,3.96964
19.2,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.87136,0.3373,-2.12,1.1,2.86434,0.20648,0.08007,90.37472,NORMAL,1,0,0,0.06387,0.00751,0.0,-1.31998,3.96964
19.3,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.87253,0.34239,-2.12,1.1,2.86956,0.20128,0.0821,90.3676,NORMAL,1,0,0,0.06722,0.00734,0.0,-1.31999,3.96964
19.4,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.87208,0.34767,-2.12,1.1,2.8748,0.19969,0.08272,90.36037,NORMAL,1,0,0,0.07246,0.0072,0.02237,-1.32,3.99202
19.5,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.86788,0.35276,-2.12,1.1,2.8797,0.20336,0.08128,90.34946,NORMAL,1,0,0,0.12805,0.00776,0.04856,-1.32,4.0182
19.6,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.86149,0.35717,-2.12,1.1,2.88368,0.20758,0.07965,90.33585,NORMAL,1,0,0,0.10673,0.00781,0.05965,-1.32,4.02929
19.7,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.84836,0.35942,-2.12,1.1,2.88618,0.21781,0.07575,90.31434,NORMAL,1,0,0,0.11988,0.00797,0.26832,-1.32,4.23796
19.8,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.82476,0.35619,-2.12,1.1,2.88374,0.23965,0.06774,90.26823,NORMAL,1,0,0,0.09821,0.00725,0.41308,-1.32,4.38273
19.9,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.78787,0.34224,-2.12,1.1,2.87214,0.27101,0.05703,90.20714,NORMAL,1,0,0,0.09485,0.00742,0.47483,-1.31112,4.44669
20.0,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.74616,0.31839,-2.12,1.1,2.84789,0.31693,0.04301,90.13977,NORMAL,1,0,0,0.07674,0.00752,0.50091,-1.23581,4.49161
20.1,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.70695,0.28911,-2.12,1.1,2.81703,0.36251,0.03105,90.06998,NORMAL,1,0,0,0.07087,0.00769,0.51194,-1.14795,4.52459
20.2,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.67112,0.25485,-2.12,1.1,2.78208,0.40364,0.02192,89.99939,NORMAL,1,0,0,0.06812,0.00776,0.51659,-1.0424,4.55564
20.3,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.63918,0.21644,-2.12,1.1,2.74313,0.44302,0.01467,89.92869,NORMAL,1,0,0,0.0561,0.00798,0.51856,-0.92991,4.58573
20.4,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.61108,0.17475,-2.12,1.1,2.70107,0.47946,0.00925,89.85819,NORMAL,1,0,0,0.05948,0.00857,0.51939,-0.81162,4.61613
20.5,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.58668,0.13057,-2.12,1.1,2.65664,0.51261,0.0054,89.788,NORMAL,1,0,0,0.05577,0.00904,0.51974,-0.70315,4.6436
20.6,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.5657,0.08435,-2.12,1.1,2.61034,0.54406,0.0027,89.71816,NORMAL,1,0,0,0.06003,0.00884,0.51989,-0.60207,4.66902
20.7,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.54785,0.0367,-2.12,1.1,2.5626,0.56713,0.00131,89.64865,NORMAL,1,0,0,0.0688,0.0089,0.51995,-0.51476,4.69091
20.8,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.5327,-0.01202,-2.12,1.1,2.51387,0.58569,0.00055,89.57941,NORMAL,1,0,0,0.07147,0.00909,0.51998,-0.44399,4.70863
20.9,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.51993,-0.06163,-2.12,1.1,2.46428,0.60274,0.00014,89.51042,NORMAL,1,0,0,0.06361,0.00757,0.51999,-0.36632,4.72806
21.0,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.50923,-0.11191,-2.12,1.1,2.41402,0.61726,0.0,89.44171,NORMAL,1,0,0,0.06286,0.00744,0.52,-0.28872,4.74746
21.1,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.5002,-0.16257,-2.12,1.1,2.36336,0.62944,0.0,89.37325,NORMAL,1,0,0,0.06778,0.00742,0.52,-0.22504,4.76338
21.2,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.49248,-0.2136,-2.12,1.1,2.31234,0.63967,0.0,89.30503,NORMAL,1,0,0,0.05572,0.00724,0.52,-0.16331,4.77882
21.3,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.48578,-0.26485,-2.12,1.1,2.26108,0.63425,0.0,89.23699,NORMAL,1,0,0,0.06357,0.00722,0.52,-0.12377,4.7887
21.4,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.47981,-0.31628,-2.12,1.1,2.20969,0.59433,0.00171,89.16909,NORMAL,1,0,0,0.0663,0.0072,0.52,-0.09653,4.79551
21.5,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.4744,-0.36778,-2.12,1.1,2.15815,0.55602,0.01065,89.10127,NORMAL,1,0,0,0.06837,0.00718,0.52,-0.08223,4.79909
21.6,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.46942,-0.41936,-2.12,1.1,2.10657,0.52063,0.02569,89.03348,NORMAL,1,0,0,0.07578,0.00718,0.52,-0.08102,4.79989
21.7,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.46487,-0.47099,-2.12,1.1,2.05495,0.48874,0.04482,88.9657,NORMAL,1,0,0,0.0827,0.00717,0.52,-0.0748,4.80144
21.8,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.46073,-0.52266,-2.12,1.1,2.00331,0.46105,0.06573,88.89794,NORMAL,1,0,0,0.08283,0.00716,0.52,-0.07076,4.80245
21.9,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.45697,-0.57435,-2.12,1.1,1.95163,0.44707,0.0778,88.8302,NORMAL,1,0,0,0.0601,0.00715,0.52,-0.07088,4.80292
22.0,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.45358,-0.62613,-2.12,1.1,1.89988,0.44557,0.07915,88.76246,NORMAL,1,0,0,0.06281,0.00714,0.52,-0.06137,4.8053
22.1,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.45053,-0.67785,-2.12,1.1,1.84813,0.44417,0.08042,88.69475,NORMAL,1,0,0,0.08156,0.00735,0.52,-0.0679,4.80966
22.2,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.44771,-0.72957,-2.12,1.1,1.79642,0.3978,0.12844,88.62697,NORMAL,1,0,0,0.03138,0.00732,0.52,-0.10435,4.81877
22.3,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.44536,-0.7813,-2.12,1.1,1.74471,0.39458,0.13219,88.55909,NORMAL,1,0,0,0.01376,0.00724,0.52,-0.11111,4.82046
22.4,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.4436,-0.83303,-2.12,1.1,1.69305,0.39367,0.13326,88.4912,NORMAL,1,0,0,0.02526,0.00723,0.52,-0.10961,4.82172
22.5,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.44243,-0.88474,-2.12,1.1,1.64129,0.39336,0.13362,88.42331,NORMAL,1,0,0,0.04458,0.00729,0.52,-0.12271,4.825
22.6,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.44177,-0.93638,-2.12,1.1,1.58963,0.39383,0.13307,88.35533,NORMAL,1,0,0,0.08892,0.00767,0.52,-0.16149,4.83469
22.7,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.4419,-0.98803,-2.12,1.1,1.53798,0.39173,0.13138,88.28727,NORMAL,1,0,0,0.07765,0.00757,0.52,-0.15278,4.83687
22.8,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.44286,-1.03985,-2.12,1.1,1.48629,0.39064,0.12878,88.21923,NORMAL,1,0,0,0.07595,0.00916,0.52,-0.15303,4.83824
22.9,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.44463,-1.09169,-2.12,1.1,1.43445,0.39041,0.1252,88.15119,NORMAL,1,0,0,0.07833,0.0102,0.52,-0.15339,4.84029
23.0,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.44721,-1.14351,-2.12,1.1,1.38257,0.39106,0.12085,88.08316,NORMAL,1,0,0,0.10837,0.011,0.52,-0.13548,4.84476
23.1,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.45054,-1.19529,-2.12,1.1,1.33073,0.39277,0.11504,88.01522,NORMAL,1,0,0,0.12491,0.01151,0.52,-0.10244,4.85302
23.2,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.45453,-1.24713,-2.12,1.1,1.27896,0.39547,0.02361,87.94738,NORMAL,1,0,0,0.15146,0.01227,0.52,-0.03675,4.86945
23.3,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.45903,-1.29892,-2.12,1.1,1.22714,0.39958,0.02275,87.8798,NORMAL,1,0,0,0.08909,0.01408,0.52,0.04317,4.88943
23.4,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.46363,-1.35087,-2.12,1.1,1.17524,0.40472,0.0217,87.81212,NORMAL,1,0,0,0.08175,0.01387,0.52,0.067,4.89538
23.5,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.46783,-1.40282,-2.12,1.1,1.12326,0.41026,0.0206,87.74437,NORMAL,1,0,0,0.06959,0.01404,0.52,0.07439,4.89723
23.6,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.47158,-1.45485,-2.12,1.1,1.07135,0.42013,0.01871,87.6766,NORMAL,1,0,0,0.05151,0.01452,0.52,0.08123,4.89894
23.7,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.47493,-1.5069,-2.12,1.1,1.01931,0.47122,0.01037,87.6088,NORMAL,1,0,0,0.03709,0.01569,0.51955,0.10162,4.90449
23.8,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.47781,-1.55659,-2.12,1.1,0.96806,0.47882,0.00933,87.54198,NORMAL,1,0,0,0.00999,0.01728,0.48397,0.15509,4.95343
23.9,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.47996,-1.60255,-2.12,1.1,0.92028,0.48773,0.00819,87.47963,NORMAL,1,0,0,0.01629,0.01751,0.4456,0.16586,4.99557
24.0,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.48121,-1.64492,-2.12,1.1,0.87622,0.49629,0.00717,87.422,NORMAL,1,0,0,0.01144,0.01766,0.41086,0.14295,5.03603
24.1,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.48178,-1.68354,-2.12,1.1,0.83567,0.51368,0.00529,87.36886,NORMAL,1,0,0,0.0323,0.01824,0.37136,0.1294,5.07892
24.2,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.48194,-1.71808,-2.12,1.1,0.79918,0.53332,0.00352,87.32084,NORMAL,1,0,0,0.05038,0.01913,0.33238,0.13871,5.12023
24.3,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.48166,-1.74965,-2.12,1.1,0.76642,0.55215,0.00216,87.2774,NORMAL,1,0,0,0.02919,0.02019,0.3099,0.12422,5.14783
24.4,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.48083,-1.7803,-2.12,1.1,0.73536,0.57048,0.00115,87.23599,NORMAL,1,0,0,0.02988,0.01931,0.30327,0.0826,5.16488
24.5,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.47967,-1.80995,-2.12,1.1,0.7051,0.58869,0.00046,87.19559,NORMAL,1,0,0,0.02829,0.01942,0.2919,0.05244,5.18378
24.6,NMPC,task2,TO_RACK_T1_RETURN,AVOIDING,T1,WS1,-1.47835,-1.83795,-2.12,1.1,0.6762,0.60653,8e-05,87.15692,NORMAL,1,0,0,0.02168,0.01993,0.27491,0.02602,5.20738
24.7,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.47698,-1.86416,-2.12,1.1,0.64906,0.62378,0.0,87.12048,NORMAL,1,0,0,0.0229,0.02055,0.25686,0.00682,5.23022
24.8,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.47563,-1.88822,-2.12,1.1,0.62383,0.64026,0.0,87.08647,NORMAL,1,0,0,0.01651,0.02119,0.23496,-0.01493,5.25756
24.9,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.47442,-1.91004,-2.12,1.1,0.60094,0.65561,0.0,87.05523,NORMAL,1,0,0,0.02262,0.02198,0.21375,-0.01112,5.28009
25.0,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.47336,-1.93011,-2.12,1.1,0.58001,0.67007,0.0,87.0265,NORMAL,1,0,0,0.02026,0.02256,0.19645,-0.00412,5.29914
25.1,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.47242,-1.9484,-2.12,1.1,0.56079,0.68369,0.0,86.99997,NORMAL,1,0,0,0.01727,0.02302,0.17835,0.00212,5.31879
25.2,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.47155,-1.96512,-2.12,1.1,0.54329,0.69635,0.0,86.97557,NORMAL,1,0,0,0.01174,0.02337,0.16338,-0.00717,5.33609
25.3,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.4708,-1.98023,-2.12,1.1,0.52741,0.708,0.0,86.95316,NORMAL,1,0,0,0.01736,0.02396,0.14784,0.00307,5.35419
25.4,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.47009,-1.99382,-2.12,1.1,0.51301,0.71873,0.0,86.93264,NORMAL,1,0,0,0.00876,0.0243,0.13184,-0.00685,5.37267
25.5,NMPC,task2,TO_RACK_T1_RETURN,ROUTE,T1,WS1,-1.46946,-2.00609,-2.12,1.1,0.50017,0.72837,0.0,86.91403,NORMAL,1,0,0,0.01716,0.02466,0.12076,-0.00407,5.38451
25.6,NMPC,task2,RETURN_T1_RACK,MANIPULATING,T1,WS1,-1.46948,-2.01008,-2.12,1.1,-1.0,-1.0,0.0,86.90398,NORMAL,1,0,0,0.01842,0.02485,0.0,0.0,5.50629
25.7,NMPC,task2,RETURN_T1_RACK,MANIPULATING,T1,WS1,-1.4695,-2.01002,-2.12,1.1,-1.0,-1.0,0.0,86.90148,NORMAL,1,0,0,0.01125,0.03002,0.0,0.0,5.50629
